n,repetition,CPU_time_s,nodes,depth,n_solutions_tree,n_total_solutions,nodes_first_solution,depth_first_solution,q_detect_opt_W_R=n,q_detect_opt_W_R=1,q_binary_search_opt_W_R=n,q_binary_search_est_W_R=n
10,16,0,617,10,1,1,346,10,13479.444564769165,4247.681453555782,134794.44564769164,404755.68001296,216.67124862880527
10,17,0,647,10,1,1,624,10,13803.795015264244,4350.2305215586875,138037.95015264244,404755.68001296,216.67124862880527
10,18,0,473,10,1,1,445,10,11799.334947513576,3716.5025760652907,117993.34947513576,281985.22061076347,216.67124862880527
10,19,0,423,10,1,1,141,10,11157.06492208706,3513.4536362699596,111570.6492208706,281985.22061076347,216.67124862880527
11,0,0,327,11,1,1,247,11,10286.717828073499,3086.6533484065567,113153.89610880849,325409.8371753333,288.1409568328545
11,1,0,657,11,1,1,125,11,14590.27207866543,4383.883278880309,160492.99286531974,467060.8670949125,288.1409568328545
11,2,0,699,11,2,2,227,11,15050.110748816547,4522.504966161721,165551.218236982,467060.8670949125,202.2898526451104
11,3,0,935,11,3,3,22,11,17409.842217088888,5233.8837078049555,191508.26438797778,467060.8670949125,163.57640052388575
11,4,0,579,11,2,2,26,11,13695.453356716785,4114.138495338564,150649.98692388463,467060.8670949125,202.2898526451104
11,5,0,433,11,2,2,419,11,11840.501643268843,3554.9853773414734,130245.51807595727,325409.8371753333,202.2898526451104
11,6,0,917,11,1,1,911,11,17241.228392663972,5183.051406509249,189653.5123193037,467060.8670949125,288.1409568328545
11,7,0,793,11,2,2,28,11,16031.618858037953,4818.392440593443,176347.80743841748,467060.8670949125,202.2898526451104
11,8,0,553,11,1,1,137,11,13383.915244959144,4020.226413182676,147223.06769455058,467060.8670949125,288.1409568328545
11,9,0,695,11,1,1,578,11,15006.922736812927,4509.485563331439,165076.1501049422,467060.8670949125,288.1409568328545
11,10,0,489,11,2,2,16,11,12584.296841161371,3779.1887878918874,138427.26525277508,325409.8371753333,202.2898526451104
11,11,0,743,11,2,2,151,11,15517.259313564771,4663.331781780218,170689.85244921249,467060.8670949125,202.2898526451104
11,12,0,789,11,2,2,694,11,15991.078072288325,4806.170813736282,175901.85879517157,467060.8670949125,202.2898526451104
11,13,0,795,11,1,1,786,11,16051.850909499264,4824.491698975028,176570.3600044919,467060.8670949125,288.1409568328545
11,14,0,797,11,1,1,279,11,16072.057528582802,4830.583292725926,176792.6328144108,467060.8670949125,288.1409568328545
11,15,0,745,11,1,1,286,11,15538.160130870634,4669.632584884506,170919.76143957698,467060.8670949125,288.1409568328545
11,16,0,905,11,2,2,225,11,17127.89827033842,5148.885652297239,188406.88097372264,467060.8670949125,202.2898526451104
11,17,0,1101,11,3,3,252,11,18894.12795019635,5681.359031871402,207835.40745215985,667488.0860602041,163.57640052388575
11,18,0,545,11,2,2,76,11,13286.590378462919,3990.888363802878,146152.4941630921,467060.8670949125,202.2898526451104
11,19,0,787,11,2,2,114,11,15970.769143625404,4800.0483866996265,175678.46057987944,467060.8670949125,202.2898526451104
12,0,0,533,12,1,1,111,12,13724.49959467781,3946.4747448866915,164693.99513613374,532276.1604657004,391.3658604966136
12,1,0,1165,12,1,1,805,12,20301.41917177237,5844.772338288192,243617.03006126842,760658.4642350338,391.3658604966136
12,2,0,689,12,2,2,68,12,15607.312613737737,4489.886034282108,187287.75136485283,532276.1604657004,270.32565698837067
12,3,0,561,12,1,1,120,12,14080.960664135251,4049.3531108492966,168971.527969623,532276.1604657004,391.3658604966136
12,4,0,887,12,1,1,641,12,17711.473255932466,5097.209578744776,212537.6790711896,532276.1604657004,391.3658604966136
12,5,0,599,12,2,2,320,12,14550.790453861724,4184.952590937429,174609.4854463407,532276.1604657004,270.32565698837067
12,6,0,767,12,1,1,602,12,16468.304862015026,4738.391147813959,197619.65834418032,532276.1604657004,391.3658604966136
12,7,0,787,12,1,1,16,12,16681.925530737863,4800.0483866996265,200183.10636885435,532276.1604657004,391.3658604966136
12,8,0,1463,12,3,3,590,12,22752.94978502566,6552.401765341433,273035.3974203079,760658.4642350338,220.8723312005291
12,9,0,1127,12,4,4,16,12,19967.206424454736,5748.303757891021,239606.47709345684,760658.4642350338,193.93235222394148
12,10,0,1143,12,1,1,913,12,20108.603851674954,5789.117267245975,241303.24622009945,760658.4642350338,391.3658604966136
12,11,0,859,12,1,1,326,12,17429.323064726268,5015.771280889723,209151.87677671522,532276.1604657004,391.3658604966136
12,12,0,745,12,2,2,245,12,16230.079555050033,4669.632584884506,194760.9546606004,532276.1604657004,270.32565698837067
12,13,0,1107,12,1,1,406,12,19789.040580332323,5696.87735776583,237468.48696398787,760658.4642350338,391.3658604966136
12,14,0,1179,12,2,2,354,12,20423.173121755877,5879.915997077661,245078.07746107053,760658.4642350338,270.32565698837067
12,15,0,1203,12,3,3,64,12,20630.22435958863,5939.6803840314315,247562.69231506356,760658.4642350338,220.8723312005291
12,16,0,1459,12,6,6,151,12,22721.792995824213,6543.408330286986,272661.51594989054,760658.4642350338,158.24680914835324
12,17,0,481,12,2,2,217,12,13036.712962893394,3747.97594099788,156440.55555472075,370864.56207374996,270.32565698837067
12,18,0,809,12,1,1,682,12,16913.796568909747,4866.973499540371,202965.55882691697,532276.1604657004,391.3658604966136
12,19,0,1235,12,1,1,955,12,20903.10613431053,6018.446638583904,250837.27361172636,760658.4642350338,391.3658604966136
13,0,0,1621,13,2,2,92,13,24930.205401713727,6898.301466601273,324092.67022227845,857806.2980924004,368.26683467442604
13,1,0,887,13,1,1,510,13,18435.60714201161,5097.209578744776,239662.89284615093,600277.4802194359,535.2056336348548
13,2,0,2317,13,5,5,408,13,29810.00647087683,8251.628493458238,387530.0841213988,1222129.0617312584,234.6529451988595
13,3,0,1193,13,1,1,340,13,21384.011658106672,5914.8516589024675,277992.1515553867,857806.2980924004,535.2056336348548
13,4,0,2297,13,2,2,1000,13,29680.971520283885,8215.842553829154,385852.6297636905,1222129.0617312584,368.26683467442604
13,5,0,2371,13,2,2,781,13,30155.645145664526,8347.486360735316,392023.3868936388,1222129.0617312584,368.26683467442604
13,6,0,777,13,1,1,516,13,17253.204648262323,4769.318927352756,224291.66042741018,600277.4802194359,535.2056336348548
13,7,0,1033,13,3,3,17,13,19896.87299211466,5502.439502828038,258659.34889749056,857806.2980924004,299.99909677792004
13,8,0,1165,13,2,2,484,13,21131.31059409303,5844.772338288192,274707.03772320936,857806.2980924004,368.26683467442604
13,9,0,1405,13,3,3,148,13,23208.295032215934,6420.768551830314,301707.83541880717,857806.2980924004,299.99909677792004
13,10,0,785,13,1,1,570,13,17341.912538048025,4793.918177906847,225444.86299462433,600277.4802194359,535.2056336348548
13,11,0,1001,13,2,2,324,13,19585.91578849557,5416.205969134552,254616.90525044242,600277.4802194359,368.26683467442604
13,12,0,1349,13,2,2,610,13,22740.621988513667,6291.071026782643,295628.0858506777,857806.2980924004,368.26683467442604
13,13,0,997,13,1,1,194,13,19546.69872526409,5405.33045779971,254107.08342843316,600277.4802194359,535.2056336348548
13,14,0,1727,13,3,3,211,13,25733.143348566115,7120.979941516512,334530.8635313595,857806.2980924004,299.99909677792004
13,15,0,1455,13,1,1,621,13,23618.043682708165,6534.402560806323,307034.5678752061,857806.2980924004,535.2056336348548
13,16,0,1001,13,1,1,196,13,19585.91578849557,5416.205969134552,254616.90525044242,600277.4802194359,535.2056336348548
13,17,0,1211,13,5,5,593,13,21544.898925080834,5959.469171947236,280083.6860260508,857806.2980924004,234.6529451988595
13,18,0,1503,13,1,1,1128,13,24004.829465855142,6641.668673804026,312062.78305611684,857806.2980924004,535.2056336348548
13,19,0,645,13,1,1,163,13,15717.512391890641,4343.468846435985,204327.66109457833,600277.4802194359,535.2056336348548
14,0,0,1805,14,2,2,385,14,27302.324036157785,7280.502906746378,382232.536506209,958775.336394306,504.81125938588195
14,1,0,3099,14,2,2,194,14,35781.41193905456,9546.515387582254,500939.76714676386,1365945.6830964186,504.81125938588195
14,2,0,1431,14,2,2,315,14,24307.281610985214,6480.106046414399,340301.94255379296,958775.336394306,504.81125938588195
14,3,0,1141,14,1,1,634,14,21702.554939816764,5784.031265665994,303835.7691574347,958775.336394306,736.4834675830049
14,4,0,1089,14,1,1,762,14,21201.729788741217,5650.195036107426,296824.21704237704,958775.336394306,736.4834675830049
14,5,0,479,14,1,1,170,14,14053.699588828356,3740.1322777426226,196751.794243597,467528.3627212915,736.4834675830049
14,6,0,1059,14,2,2,145,14,20907.34168301651,5571.525609983994,292702.78356223117,958775.336394306,504.81125938588195
14,7,0,1073,14,1,1,82,14,21045.234708486445,5608.374774896633,294633.28591881023,958775.336394306,736.4834675830049
14,8,0,821,14,2,2,502,14,18405.969585380688,4903.094890781745,257683.57419532962,670955.3895915097,504.81125938588195
14,9,0,785,14,2,2,92,14,17997.404490859088,4793.918177906847,251963.66287202723,670955.3895915097,504.81125938588195
14,10,0,1885,14,2,2,608,14,27901.300135313133,7440.5752170599835,390618.2018943839,958775.336394306,504.81125938588195
14,11,0,671,14,3,3,315,14,16637.647100055437,4430.569948732162,232927.0594007761,670955.3895915097,410.0058473741502
14,12,0,1243,14,1,1,1063,14,22652.83676536946,6037.978264112377,317139.7147151724,958775.336394306,736.4834675830049
14,13,0,1231,14,2,2,317,14,22543.116022806782,6008.657108230196,315603.62431929493,958775.336394306,504.81125938588195
14,14,0,1091,14,1,1,176,14,21221.210616406264,5655.400912713933,297096.9486296877,958775.336394306,736.4834675830049
14,15,0,2569,14,1,1,544,14,32576.28581083613,8689.947129823933,456068.0013517058,1365945.6830964186,736.4834675830049
14,16,0,679,14,1,1,443,14,16736.668320977857,4457.029611446348,234313.35649369,670955.3895915097,736.4834675830049
14,17,0,1743,14,1,1,350,14,26828.9291727308,7153.9916725019275,375605.0084182312,958775.336394306,736.4834675830049
14,18,0,2483,14,2,2,1601,14,32025.99749887825,8542.883629367063,448363.9649842955,1365945.6830964186,504.81125938588195
14,19,0,1515,14,1,1,1471,14,25011.185983454183,6668.216524546461,350156.6037683586,958775.336394306,736.4834675830049
15,0,0,1573,15,1,1,1153,15,26381.190285851844,6795.074053899784,395717.8542877777,1063426.420007875,1018.9831563404214
15,1,0,2385,15,1,1,1533,15,32489.610816912533,8372.159734622757,487344.162253688,1515004.1199615784,1018.9831563404214
15,2,0,1723,15,2,2,1022,15,27611.4558191854,7112.703146095505,414171.837287781,1063426.420007875,695.9487945820046
15,3,0,3017,15,1,1,2905,15,36544.47460636737,9419.072306094573,548167.1190955105,1515004.1199615784,1018.9831563404214
15,4,0,1267,15,2,2,1120,15,23674.219705242995,6096.199098869102,355113.2955786449,1063426.420007875,695.9487945820046
15,5,0,3901,15,1,1,670,15,41558.006490679945,10713.513534642474,623370.0973601992,1515004.1199615784,1018.9831563404214
15,6,0,1731,15,2,2,180,15,27675.535139792133,7129.247158787452,415133.027096882,1063426.420007875,695.9487945820046
15,7,0,2525,15,3,3,112,15,33430.24528828739,8615.01814744473,501453.67932431086,1515004.1199615784,563.6848043032306
15,8,0,637,15,4,4,543,15,16779.806608427123,4316.316784438545,251697.09912640686,744212.4219165484,486.687823275769
15,9,0,1885,15,4,4,798,15,28881.386914363517,7440.5752170599835,433220.8037154527,1063426.420007875,486.687823275769
15,10,0,2763,15,1,1,1558,15,34971.34538943447,9012.909663302607,524570.180841517,1515004.1199615784,1018.9831563404214
15,11,0,2093,15,3,3,141,15,30434.37669363094,7841.5302359101925,456515.6504044641,1515004.1199615784,563.6848043032306
15,12,0,557,15,6,6,313,15,15689.329720392057,4034.815895756116,235339.94580588085,744212.4219165484,398.31647593421076
15,13,0,2307,15,2,2,779,15,31953.542692590767,8233.754911329792,479303.14038886153,1515004.1199615784,695.9487945820046
15,14,0,1877,15,2,2,1038,15,28819.986711286336,7424.722805631664,432299.800669295,1063426.420007875,695.9487945820046
15,15,0,2003,15,2,2,1063,15,29772.346361388594,7670.60516797581,446585.19542082894,1063426.420007875,695.9487945820046
15,16,0,2261,15,2,2,902,15,31633.144820260346,8151.03306125254,474497.1723039052,1515004.1199615784,695.9487945820046
15,17,0,2515,15,2,2,1555,15,33363.935989000034,8597.898008711285,500459.0398350005,1515004.1199615784,695.9487945820046
15,18,0,4071,15,7,7,87,15,42454.36144958248,10944.944134716468,636815.4217437372,1515004.1199615784,370.45610943016806
15,19,0,3801,15,2,2,1857,15,41021.595806641955,10575.01738485728,615323.9370996293,1515004.1199615784,695.9487945820046
16,0,0,2879,16,1,1,49,16,36869.87369860197,9200.620433190054,589917.9791776316,1669126.447213476,1416.3357787609364
16,1,0,4331,16,1,1,2902,16,45226.66011258956,11289.742795441061,723626.561801433,2372837.192927164,1416.3357787609364
16,2,0,2579,16,5,5,827,16,34894.84802976052,8706.886753337041,558317.5684761683,1669126.447213476,601.453100466502
16,3,0,1939,16,3,3,46,16,30253.883444494222,7546.710709876359,484062.13511190756,1171634.5747744893,779.1233637530053
16,4,0,2871,16,1,1,1140,16,36818.58043898253,9187.797677963361,589097.2870237204,1669126.447213476,1416.3357787609364
16,5,0,2391,16,1,1,504,16,33598.08295851798,8382.711867130625,537569.3273362877,1669126.447213476,1416.3357787609364
16,6,0,1655,16,4,4,640,16,27948.8754000852,6970.499061565462,447182.0064013632,1171634.5747744893,671.6633813398583
16,7,0,1571,16,1,1,696,16,27229.779090556214,6790.738973329179,435676.4654488994,1171634.5747744893,1416.3357787609364
16,8,0,1041,16,2,2,290,16,22161.479599521706,5523.78841588522,354583.6735923473,1171634.5747744893,964.288510389305
16,9,0,2879,16,2,2,1726,16,36869.87369860197,9200.620433190054,589917.9791776316,1669126.447213476,964.288510389305
16,10,0,959,16,2,2,84,16,21269.834709993553,5300.905184255533,340317.35535989684,819961.0448457517,964.288510389305
16,11,0,3101,16,1,1,378,16,38265.86082906542,9549.60255943858,612253.7732650468,1669126.447213476,1416.3357787609364
16,12,0,2615,16,2,2,68,16,35137.70922599314,8767.599118741919,562203.3476158902,1669126.447213476,964.288510389305
16,13,0,2031,16,6,6,573,16,30963.829409439324,7724.185978783179,495421.2705510292,1171634.5747744893,548.1052919400894
16,14,0,4541,16,5,5,2427,16,46310.69565880711,11560.744013678554,740971.1305409138,2372837.192927164,601.453100466502
16,15,0,1117,16,1,1,1056,16,22957.010875581713,5722.648094589909,367312.1740093074,1171634.5747744893,1416.3357787609364
16,16,0,2813,16,1,1,1909,16,36444.54674535233,9094.29338336095,583112.7479256373,1669126.447213476,1416.3357787609364
16,17,0,2417,16,1,1,605,16,33780.38712208017,8428.28552911182,540486.1939532827,1669126.447213476,1416.3357787609364
16,18,0,6029,16,2,2,3001,16,53364.99796033024,13324.277294452706,853839.9673652839,2372837.192927164,964.288510389305
16,19,0,2371,16,1,1,1944,16,33457.17350695949,8347.486360735316,535314.7761113518,1669126.447213476,1416.3357787609364
17,0,0,1707,17,1,1,992,17,29259.19468884665,7079.499512624092,497406.309710393,1283286.7530774307,1976.1009698378987
17,1,0,2733,17,3,3,1822,17,37028.51128886103,8963.72567325932,629484.6919106375,1828151.7204021844,1081.8988100509855
17,2,0,3801,17,1,1,2674,17,43672.29688152966,10575.01738485728,742429.0469860042,1828151.7204021844,1976.1009698378987
17,3,0,2641,17,4,4,1952,17,36399.550606619414,8811.187453737908,618792.3603125301,1828151.7204021844,931.3971968799622
17,4,0,4301,17,2,2,1790,17,46457.45559910152,11250.49654893532,789776.7451847258,2598867.6220485405,1341.8021780079985
17,5,0,2363,17,2,2,2321,17,34429.29584902401,8333.354581040108,585298.0294334082,1828151.7204021844,1341.8021780079985
17,6,0,4671,17,3,3,1134,17,48415.48214199083,11725.374393132224,823063.1964138441,2598867.6220485405,1081.8988100509855
17,7,0,2009,17,2,2,829,17,31744.023952663178,7682.1181369329815,539648.407195274,1283286.7530774307,1341.8021780079985
17,8,0,5543,17,3,3,539,17,52743.45477959892,12775.035954023135,896638.7312531816,2598867.6220485405,1081.8988100509855
17,9,0,2425,17,2,2,1001,17,34878.34321738093,8442.258833949543,592931.8346954758,1828151.7204021844,1341.8021780079985
17,10,0,3347,17,1,1,3090,17,40979.82105512267,9922.019141255425,696656.9579370854,1828151.7204021844,1976.1009698378987
17,11,0,1917,17,2,2,759,17,31008.137824969148,7503.650991341064,527138.3430244755,1283286.7530774307,1341.8021780079985
17,12,0,3027,17,1,1,2839,17,38970.49834616014,9434.70608934854,662498.4718847224,1828151.7204021844,1976.1009698378987
17,13,0,2113,17,1,1,1357,17,32555.88576518788,7879.011510337744,553450.058008194,1828151.7204021844,1976.1009698378987
17,14,0,2009,17,1,1,56,17,31744.023952663178,7682.1181369329815,539648.407195274,1283286.7530774307,1976.1009698378987
17,15,0,7761,17,2,2,4674,17,62414.30400965786,15120.516365981915,1061043.1681641836,2598867.6220485405,1341.8021780079985
17,16,0,4815,17,1,1,954,17,49156.455484611215,11905.082052138601,835659.7432383907,2598867.6220485405,1976.1009698378987
17,17,0,4251,17,10,10,2937,17,46186.494418209586,11184.780745711634,785170.4051095629,2598867.6220485405,589.2173811817546
17,18,0,1827,17,1,1,792,17,30270.95705001125,7324.8704258182215,514606.26985019125,1283286.7530774307,1976.1009698378987
17,19,0,6357,17,2,2,3385,17,56485.20390838207,13682.524158295982,960248.4664424952,2598867.6220485405,1341.8021780079985
18,0,0,2483,18,2,2,674,18,36317.116254635286,8542.883629367063,653708.0925834351,1991933.4344403339,1873.7036611400056
18,1,0,3425,18,1,1,515,18,42657.3412064494,10037.224203465812,767832.1417160891,1991933.4344403339,2765.5378781627746
18,2,0,6039,18,1,1,1476,18,56650.45656406415,13335.341446975928,1019708.2181531547,2831656.06257681,2765.5378781627746
18,3,0,4015,18,6,6,1732,18,46187.45354568853,10869.251297319577,831374.1638223935,1991933.4344403339,1053.3162802976701
18,4,0,5167,18,1,1,516,18,52399.35265353999,12333.369321719518,943188.3477637197,2831656.06257681,2765.5378781627746
18,5,0,6167,18,1,1,228,18,57247.91869265249,13476.161704082584,1030462.5364677449,2831656.06257681,2765.5378781627746
18,6,0,839,18,1,1,280,18,21101.258899278135,4956.785732654999,379822.6601870064,978623.447033534,2765.5378781627746
18,7,0,5765,18,3,3,4419,18,55349.84884934814,13028.791836597682,996297.2792882666,2831656.06257681,1508.1817674341296
18,8,0,2579,18,2,2,2256,18,37012.95734062461,8706.886753337041,666233.232131243,1991933.4344403339,1873.7036611400056
18,9,0,6743,18,4,4,46,18,59862.78001760807,14092.47834677789,1077530.0403169452,2831656.06257681,1296.8510108410023
18,10,0,1181,18,1,1,109,18,25039.496843716293,5884.919454118501,450710.9431868933,1398280.0490233148,2765.5378781627746
18,11,0,3227,18,1,1,1394,18,41405.30218106485,9742.126996211984,745295.4392591673,1991933.4344403339,2765.5378781627746
18,12,0,8773,18,3,3,788,18,68284.92370405489,16077.564023405512,1229128.626672988,4019373.597793829,1508.1817674341296
18,13,0,5673,18,1,1,3421,18,54906.24287879156,12924.235217884936,988312.3718182482,2831656.06257681,2765.5378781627746
18,14,0,5475,18,3,3,2545,18,53939.157289566785,12696.296128929022,970904.8312122021,2831656.06257681,1508.1817674341296
18,15,0,1771,18,3,3,815,18,30667.767983883754,7211.399738493351,552019.8237099076,1398280.0490233148,1508.1817674341296
18,16,0,5069,18,4,4,1450,18,51899.8394914571,12215.635848521017,934197.1108462278,2831656.06257681,1296.8510108410023
18,17,0,5917,18,1,1,1906,18,56075.07804513751,13199.726297492889,1009351.4048124752,2831656.06257681,2765.5378781627746
18,18,0,8645,18,4,4,3246,18,67784.77972900633,15959.68066917453,1220126.035122114,4019373.597793829,1296.8510108410023
18,19,0,3283,18,4,4,1869,18,41763.219086381185,9826.485543440813,751737.9435548614,1991933.4344403339,1296.8510108410023
19,0,0,4677,19,15,15,2316,19,51218.46513402709,11732.917059276757,973150.8375465147,3071011.971135038,925.4147830014165
19,1,0,3207,19,3,3,1351,19,42408.42662230326,9711.821784407934,805760.105823762,2160337.48501975,2109.124835760793
19,2,0,4809,19,2,2,1707,19,51936.531260958225,11897.648322098998,986794.0939582062,3071011.971135038,2623.9348018213077
19,3,0,7301,19,1,1,1007,19,63998.93454928004,14664.894203512365,1215979.7564363207,3071011.971135038,3879.7659333880206
19,4,0,4781,19,1,1,1560,19,51785.045869195135,11862.89610883467,983915.8715147076,3071011.971135038,3879.7659333880206
19,5,0,1689,19,6,6,1090,19,30770.130041795157,7041.958899856183,584632.470794108,1516520.266677529,1468.959719813507
19,6,0,8565,19,2,2,463,19,69319.77869434137,15885.559993316358,1317075.795192486,4359080.083538608,2623.9348018213077
19,7,0,7689,19,1,1,1755,19,65678.08296040568,15050.110748816547,1247883.576247708,3071011.971135038,3879.7659333880206
19,8,0,565,19,1,1,226,19,17787.119722228814,4063.8386162212105,337955.27472234744,1061399.1730033904,3879.7659333880206
19,9,0,6059,19,4,4,5867,19,58299.77519495847,13357.442305542812,1107695.7287042108,3071011.971135038,1811.8108219790156
19,10,0,5733,19,4,4,1161,19,56709.07970184038,12992.519583218103,1077472.5143349674,3071011.971135038,1811.8108219790156
19,11,0,8885,19,1,1,6967,19,70603.26834792912,16180.008433879873,1341462.098610653,4359080.083538608,3879.7659333880206
19,12,0,1531,19,5,5,221,19,29294.490531564858,6703.450671842874,556595.3200997323,1516520.266677529,1612.3989007947625
19,13,0,7577,19,1,1,3812,19,65197.81886847684,14939.932440183182,1238758.55850106,3071011.971135038,3879.7659333880206
19,14,0,8123,19,1,1,7165,19,67506.85280092785,15469.652592049062,1282630.203217629,3071011.971135038,3879.7659333880206
19,15,0,6903,19,5,5,6712,19,62229.46885830166,14258.958184439329,1182359.9083077316,3071011.971135038,1612.3989007947625
19,16,0,2753,19,2,2,452,19,39290.4734738321,8996.544800286933,746518.9960028098,2160337.48501975,2623.9348018213077
19,17,0,3743,19,1,1,316,19,45817.350619335004,10493.853962266434,870529.6617673651,2160337.48501975,3879.7659333880206
19,18,0,9537,19,3,3,478,19,73148.74495011765,16763.972772064473,1389826.1540522352,4359080.083538608,2109.124835760793
19,19,0,3715,19,2,2,1202,19,45645.57204719353,10454.446595162804,867265.868896677,2160337.48501975,2623.9348018213077
20,0,0,31203,20,1,1,30775,20,135768.83772564284,30341.101737236906,2715376.7545128567,6675352.875895636,5453.3054950843125
20,1,0,7107,20,4,4,3980,20,64783.55919170658,14468.446455661846,1295671.1838341316,3316760.0702855242,2538.19932183467
20,2,0,15357,20,2,2,14237,20,95240.99244981047,21278.85267852971,1904819.8489962094,4707856.170320295,3682.9233286505505
20,3,0,1911,20,1,1,44,20,33582.260141281644,7491.864611027016,671645.2028256329,1637920.7563154076,5453.3054950843125
20,4,0,4687,20,1,1,4129,20,52605.803193625994,11745.47742673522,1052116.0638725199,3316760.0702855242,5453.3054950843125
20,5,0,6831,20,3,3,784,20,63512.721391591134,14184.283670758461,1270254.4278318228,3316760.0702855242,2957.0688097843085
20,6,0,12957,20,3,3,6753,20,87480.98888257655,19543.678772392883,1749619.7776515312,4707856.170320295,2957.0688097843085
20,7,0,4417,20,2,2,536,20,51067.45316439203,11401.501516086038,1021349.0632878406,3316760.0702855242,3682.9233286505505
20,8,0,3123,20,1,1,1250,20,42936.806839143486,9583.495971306666,858736.1367828697,2333240.5116530824,5453.3054950843125
20,9,0,2227,20,10,10,801,20,36254.4548969478,8089.348695286071,725089.097938956,2333240.5116530824,1581.4354752937224
20,10,0,2687,20,4,4,502,20,39825.34713841814,8887.782970485772,796506.9427683628,2333240.5116530824,2538.19932183467
20,11,0,6045,20,24,24,2840,20,59745.730381944544,13341.975541967331,1194914.6076388909,3316760.0702855242,1022.3298331532529
20,12,0,5677,20,8,8,4909,20,57897.90730279135,12928.798709169037,1157958.146055827,3316760.0702855242,1772.3559631265166
20,13,0,8115,20,4,4,511,20,69227.03821556104,15462.02193433185,1384540.764311221,3316760.0702855242,2538.19932183467
20,14,0,10719,20,2,2,2022,20,79565.95523800352,17773.842541803657,1591319.1047600703,4707856.170320295,3682.9233286505505
20,15,0,4571,20,4,4,2634,20,51950.461656402185,11598.94262984381,1039009.2331280437,3316760.0702855242,2538.19932183467
20,16,0,5785,20,1,1,2513,20,58446.2578300661,13051.410893950153,1168925.1566013219,3316760.0702855242,5453.3054950843125
20,17,0,13595,20,1,1,11720,20,89609.43955233847,20019.61025089014,1792188.7910467694,4707856.170320295,5453.3054950843125
20,18,0,2679,20,3,3,304,20,39765.98301088079,8874.509377118597,795319.6602176158,2333240.5116530824,2957.0688097843085
20,19,0,16573,20,1,1,4959,20,98940.74867739555,22106.13672690465,1978814.9735479108,6675352.875895636,5453.3054950843125
21,0,0,4885,21,1,1,1179,21,55032.77714984452,11991.469056742702,1155688.320146735,3568738.412391863,7673.63308823043
21,1,0,15741,21,1,1,3949,21,98806.45080429318,21543.52890556813,2074935.466890157,5065472.072882354,7673.63308823043
21,2,0,5135,21,10,10,382,21,56423.99277232663,12295.049467752082,1184903.8482188592,3568738.412391863,2214.6397337393746
21,3,0,31605,21,1,1,25578,21,140015.6874579772,30536.070189983922,2940329.4366175216,7182372.356209799,7673.63308823043
21,4,0,6063,21,2,2,1426,21,61312.835765137905,13361.858098147806,1287569.551067896,3568738.412391863,5178.553973523689
21,5,0,2889,21,1,1,1646,21,42316.4074613093,9216.623852438122,888644.5566874953,2510528.5351048796,7673.63308823043
21,6,0,9615,21,1,1,3358,21,77217.48264857875,16832.478639127887,1621567.1356201537,5065472.072882354,7673.63308823043
21,7,0,14855,21,2,2,4038,21,95984.809519578,20927.801430514945,2015680.999911138,5065472.072882354,5178.553973523689
21,8,0,7549,21,1,1,2951,21,68417.807678288,14912.260864823742,1436773.9612440479,3568738.412391863,7673.63308823043
21,9,0,5475,21,1,1,2053,21,58262.78017726553,12696.296128929022,1223518.383722576,3568738.412391863,7673.63308823043
