n,repetition,CPU_time_s,nodes,depth,n_solutions_tree,n_total_solutions,nodes_first_solution,depth_first_solution,q_detect_opt_W_R=n,q_detect_opt_W_R=1,q_binary_search_opt_W_R=n,q_binary_search_est_W_R=n
10,0,0,507,10,2,2,478,10,12216.84292940894,3848.4977268415205,122168.42929408941,281985.22061076347,150.9692952005997
10,1,0,433,10,1,1,60,10,11288.436781059483,3554.9853773414734,112884.36781059483,281985.22061076347,216.67124862880527
10,2,0,393,10,1,1,324,10,10753.344486541342,3385.823727408013,107533.44486541342,281985.22061076347,216.67124862880527
10,3,0,461,10,2,2,287,10,11648.413930771725,3668.7894671310933,116484.13930771725,281985.22061076347,150.9692952005997
10,4,0,443,10,1,1,92,10,11418.300295059524,3596.0405357569284,114183.00295059524,281985.22061076347,216.67124862880527
10,5,0,461,10,1,1,48,10,11648.413930771725,3668.7894671310933,116484.13930771725,281985.22061076347,216.67124862880527
10,6,0,377,10,1,1,304,10,10531.714580171834,3315.760120489047,105317.14580171835,281985.22061076347,216.67124862880527
10,7,0,433,10,2,2,93,10,11288.436781059483,3554.9853773414734,112884.36781059483,281985.22061076347,150.9692952005997
10,8,0,465,10,2,2,193,10,11698.936840784532,3684.7620588723094,116989.36840784532,281985.22061076347,150.9692952005997
10,9,0,435,10,1,1,147,10,11314.528484192228,3563.234009133519,113145.28484192227,281985.22061076347,216.67124862880527
10,10,0,463,10,1,1,431,10,11673.702664485272,3676.7843825575246,116737.02664485273,281985.22061076347,216.67124862880527
10,11,0,447,10,2,2,180,10,11469.834837308801,3612.332779133808,114698.34837308801,281985.22061076347,150.9692952005997
10,12,0,433,10,2,2,161,10,11288.436781059483,3554.9853773414734,112884.36781059483,281985.22061076347,150.9692952005997
10,13,0,463,10,5,5,129,10,11673.702664485272,3676.7843825575246,116737.02664485273,281985.22061076347,96.39500722500266
10,14,0,413,10,2,2,184,10,11024.13090681276,3471.428319840691,110241.3090681276,281985.22061076347,150.9692952005997
10,15,0,527,10,2,2,396,10,12455.912441244625,3924.0805321026623,124559.12441244625,404755.68001296,150.9692952005997
10,16,0,471,10,1,1,229,10,11774.315522322702,3708.5927576039808,117743.15522322702,281985.22061076347,216.67124862880527
10,17,0,411,10,1,1,81,10,10997.351681969718,3462.9624603125253,109973.51681969718,281985.22061076347,216.67124862880527
10,18,0,487,10,3,3,85,10,11973.009926511164,3771.4096472276547,119730.09926511164,281985.22061076347,124.22161529271375
10,19,0,465,10,1,1,278,10,11698.936840784532,3684.7620588723094,116989.36840784532,281985.22061076347,216.67124862880527
11,0,0,719,11,1,1,246,11,15264.220757995914,4587.05048512114,167906.42833795506,467060.8670949125,288.1409568328545
11,1,0,545,11,1,1,373,11,13286.590378462919,3990.888363802878,146152.4941630921,467060.8670949125,288.1409568328545
11,2,0,609,11,2,2,71,11,14046.351043556797,4219.916455288675,154509.86147912475,467060.8670949125,202.2898526451104
11,3,0,631,11,1,1,173,11,14298.212753471911,4295.840716247901,157280.34028819102,467060.8670949125,288.1409568328545
11,4,0,709,11,1,1,180,11,15157.543240440878,4554.891483683649,166732.97564484965,467060.8670949125,288.1409568328545
11,5,0,761,11,5,5,139,11,15704.366763215241,4719.737673442597,172748.03439536766,467060.8670949125,129.139409642573
11,6,0,707,11,1,1,419,11,15136.117652064519,4548.432535714247,166497.2941727097,467060.8670949125,288.1409568328545
11,7,0,803,11,1,1,95,11,16132.525745257371,4848.812373523605,177457.78319783107,467060.8670949125,288.1409568328545
11,8,0,727,11,1,1,134,11,15349.02975689113,4612.617057798405,168839.32732580244,467060.8670949125,288.1409568328545
11,9,0,727,11,6,6,100,11,15349.02975689113,4612.617057798405,168839.32732580244,467060.8670949125,119.83992682877458
