n,repetition,CPU_time_s,nodes,depth,n_solutions_tree,n_total_solutions,nodes_first_solution,depth_first_solution,q_detect_opt_W_R=n,q_detect_opt_W_R=1,q_binary_search_opt_W_R=n,q_binary_search_est_W_R=n
10,0,1.7000000000017e-05,60
10,1,4.000000000004e-06,22
10,2,4.000000000004e-06,21
10,3,4.000000000004e-06,15
10,4,5.0000000000050004e-06,41
10,5,3.0000000000030003e-06,23
10,6,3.0000000000030003e-06,20
10,7,3.0000000000030003e-06,19
10,8,5.999999999978245e-06,34
10,9,4.000000000004e-06,17
10,10,5.0000000000050004e-06,32
10,11,5.0000000000050004e-06,46
10,12,3.0000000000030003e-06,22
10,13,4.000000000004e-06,18
10,14,6.0000000000060005e-06,25
10,15,6.0000000000060005e-06,41
10,16,3.0000000000030003e-06,21
10,17,5.0000000000050004e-06,34
10,18,2.9999999999752447e-06,20
10,19,5.0000000000050004e-06,40
10,20,2.9999999999752447e-06,23
10,21,3.0000000000030003e-06,22
10,22,4.000000000004e-06,41
10,23,5.0000000000050004e-06,38
10,24,3.0000000000030003e-06,30
10,25,2.000000000002e-06,17
10,26,3.0000000000030003e-06,26
10,27,2.000000000002e-06,15
10,28,4.999999999977245e-06,35
10,29,5.0000000000050004e-06,24
11,0,6.0000000000060005e-06,44
11,1,7.000000000007001e-06,23
11,2,7.999999999980245e-06,26
11,3,9.000000000009e-06,51
11,4,7.000000000007001e-06,39
11,5,4.000000000004e-06,21
11,6,4.000000000004e-06,25
11,7,5.0000000000050004e-06,34
11,8,5.0000000000050004e-06,24
11,9,5.0000000000050004e-06,31
11,10,5.0000000000050004e-06,40
11,11,4.000000000004e-06,25
11,12,4.000000000004e-06,34
11,13,4.000000000004e-06,24
11,14,3.0000000000030003e-06,25
11,15,6.0000000000060005e-06,39
11,16,5.0000000000050004e-06,21
11,17,5.0000000000050004e-06,26
11,18,5.0000000000050004e-06,36
11,19,5.0000000000050004e-06,44
11,20,6.0000000000060005e-06,37
11,21,3.999999999976245e-06,29
11,22,5.0000000000050004e-06,35
11,23,4.999999999977245e-06,24
11,24,5.0000000000050004e-06,33
11,25,2.000000000002e-06,19
11,26,3.0000000000030003e-06,25
11,27,3.0000000000030003e-06,24
11,28,6.0000000000060005e-06,43
11,29,6.0000000000060005e-06,42
12,0,1.0999999999983245e-05,33
12,1,6.0000000000060005e-06,25
12,2,5.0000000000050004e-06,24
12,3,4.000000000004e-06,24
12,4,8.000000000008e-06,55
12,5,3.0000000000030003e-06,20
12,6,3.999999999976245e-06,23
12,7,5.0000000000050004e-06,37
12,8,5.0000000000050004e-06,37
12,9,3.0000000000030003e-06,17
12,10,6.999999999979245e-06,52
12,11,3.0000000000030003e-06,18
12,12,3.0000000000030003e-06,23
12,13,2.9999999999752447e-06,19
12,14,3.0000000000030003e-06,18
12,15,5.0000000000050004e-06,34
12,16,4.000000000004e-06,31
12,17,4.000000000004e-06,30
12,18,6.0000000000060005e-06,47
12,19,5.0000000000050004e-06,38
12,20,3.0000000000030003e-06,24
12,21,4.000000000004e-06,30
12,22,5.999999999978245e-06,44
12,23,4.999999999977245e-06,40
12,24,4.000000000004e-06,30
12,25,4.000000000004e-06,19
12,26,4.000000000004e-06,21
12,27,5.0000000000050004e-06,39
12,28,7.000000000007001e-06,56
12,29,5.999999999978245e-06,46
13,0,5.0000000000050004e-06,46
13,1,1.9999999999992246e-05,20
13,2,2.8000000000000247e-05,54
13,3,7.000000000007001e-06,39
13,4,5.0000000000050004e-06,52
13,5,3.0000000000030003e-06,21
13,6,2.000000000002e-06,22
13,7,7.000000000007001e-06,41
13,8,5.0000000000050004e-06,35
13,9,4.000000000004e-06,31
13,10,4.000000000004e-06,24
13,11,6.0000000000060005e-06,49
13,12,5.999999999978245e-06,58
13,13,2.9999999999752447e-06,18
13,14,9.000000000009e-06,58
13,15,7.000000000007001e-06,67
13,16,5.0000000000050004e-06,42
13,17,5.999999999978245e-06,48
13,18,4.000000000004e-06,25
13,19,6.0000000000060005e-06,58
13,20,3.0000000000030003e-06,21
13,21,3.0000000000030003e-06,20
13,22,3.0000000000030003e-06,19
13,23,4.000000000004e-06,22
13,24,8.999999999981245e-06,67
13,25,6.0000000000060005e-06,40
13,26,3.0000000000030003e-06,19
13,27,8.999999999981245e-06,22
13,28,6.999999999979245e-06,60
13,29,3.0000000000030003e-06,23
14,0,6.999999999979245e-06,59
14,1,4.000000000004e-06,36
14,2,8.000000000008e-06,57
14,3,1.2999999999985246e-05,82
14,4,3.0000000000030003e-06,27
14,5,1.2999999999985246e-05,138
14,6,5.999999999978245e-06,44
14,7,3.0000000000030003e-06,27
14,8,5.0000000000050004e-06,37
14,9,3.0000000000030003e-06,20
14,10,8.000000000008e-06,62
14,11,5.0000000000050004e-06,36
14,12,4.000000000004e-06,28
14,13,4.000000000004e-06,31
14,14,4.000000000004e-06,35
14,15,7.000000000007001e-06,46
14,16,5.0000000000050004e-06,43
14,17,2.9999999999752447e-06,20
14,18,6.0000000000060005e-06,50
14,19,4.000000000004e-06,37
14,20,6.0000000000060005e-06,60
14,21,2.9999999999752447e-06,24
14,22,3.000000000030756e-06,21
14,23,8.000000000008e-06,72
14,24,3.000000000030756e-06,29
14,25,4.000000000004e-06,29
14,26,6.0000000000060005e-06,38
14,27,1.0000000000010001e-05,97
14,28,6.0000000000060005e-06,48
14,29,3.000000000030756e-06,20
15,0,1.0000000000010001e-05,77
15,1,5.000000000032756e-06,36
15,2,4.999999999977245e-06,33
15,3,6.999999999979245e-06,45
15,4,6.999999999979245e-06,35
15,5,1.0999999999983245e-05,91
15,6,6.0000000000060005e-06,43
15,7,4.999999999977245e-06,26
15,8,5.000000000032756e-06,36
15,9,6.0000000000060005e-06,43
15,10,7.000000000034756e-06,57
15,11,4.999999999977245e-06,46
15,12,3.999999999948489e-06,23
15,13,6.999999999979245e-06,54
15,14,5.000000000032756e-06,52
15,15,4.999999999977245e-06,50
15,16,8.000000000008e-06,39
15,17,6.999999999979245e-06,60
15,18,5.000000000032756e-06,28
15,19,6.0000000000060005e-06,49
15,20,4.000000000004e-06,31
15,21,3.000000000030756e-06,28
15,22,6.999999999979245e-06,69
15,23,4.999999999977245e-06,45
15,24,7.000000000034756e-06,52
15,25,6.0000000000060005e-06,39
15,26,4.999999999977245e-06,49
15,27,8.000000000008e-06,71
15,28,6.0000000000060005e-06,24
15,29,8.000000000008e-06,83
16,0,2.4999999999997247e-05,56
16,1,6.0000000000060005e-06,28
16,2,4.000000000004e-06,30
16,3,8.000000000008e-06,69
16,4,2.9999999999752447e-06,26
16,5,4.999999999977245e-06,37
16,6,4.000000000004e-06,41
16,7,6.999999999979245e-06,48
16,8,3.000000000030756e-06,24
16,9,8.999999999981245e-06,65
16,10,4.999999999977245e-06,41
16,11,1.399999999995849e-05,119
16,12,4.000000000004e-06,39
16,13,3.000000000030756e-06,26
16,14,3.999999999948489e-06,29
16,15,9.99999999995449e-06,93
16,16,4.999999999977245e-06,29
16,17,1.0000000000010001e-05,60
16,18,8.999999999981245e-06,88
16,19,7.99999999995249e-06,56
16,20,3.000000000030756e-06,32
16,21,8.999999999981245e-06,80
16,22,5.000000000032756e-06,29
16,23,4.000000000004e-06,31
16,24,6.999999999979245e-06,48
16,25,9.000000000036756e-06,70
16,26,4.999999999977245e-06,29
16,27,4.999999999977245e-06,31
16,28,6.0000000000060005e-06,50
16,29,4.000000000004e-06,29
17,0,1.0999999999983245e-05,76
17,1,1.2000000000012001e-05,96
17,2,4.999999999977245e-06,32
17,3,6.0000000000060005e-06,60
17,4,7.000000000034756e-06,49
17,5,3.000000000030756e-06,23
17,6,2.9999999999752447e-06,24
17,7,4.999999999977245e-06,29
17,8,4.999999999977245e-06,31
17,9,7.000000000034756e-06,52
17,10,1.0999999999983245e-05,79
17,11,1.0000000000010001e-05,74
17,12,5.000000000032756e-06,37
17,13,5.000000000032756e-06,48
17,14,8.000000000008e-06,65
17,15,9.000000000036756e-06,91
17,16,4.000000000004e-06,32
17,17,3.000000000030756e-06,28
17,18,4.999999999977245e-06,38
17,19,2.9999999999752447e-06,24
17,20,7.99999999995249e-06,74
17,21,1.0999999999983245e-05,80
17,22,4.999999999977245e-06,44
17,23,2.9999999999752447e-06,24
17,24,1.0999999999983245e-05,96
17,25,8.999999999981245e-06,94
17,26,6.999999999979245e-06,55
17,27,6.0000000000060005e-06,57
17,28,8.000000000008e-06,68
17,29,8.999999999981245e-06,80
18,0,2.4999999999997247e-05,65
18,1,3.0000000000030003e-05,47
18,2,1.2000000000012001e-05,85
18,3,1.2000000000012001e-05,124
18,4,1.6000000000016e-05,120
18,5,9.000000000036756e-06,87
18,6,4.999999999977245e-06,46
18,7,4.000000000004e-06,26
18,8,1.3000000000040757e-05,121
18,9,8.999999999981245e-06,92
18,10,8.000000000008e-06,79
18,11,7.000000000034756e-06,71
18,12,7.000000000034756e-06,58
18,13,8.999999999981245e-06,80
18,14,6.999999999979245e-06,63
18,15,7.000000000034756e-06,58
18,16,6.0000000000060005e-06,45
18,17,1.0999999999983245e-05,81
18,18,1.2999999999985246e-05,133
18,19,6.0000000000060005e-06,38
18,20,4.000000000004e-06,36
18,21,5.000000000032756e-06,55
18,22,6.999999999979245e-06,54
18,23,4.000000000004e-06,40
18,24,8.000000000008e-06,81
18,25,1.0000000000010001e-05,92
18,26,8.000000000008e-06,66
18,27,9.99999999995449e-06,100
18,28,4.000000000004e-06,29
18,29,8.999999999981245e-06,85
19,0,3.8000000000038e-05,45
19,1,7.000000000034756e-06,29
19,2,8.999999999981245e-06,84
19,3,8.999999999981245e-06,78
19,4,1.3000000000040757e-05,131
19,5,4.000000000004e-06,39
19,6,1.2999999999985246e-05,124
19,7,1.0999999999983245e-05,108
19,8,5.000000000032756e-06,43
19,9,1.0000000000010001e-05,77
19,10,3.000000000030756e-06,28
19,11,5.000000000032756e-06,29
19,12,6.999999999979245e-06,47
19,13,1.0000000000010001e-05,85
19,14,9.000000000036756e-06,63
19,15,6.999999999979245e-06,69
19,16,1.0000000000010001e-05,90
19,17,9.000000000036756e-06,67
19,18,3.000000000030756e-06,26
19,19,6.0000000000060005e-06,63
19,20,1.199999999995649e-05,120
19,21,6.0000000000060005e-06,48
19,22,7.000000000034756e-06,60
19,23,6.0000000000060005e-06,40
19,24,1.2999999999985246e-05,129
19,25,1.0000000000010001e-05,96
19,26,5.000000000032756e-06,39
19,27,1.1000000000038757e-05,89
19,28,7.000000000034756e-06,69
19,29,4.000000000004e-06,27
20,0,1.8000000000018e-05,140
20,1,2.0000000000020002e-05,37
20,2,1.2999999999985246e-05,88
20,3,5.000000000032756e-06,30
20,4,4.999999999977245e-06,32
20,5,4.999999999977245e-06,30
20,6,5.000000000032756e-06,36
20,7,1.3000000000040757e-05,42
20,8,8.999999999981245e-06,53
20,9,1.4999999999987246e-05,130
20,10,2.0999999999993246e-05,119
20,11,8.000000000008e-06,55
20,12,8.999999999981245e-06,77
20,13,8.999999999981245e-06,62
20,14,6.0000000000060005e-06,46
20,15,6.0000000000060005e-06,48
20,16,1.8999999999991246e-05,187
20,17,1.5000000000042757e-05,144
20,18,1.0000000000010001e-05,53
20,19,4.000000000004e-06,32
20,20,6.999999999979245e-06,59
20,21,3.000000000030756e-06,27
20,22,5.000000000032756e-06,28
20,23,5.000000000032756e-06,35
20,24,6.0000000000060005e-06,47
20,25,1.1000000000038757e-05,89
20,26,8.000000000008e-06,59
20,27,4.000000000004e-06,40
20,28,9.000000000036756e-06,87
20,29,6.0000000000060005e-06,62
21,0,2.0000000000020002e-05,48
21,1,8.999999999981245e-06,47
21,2,1.0000000000010001e-05,77
21,3,4.000000000004e-06,36
21,4,6.0000000000060005e-06,59
21,5,3.999999999948489e-06,37
21,6,9.000000000036756e-06,54
21,7,4.000000000004e-06,31
21,8,6.0000000000060005e-06,36
21,9,6.0000000000060005e-06,49
21,10,1.1000000000038757e-05,89
21,11,5.000000000032756e-06,33
21,12,1.0999999999983245e-05,89
21,13,4.999999999977245e-06,40
21,14,1.0000000000010001e-05,108
21,15,1.0000000000010001e-05,86
21,16,1.2999999999985246e-05,128
21,17,6.0000000000060005e-06,52
21,18,6.999999999979245e-06,86
21,19,4.000000000004e-06,28
21,20,1.2000000000012001e-05,118
21,21,6.999999999979245e-06,62
21,22,1.2000000000012001e-05,113
21,23,1.1000000000038757e-05,108
21,24,1.6999999999989246e-05,156
21,25,1.0000000000010001e-05,101
21,26,1.0000000000010001e-05,94
21,27,7.000000000034756e-06,56
21,28,1.4000000000014001e-05,116
21,29,1.4000000000014001e-05,151
22,0,8.000000000008e-06,77
22,1,6.0000000000060005e-06,46
22,2,4.999999999977245e-06,33
22,3,3.799999999998249e-05,146
22,4,8.000000000008e-06,53
22,5,1.799999999996249e-05,198
22,6,6.0000000000060005e-06,53
22,7,1.2000000000012001e-05,99
22,8,6.0000000000060005e-06,40
22,9,6.0000000000060005e-06,58
22,10,4.999999999977245e-06,42
22,11,1.3000000000040757e-05,148
22,12,5.000000000032756e-06,43
22,13,1.1000000000038757e-05,101
22,14,5.000000000032756e-06,32
22,15,6.0000000000060005e-06,55
22,16,8.000000000008e-06,46
22,17,6.999999999979245e-06,52
22,18,8.999999999981245e-06,72
22,19,1.2999999999985246e-05,118
22,20,4.000000000004e-06,35
22,21,6.999999999979245e-06,63
22,22,8.999999999981245e-06,78
22,23,6.0000000000060005e-06,56
22,24,1.0000000000010001e-05,102
22,25,8.000000000008e-06,73
22,26,8.999999999981245e-06,69
22,27,4.999999999977245e-06,50
22,28,1.0999999999983245e-05,100
22,29,1.6000000000016e-05,167
23,0,3.300000000000525e-05,46
23,1,2.199999999996649e-05,35
23,2,1.8000000000018e-05,70
23,3,9.000000000036756e-06,61
23,4,7.000000000034756e-06,43
23,5,8.999999999981245e-06,70
23,6,5.999999999950489e-06,45
23,7,1.2000000000012001e-05,124
23,8,6.0000000000060005e-06,53
23,9,8.999999999981245e-06,69
23,10,6.999999999979245e-06,66
23,11,4.999999999977245e-06,31
23,12,1.6000000000016e-05,148
23,13,4.000000000004e-06,33
23,14,1.0999999999983245e-05,83
23,15,6.0000000000060005e-06,43
23,16,6.0000000000060005e-06,42
23,17,1.2999999999985246e-05,134
23,18,1.0000000000010001e-05,80
23,19,1.4999999999987246e-05,94
23,20,8.999999999981245e-06,81
23,21,6.999999999979245e-06,75
23,22,9.000000000036756e-06,72
23,23,5.000000000032756e-06,45
23,24,6.0000000000060005e-06,55
23,25,2.8000000000028002e-05,290
23,26,7.000000000034756e-06,51
23,27,4.999999999977245e-06,33
23,28,1.7000000000044757e-05,175
23,29,7.000000000034756e-06,49
24,0,3.599999999998049e-05,56
24,1,2.399999999996849e-05,50
