n,repetition,CPU_time_s,nodes,depth,n_solutions_tree,n_total_solutions,nodes_first_solution,depth_first_solution,q_detect_opt_W_R=n,q_detect_opt_W_R=1,q_binary_search_opt_W_R=n,q_binary_search_est_W_R=n
12,13,0,1717,12,2,2,891,12,24650.967668209374,7100.269920886598,295811.6120185125,760658.4642350338,270.32565698837067
12,14,0,1689,12,2,2,59,12,24448.95781260731,7041.958899856183,293387.4937512877,760658.4642350338,270.32565698837067
12,15,0,1759,12,1,1,227,12,24950.918844597723,7186.852254348483,299411.0261351727,760658.4642350338,391.3658604966136
12,16,0,1785,12,4,4,317,12,25134.810788556377,7239.9336105246075,301617.7294626765,760658.4642350338,193.93235222394148
12,17,0,2009,12,2,2,270,12,26666.682166546478,7682.1181369329815,320000.1859985577,760658.4642350338,270.32565698837067
12,18,0,1727,12,2,2,81,12,24722.714395822775,7120.979941516512,296672.5727498733,760658.4642350338,270.32565698837067
12,19,0,1577,12,1,1,194,12,23623.667290398465,6803.735956520831,283484.00748478156,760658.4642350338,391.3658604966136
13,0,0,2639,13,2,2,294,13,31815.563510457036,8807.84214330569,413602.32563594147,1222129.0617312584,368.26683467442604
13,1,0,2553,13,1,1,1187,13,31292.491646326966,8662.775015779265,406802.39140225056,1222129.0617312584,535.2056336348548
13,2,0,2713,13,3,3,498,13,32258.865267662455,8930.786252108852,419365.24847961194,1222129.0617312584,299.99909677792004
13,3,0,2317,13,1,1,966,13,29810.00647087683,8251.628493458238,387530.0841213988,1222129.0617312584,535.2056336348548
13,4,0,2669,13,1,1,2547,13,31996.020174416954,8857.889486809925,415948.2622674204,1222129.0617312584,535.2056336348548
13,5,0,2965,13,4,4,43,13,33724.83619626806,9337.355721382051,438422.87055148475,1222129.0617312584,259.8462955840448
13,6,0,2569,13,1,1,1424,13,31390.46682335474,8689.947129823933,408076.0687036116,1222129.0617312584,535.2056336348548
13,7,0,2705,13,3,3,1725,13,32211.23466989862,8917.576503630376,418746.05070868204,1222129.0617312584,299.99909677792004
13,8,0,2353,13,1,1,445,13,30040.87378425731,8315.65617741177,390531.359195345,1222129.0617312584,535.2056336348548
13,9,0,2501,13,1,1,553,13,30971.93352817465,8573.872537267664,402635.13586627046,1222129.0617312584,535.2056336348548
13,10,0,2305,13,2,2,1461,13,29732.65264757695,8230.175549930593,386524.48441850033,1222129.0617312584,368.26683467442604
13,11,0,2395,13,2,2,1190,13,30307.998072008642,8389.739269037978,394003.97493611235,1222129.0617312584,368.26683467442604
13,12,0,2573,13,3,3,499,13,31414.91290885442,8696.726928218577,408393.86781510746,1222129.0617312584,299.99909677792004
13,13,0,2781,13,1,1,1855,13,32660.92293782303,9042.29197067219,424591.9981916994,1222129.0617312584,535.2056336348548
13,14,0,2767,13,1,1,2325,13,32578.55169460611,9019.447315796666,423521.1720298794,1222129.0617312584,535.2056336348548
13,15,0,2531,13,1,1,2406,13,31157.273105543474,8625.273962992502,405044.55037206516,1222129.0617312584,535.2056336348548
13,16,0,2541,13,2,2,654,13,31218.808629511987,8642.340015138268,405844.5121836558,1222129.0617312584,368.26683467442604
13,17,0,2591,13,2,2,317,13,31524.685873561386,8727.171013921297,409820.916356298,1222129.0617312584,368.26683467442604
13,18,0,2631,13,1,1,1316,13,31767.26873123263,8794.448209589778,412974.4935060242,1222129.0617312584,535.2056336348548
13,19,0,2817,13,2,2,1474,13,32871.7875875484,9100.772720419458,427333.2386381292,1222129.0617312584,368.26683467442604
14,0,0,4323,14,1,1,402,14,42265.08273144731,11279.290454797987,591711.1582402624,1941903.5411929623,736.4834675830049
14,1,0,3865,14,1,1,2991,14,39962.289121203336,10663.861688036597,559472.0476968467,1365945.6830964186,736.4834675830049
14,2,0,3789,14,1,1,3021,14,39567.21093601926,10558.276030940617,553940.9531042697,1365945.6830964186,736.4834675830049
14,3,0,3689,14,3,3,653,14,39041.28415446731,10417.720858883942,546577.9781625423,1365945.6830964186,410.0058473741502
14,4,0,3847,14,1,1,435,14,39869.071582256416,10638.949055827272,558167.0021515898,1365945.6830964186,736.4834675830049
14,5,0,4323,14,2,2,2201,14,42265.08273144731,11279.290454797987,591711.1582402624,1941903.5411929623,504.81125938588195
14,6,0,3501,14,1,1,281,14,38032.87032562521,10148.22024735801,532460.1845587529,1365945.6830964186,736.4834675830049
14,7,0,3945,14,1,1,2483,14,40373.986898434065,10773.889045048272,565235.8165780769,1365945.6830964186,736.4834675830049
14,8,0,3871,14,1,1,2568,14,39993.31337884186,10672.153003235328,559906.3873037861,1365945.6830964186,736.4834675830049
14,9,0,3957,14,4,4,1133,14,40435.38023360741,10790.296587898734,566095.3232705037,1365945.6830964186,354.5764350063729
14,10,0,3363,14,1,1,184,14,37275.30409964244,9945.759490644192,521854.25739499414,1365945.6830964186,736.4834675830049
14,11,0,3847,14,1,1,1934,14,39869.071582256416,10638.949055827272,558167.0021515898,1365945.6830964186,736.4834675830049
14,12,0,3787,14,1,1,2298,14,39556.760886712684,10555.483229421965,553794.6524139775,1365945.6830964186,736.4834675830049
14,13,0,4033,14,1,1,1034,14,40822.061822390264,10893.638374249116,571508.8655134637,1365945.6830964186,736.4834675830049
14,14,0,3731,14,1,1,446,14,39263.03096258428,10476.983200789438,549682.4334761798,1365945.6830964186,736.4834675830049
14,15,0,4115,14,1,1,3078,14,41235.20657457205,11004.052585064797,577292.8920440087,1941903.5411929623,736.4834675830049
14,16,0,4201,14,1,1,3782,14,41664.10597347267,11118.677344503943,583297.4836286174,1941903.5411929623,736.4834675830049
14,17,0,3717,14,1,1,3603,14,39189.25469198465,10457.26632115258,548649.5656877852,1365945.6830964186,736.4834675830049
14,18,0,3435,14,4,4,676,14,37672.45559664755,10051.898811550509,527414.3783530657,1365945.6830964186,354.5764350063729
14,19,0,3657,14,2,2,2308,14,38871.485659982114,10372.341837976792,544200.7992397496,1365945.6830964186,504.81125938588195
15,0,0,6437,15,1,1,5030,15,53390.17392803921,13768.489867505037,800852.6089205882,2153772.9389938936,1018.9831563404214
15,1,0,5517,15,1,1,3505,15,49426.08083343178,12744.98688827313,741391.2125014766,2153772.9389938936,1018.9831563404214
15,2,0,5545,15,2,2,2977,15,49551.40415081692,12777.344498811954,743271.0622622537,2153772.9389938936,695.9487945820046
15,3,0,5659,15,1,1,3440,15,50058.41150740981,12908.25031590776,750876.1726111472,2153772.9389938936,1018.9831563404214
15,4,0,6419,15,1,1,6347,15,53315.44132531844,13749.194367468303,799731.6198797766,2153772.9389938936,1018.9831563404214
15,5,0,6087,15,1,1,5206,15,51917.761965928155,13388.322321125179,778766.4294889224,2153772.9389938936,1018.9831563404214
15,6,0,5807,15,3,3,4273,15,50709.07306259631,13076.246745885956,760636.0959389447,2153772.9389938936,563.6848043032306
15,7,0,5683,15,2,2,4205,15,50164.497247600266,12935.640932837914,752467.458714004,2153772.9389938936,695.9487945820046
15,8,0,6487,15,1,1,4729,15,53597.21798716084,13821.947380196367,803958.2698074125,2153772.9389938936,1018.9831563404214
15,9,0,6089,15,2,2,2107,15,51926.29430433255,13390.525316221208,778894.4145649882,2153772.9389938936,695.9487945820046
15,10,0,6461,15,1,1,2377,15,53489.65504972005,13794.175285095425,802344.8257458007,2153772.9389938936,1018.9831563404214
15,11,0,6321,15,3,3,648,15,52906.71275459588,13643.66317406332,793600.6913189382,2153772.9389938936,563.6848043032306
15,12,0,5643,15,1,1,594,15,49987.56266069143,12889.957626752,749813.4399103714,2153772.9389938936,1018.9831563404214
15,13,0,5513,15,1,1,4027,15,49408.15156495317,12740.35767592217,741122.2734742976,2153772.9389938936,1018.9831563404214
15,14,0,5495,15,1,1,2265,15,49327.38924856473,12719.5054088022,739910.838728471,2153772.9389938936,1018.9831563404214
15,15,0,5881,15,1,1,3735,15,51031.29430082894,13159.442133310255,765469.414512434,2153772.9389938936,1018.9831563404214
15,16,0,6219,15,1,1,1065,15,52477.92200447271,13532.952084441646,787168.8300670907,2153772.9389938936,1018.9831563404214
15,17,0,5775,15,3,3,3988,15,50569.098546684676,13040.106260949588,758536.4782002701,2153772.9389938936,563.6848043032306
15,18,0,5837,15,1,1,3066,15,50839.94932446225,13110.038126288637,762599.2398669338,2153772.9389938936,1018.9831563404214
15,19,0,6067,15,1,1,4086,15,51832.36136632099,13366.272434420996,777485.4204948149,2153772.9389938936,1018.9831563404214
16,0,0,9217,16,1,1,6478,16,65987.88853404103,16479.946815723473,1055806.2165446565,3368185.8872370226,1416.3357787609364
16,1,0,8421,16,1,1,5573,16,63073.12028806216,15751.265133425375,1009169.9246089945,3368185.8872370226,1416.3357787609364
16,2,0,9557,16,1,1,5825,16,67194.37741283869,16781.565002641364,1075110.038605419,3368185.8872370226,1416.3357787609364
16,3,0,8937,16,1,1,984,16,64977.49682571257,16227.35238113594,1039639.9492114012,3368185.8872370226,1416.3357787609364
16,4,0,8395,16,1,1,1891,16,62975.63993598548,15726.895409120827,1007610.2389757676,3368185.8872370226,1416.3357787609364
16,5,0,8957,16,1,1,5869,16,65050.18794124743,16245.52490513677,1040803.0070599589,3368185.8872370226,1416.3357787609364
16,6,0,9467,16,2,2,5449,16,66877.13019902525,16702.254245516186,1070034.083184404,3368185.8872370226,964.288510389305
16,7,0,8447,16,2,2,1790,16,63170.45027000251,15775.597266876375,1010727.2043200402,3368185.8872370226,964.288510389305
16,8,0,8537,16,3,3,834,16,63506.210310224575,15859.536036533813,1016099.3649635932,3368185.8872370226,779.1233637530053
16,9,0,9221,16,2,2,1619,16,66002.21067973253,16483.527303409122,1056035.3708757204,3368185.8872370226,964.288510389305
16,10,0,8957,16,4,4,1108,16,65050.18794124743,16245.52490513677,1040803.0070599589,3368185.8872370226,671.6633813398583
16,11,0,8231,16,3,3,158,16,62357.2531539827,15572.301047396753,997716.0504637233,3368185.8872370226,779.1233637530053
16,12,0,8575,16,2,2,3301,16,63647.44404596898,15894.843952618972,1018359.1047355037,3368185.8872370226,964.288510389305
16,13,0,9059,16,3,3,387,16,65419.656694229925,16337.890806636295,1046714.5071076788,3368185.8872370226,779.1233637530053
16,14,0,8881,16,1,1,660,16,64773.52787068652,16176.360860626244,1036376.4459309843,3368185.8872370226,1416.3357787609364
16,15,0,9029,16,2,2,5244,16,65311.2063036483,16310.778585181344,1044979.3008583728,3368185.8872370226,964.288510389305
16,16,0,8347,16,2,2,1595,16,62795.27879518905,15681.805799854063,1004724.4607230248,3368185.8872370226,964.288510389305
16,17,0,8905,16,1,1,2206,16,64861.02165089319,16198.233997028297,1037776.3464142911,3368185.8872370226,1416.3357787609364
16,18,0,8491,16,1,1,4949,16,63334.821930458114,15816.68957310957,1013357.1508873298,3368185.8872370226,1416.3357787609364
16,19,0,8505,16,1,1,1050,16,63387.03264976958,15829.742060194247,1014192.5223963133,3368185.8872370226,1416.3357787609364
17,0,0,12697,17,1,1,9700,17,79838.1737899177,19346.371883684515,1357248.9544286008,3688985.412243937,1976.1009698378987
17,1,0,13879,17,1,1,5017,17,83472.71619211756,20227.869531360542,1419036.1752659986,3688985.412243937,1976.1009698378987
17,2,0,13389,17,3,3,7641,17,81985.56001029599,19867.18451060848,1393754.5201750319,3688985.412243937,1081.8988100509855
17,3,0,14095,17,2,2,1544,17,84119.93230419875,20384.84108175593,1430038.8491713789,3688985.412243937,1341.8021780079985
17,4,0,13777,17,1,1,4971,17,83165.3360254015,20153.319569697684,1413810.7124318255,3688985.412243937,1976.1009698378987
17,5,0,11777,17,2,2,5875,17,76890.48463133763,18631.459616458702,1307138.2387327398,3688985.412243937,1341.8021780079985
17,6,0,12479,17,1,1,5827,17,79149.62171771612,19179.375147847008,1345543.569201174,3688985.412243937,1976.1009698378987
17,7,0,12757,17,1,1,6105,17,80026.64417834498,19392.08221466915,1360452.9510318646,3688985.412243937,1976.1009698378987
17,8,0,11389,17,1,1,1956,17,75612.89612361457,18321.602259781255,1285419.2341014477,3688985.412243937,1976.1009698378987
17,9,0,14059,17,1,1,11208,17,84012.40911046526,20358.763110140135,1428210.9548779095,3688985.412243937,1976.1009698378987
17,10,0,13177,17,1,1,6019,17,81333.71275877046,19709.089829504188,1382673.1168990978,3688985.412243937,1976.1009698378987
17,11,0,13227,17,1,1,6321,17,81487.92006121989,19746.49023709349,1385294.6410407382,3688985.412243937,1976.1009698378987
17,12,0,13823,17,1,1,13669,17,83304.09882579335,20186.97418498807,1416169.6800384868,3688985.412243937,1976.1009698378987
17,13,0,13113,17,1,1,1274,17,81135.89986114764,19661.113614540423,1379310.29763951,3688985.412243937,1976.1009698378987
17,14,0,13655,17,2,2,6847,17,82796.18695320644,20063.788591085955,1407535.1782045097,3688985.412243937,1341.8021780079985
17,15,0,13085,17,3,3,5381,17,81049.20494606157,19640.087211345643,1377836.4840830467,3688985.412243937,1081.8988100509855
17,16,0,16075,17,2,2,12697,17,89835.78943077137,21771.128460131593,1527208.4203231134,3688985.412243937,1341.8021780079985
17,17,0,13741,17,1,1,4721,17,83056.57738391179,20126.94196612558,1411961.8155265003,3688985.412243937,1976.1009698378987
17,18,0,14763,17,1,1,518,17,86090.73009582963,20862.825581533274,1463542.4116291036,3688985.412243937,1976.1009698378987
17,19,0,14013,17,1,1,7462,17,83874.81782808682,20325.39262198737,1425871.903077476,3688985.412243937,1976.1009698378987
18,0,0,19761,18,1,1,17752,18,102495.2713069638,24140.942863399287,1844914.8835253483,5699230.566137448,2765.5378781627746
18,1,0,18505,18,4,4,2131,18,99183.78395975166,23360.422970331725,1785308.11127553,5699230.566137448,1296.8510108410023
18,2,0,22029,18,1,1,2457,18,108218.59667572317,25489.935416114517,1947934.740163017,5699230.566137448,2765.5378781627746
18,3,0,20551,18,1,1,2823,18,104524.41248448558,24619.21302531968,1881439.4247207404,5699230.566137448,2765.5378781627746
18,4,0,16417,18,2,2,6788,18,93419.34905611826,22001.742488163534,1681548.2830101287,5699230.566137448,1873.7036611400056
18,5,0,20267,18,1,1,18000,18,103799.5149824129,24448.354103893296,1868391.2696834323,5699230.566137448,2765.5378781627746
18,6,0,20969,18,1,1,14798,18,105582.28810874734,24868.555182726104,1900481.185957452,5699230.566137448,2765.5378781627746
18,7,0,20229,18,1,1,3908,18,103702.13738051629,24425.40212631495,1866638.4728492931,5699230.566137448,2765.5378781627746
18,8,0,17259,18,1,1,7837,18,95785.63513382888,22559.47727669028,1724141.4324089198,5699230.566137448,2765.5378781627746
18,9,0,21775,18,2,2,12796,18,107592.76122059049,25342.425436145906,1936669.7019706287,5699230.566137448,1873.7036611400056
18,10,0,19637,18,3,3,118,18,102173.11500965842,24065.010383222696,1839116.0701738514,5699230.566137448,1508.1817674341296
18,11,0,23073,18,3,3,12527,18,110753.80237380747,26087.485779023566,1993568.4427285343,5699230.566137448,1508.1817674341296
18,12,0,20049,18,2,2,2845,18,103239.62737300793,24316.388156408495,1858313.2927141427,5699230.566137448,1873.7036611400056
18,13,0,20845,18,3,3,7503,18,105269.57736341463,24794.848998882175,1894852.3925414635,5699230.566137448,1508.1817674341296
18,14,0,19905,18,1,1,18936,18,102868.12246385711,24228.824163698933,1851626.204349428,5699230.566137448,2765.5378781627746
18,15,0,19887,18,1,1,12339,18,102821.589991936,24217.856424573878,1850788.619854848,5699230.566137448,2765.5378781627746
18,16,0,18223,18,2,2,5734,18,98424.97028811401,23181.57010397164,1771649.4651860523,5699230.566137448,1873.7036611400056
18,17,0,22347,18,2,2,13089,18,108997.05853614012,25673.4195908004,1961947.0536505221,5699230.566137448,1873.7036611400056
18,18,0,22569,18,2,2,10856,18,109537.23452330133,25800.739575279964,1971670.221419424,5699230.566137448,1873.7036611400056
18,19,0,19881,18,1,1,5915,18,102806.07448863093,24214.19940862423,1850509.3407953568,5699230.566137448,2765.5378781627746
19,0,0,32433,19,1,1,1065,19,134913.9393267553,30933.777999399514,2563364.8472083504,6180863.705145109,3879.7659333880206
19,1,0,31113,19,2,2,24451,19,132139.49920875664,30297.28032453575,2510650.484966376,6180863.705145109,2623.9348018213077
19,2,0,26691,19,1,1,24938,19,122387.800236672,28060.0969930387,2325368.204496768,6180863.705145109,3879.7659333880206
19,3,0,32659,19,3,3,12454,19,135383.25752383625,31041.446558487216,2572281.8929528887,6180863.705145109,2109.124835760793
19,4,0,26949,19,2,2,13257,19,122977.9995028151,28195.49735060613,2336581.990553487,6180863.705145109,2623.9348018213077
19,5,0,28807,19,3,3,9991,19,127147.48345157458,29152.038217097375,2415802.185579917,6180863.705145109,2109.124835760793
19,6,0,30091,19,1,1,25604,19,129950.73875675282,29795.146320226406,2469064.0363783035,6180863.705145109,3879.7659333880206
19,7,0,29821,19,1,1,1654,19,129366.3120447381,29661.07020477325,2457959.928850024,6180863.705145109,3879.7659333880206
19,8,0,30299,19,2,2,10257,19,130399.17795227327,29898.024895301704,2477584.381093192,6180863.705145109,2623.9348018213077
19,9,0,27255,19,2,2,24430,19,123674.35270552861,28355.250984143226,2349812.7014050437,6180863.705145109,2623.9348018213077
19,10,0,25921,19,1,1,21078,19,120609.18489504007,27652.056616360795,2291574.5130057614,6180863.705145109,3879.7659333880206
19,11,0,28477,19,2,2,24596,19,126416.98185647304,28984.45039955552,2401922.6552729877,6180863.705145109,2623.9348018213077
19,12,0,29847,19,2,2,5206,19,129422.70498219064,29674.007576913533,2459031.394661622,6180863.705145109,2623.9348018213077
19,13,0,31995,19,1,1,23344,19,133999.69683688376,30724.037213310126,2545994.2399007916,6180863.705145109,3879.7659333880206
19,14,0,29127,19,1,1,20990,19,127851.86338216916,29313.63334836718,2429185.404261214,6180863.705145109,3879.7659333880206
19,15,0,34041,19,1,1,10869,19,138218.5022125101,31691.8938256535,2626151.542037692,8757435.26780913,3879.7659333880206
19,16,0,33989,19,2,2,15361,19,138112.8751379233,31667.661403160462,2624144.627620543,8757435.26780913,2623.9348018213077
19,17,0,37743,19,2,2,11410,19,145541.50550586078,33371.900056801394,2765288.604611355,8757435.26780913,2623.9348018213077
19,18,0,27893,19,1,1,9430,19,125113.76481598197,28685.473251047377,2377161.5315036573,6180863.705145109,3879.7659333880206
19,19,0,27059,19,2,2,16536,19,123228.77549162887,28253.029037949662,2341346.7343409485,6180863.705145109,2623.9348018213077
20,0,0,43069,20,1,1,36333,20,159512.69136101592,35650.3703981804,3190253.8272203184,9458003.370642275,5453.3054950843125
20,1,0,49145,20,2,2,25838,20,170394.86729023253,38083.692184594984,3407897.345804651,9458003.370642275,3682.9233286505505
20,2,0,42627,20,3,3,5363,20,158691.95482019635,35466.84867314528,3173839.096403927,9458003.370642275,2957.0688097843085
20,3,0,46903,20,1,1,25040,20,166462.25285127887,37204.335192189355,3329245.0570255774,9458003.370642275,5453.3054950843125
20,4,0,37395,20,1,1,3875,20,148632.93185495547,33217.58992327253,2972658.6370991096,9458003.370642275,5453.3054950843125
20,5,0,46753,20,2,2,33684,20,166195.8223555309,37144.75968399067,3323916.447110618,9458003.370642275,3682.9233286505505
20,6,0,46983,20,1,1,12012,20,166604.17492411463,37236.06984646124,3332083.4984822925,9458003.370642275,5453.3054950843125
20,7,0,42701,20,1,1,2020,20,158829.6587418238,35497.64011432254,3176593.1748364763,9458003.370642275,5453.3054950843125
20,8,0,41623,20,1,1,20460,20,156811.69962128994,35046.41209842158,3136233.992425799,9458003.370642275,5453.3054950843125
20,9,0,38301,20,1,1,5235,20,150422.95988693522,33617.8510144879,3008459.1977387043,9458003.370642275,5453.3054950843125
20,10,0,50159,20,1,1,15083,20,172143.99123469513,38474.80718695913,3442879.8246939024,9458003.370642275,5453.3054950843125
20,11,0,47017,20,2,2,5858,20,166664.45521436882,37249.54889266384,3333289.1042873766,9458003.370642275,3682.9233286505505
20,12,0,41331,20,1,1,12377,20,156260.60625009437,34923.1842522275,3125212.1250018873,9458003.370642275,5453.3054950843125
20,13,0,45271,20,1,1,29907,20,163540.16483155914,36550.93825047685,3270803.296631183,9458003.370642275,5453.3054950843125
20,14,0,45403,20,1,1,32330,20,163778.44779582118,36604.21979162849,3275568.9559164234,9458003.370642275,5453.3054950843125
20,15,0,44333,20,1,1,17753,20,161836.8088364891,36170.0573521103,3236736.176729782,9458003.370642275,5453.3054950843125
20,16,0,41143,20,1,1,20003,20,155904.76201779195,34843.61530831126,3118095.240355839,9458003.370642275,5453.3054950843125
20,17,0,40791,20,2,2,9883,20,155236.30741966344,34694.144780145485,3104726.1483932687,9458003.370642275,3682.9233286505505
20,18,0,47745,20,2,2,40640,20,167949.97217886162,37536.9984530609,3358999.4435772323,9458003.370642275,3682.9233286505505
20,19,0,46905,20,1,1,41423,20,166465.80237754775,37205.12888824008,3329316.047550955,9458003.370642275,5453.3054950843125
21,0,0,73955,21,1,1,35933,21,214193.96145929158,46723.05396144975,4498073.190645123,14410603.260785475,7673.63308823043
21,1,0,64245,21,1,1,41380,21,199636.39761744675,43546.338968073316,4192364.3499663817,10176320.929754753,7673.63308823043
21,2,0,65793,21,1,1,35302,21,202027.50188921994,44068.119674480346,4242577.539673619,14410603.260785475,7673.63308823043
21,3,0,63601,21,2,2,3954,21,198633.1718503652,43327.41759434856,4171296.6088576694,10176320.929754753,5178.553973523689
21,4,0,66173,21,2,2,13891,21,202610.152259924,44195.26416347297,4254813.197458404,14410603.260785475,5178.553973523689
21,5,0,66531,21,2,2,6327,21,203157.54170884713,44314.71410465639,4266308.375885789,14410603.260785475,5178.553973523689
21,6,0,67969,21,1,1,58882,21,205341.57350726187,44791.30801241846,4312173.043652499,14410603.260785475,7673.63308823043
