n,repetition,CPU_time_s,nodes,depth,n_solutions_tree,n_total_solutions,nodes_first_solution,depth_first_solution,q_detect_opt_W_R=n,q_detect_opt_W_R=1,q_binary_search_opt_W_R=n,q_binary_search_est_W_R=n
11,15,0,835,11,2,2,268,11,16451.274899911507,4944.904581165113,180964.02389902656,467060.8670949125,202.2898526451104
11,16,0,617,11,1,1,334,11,14138.455402954813,4247.681453555782,155523.00943250293,467060.8670949125,288.1409568328545
11,17,0,447,11,2,2,174,11,12030.754055901883,3612.332779133808,132338.2946149207,325409.8371753333,202.2898526451104
11,18,0,973,11,1,1,920,11,17760.555448654806,5339.61423799235,195366.10993520287,467060.8670949125,288.1409568328545
11,19,0,579,11,1,1,182,11,13695.453356716785,4114.138495338564,150649.98692388463,467060.8670949125,288.1409568328545
12,0,0,563,12,3,3,129,12,14106.078048798236,4056.602292778113,169272.93658557883,532276.1604657004,220.8723312005291
12,1,0,731,12,1,1,351,12,16076.646405057525,4625.34761201704,192919.7568606903,532276.1604657004,391.3658604966136
12,2,0,637,12,1,1,113,12,15005.9397487204,4316.316784438545,180071.27698464482,532276.1604657004,391.3658604966136
12,3,0,717,12,2,2,175,12,15921.736865592278,4580.63665677138,191060.84238710735,532276.1604657004,270.32565698837067
12,4,0,1039,12,1,1,561,12,19170.910200263294,5518.458898413126,230050.92240315952,760658.4642350338,391.3658604966136
12,5,0,1171,12,2,2,514,12,20353.688517778868,5859.859613943677,244244.26221334643,760658.4642350338,270.32565698837067
12,6,0,1769,12,3,3,708,12,25021.806306385002,7207.314278682238,300261.67567662004,760658.4642350338,220.8723312005291
12,7,0,1075,12,1,1,533,12,19500.59368712149,5613.619276050018,234007.12424545788,760658.4642350338,391.3658604966136
12,8,0,1121,12,3,3,592,12,19913.923850274357,5732.924082409149,238967.0862032923,760658.4642350338,220.8723312005291
12,9,0,1231,12,2,2,76,12,20869.19083191883,6008.657108230196,250430.28998302596,760658.4642350338,270.32565698837067
12,10,0,947,12,1,1,14,12,18301.457549191346,5267.50057784366,219617.49059029616,532276.1604657004,391.3658604966136
12,11,0,365,12,2,2,252,12,11353.553838786911,3262.2319697989624,136242.64606544294,370864.56207374996,270.32565698837067
12,12,0,1459,12,2,2,343,12,22721.792995824213,6543.408330286986,272661.51594989054,760658.4642350338,270.32565698837067
12,13,0,1273,12,4,4,564,12,21222.601420577048,6110.667959303783,254671.21704692458,760658.4642350338,193.93235222394148
12,14,0,517,12,2,2,219,12,13516.594689546828,3886.4717914216303,162199.13627456193,532276.1604657004,270.32565698837067
12,15,0,373,12,1,1,179,12,11477.545101039703,3298.013268051648,137730.54121247644,370864.56207374996,391.3658604966136
12,16,0,619,12,4,4,280,12,14792.085863019778,4254.594544313636,177505.03035623734,532276.1604657004,193.93235222394148
12,17,0,567,12,1,1,358,12,14156.17933789356,4071.0621493613644,169874.1520547227,532276.1604657004,391.3658604966136
12,18,0,857,12,1,1,535,12,17408.994729864342,5009.903835095856,208907.93675837212,532276.1604657004,391.3658604966136
12,19,0,711,12,1,1,557,12,15854.884412991034,4561.341331552415,190258.6129558924,532276.1604657004,391.3658604966136
13,0,0,1165,13,4,4,58,13,21131.31059409303,5844.772338288192,274707.03772320936,857806.2980924004,259.8462955840448
13,1,0,1073,13,1,1,453,13,20278.872870478295,5608.374774896633,263625.34731621784,857806.2980924004,535.2056336348548
13,2,0,1181,13,1,1,627,13,21276.078325650396,5884.919454118501,276589.01823345514,857806.2980924004,535.2056336348548
13,3,0,1265,13,1,1,888,13,22020.51632065687,6091.36853679952,286266.7121685393,857806.2980924004,535.2056336348548
13,4,0,1691,13,3,3,492,13,25463.284318580278,7046.139923954936,331022.6961415436,857806.2980924004,299.99909677792004
13,5,0,1713,13,1,1,918,13,25628.535518997825,7091.969033679261,333170.9617469717,857806.2980924004,535.2056336348548
13,6,0,443,13,1,1,121,13,13021.998471540284,3596.0405357569284,169285.9801300237,418262.8486826079,535.2056336348548
13,7,0,797,13,3,3,478,13,17474.131138051816,4830.583292725926,227163.7047946736,600277.4802194359,299.99909677792004
13,8,0,1095,13,3,3,461,13,20485.94020089675,5665.798374094778,266317.22261165775,857806.2980924004,299.99909677792004
13,9,0,739,13,3,3,33,13,16825.465215648303,4650.704692567816,218731.04780342794,600277.4802194359,299.99909677792004
13,10,0,1295,13,2,2,842,13,22280.36607553621,6163.43093558403,289644.7589819707,857806.2980924004,368.26683467442604
13,11,0,613,13,1,1,183,13,15322.095918162117,4233.821591534272,199187.24693610752,600277.4802194359,535.2056336348548
13,12,0,1197,13,3,3,166,13,21419.868705773093,5924.795586494522,278458.29317505023,857806.2980924004,299.99909677792004
13,13,0,2273,13,1,1,801,13,29525.385791132227,8172.69316978305,383830.01528471895,1222129.0617312584,535.2056336348548
13,14,0,1441,13,3,3,19,13,23504.033401987534,6502.784496127187,305552.43422583793,857806.2980924004,299.99909677792004
13,15,0,813,13,2,2,691,13,17648.883851842627,4879.043537321968,229435.49007395416,600277.4802194359,368.26683467442604
13,16,0,621,13,1,1,138,13,15421.899130231082,4261.496480724226,200484.68869300408,600277.4802194359,535.2056336348548
13,17,0,1199,13,2,2,1128,13,21437.774763143527,5929.7613211450225,278691.07192086586,857806.2980924004,368.26683467442604
13,18,0,905,13,1,1,749,13,18621.953567528933,5148.885652297239,242085.39637787614,600277.4802194359,535.2056336348548
13,19,0,545,13,2,2,325,13,14446.000493868009,3990.888363802878,187798.0064202841,600277.4802194359,368.26683467442604
14,0,0,1161,14,1,1,1008,14,21892.13263784872,5834.692566052532,306489.8569298821,958775.336394306,736.4834675830049
14,1,0,1129,14,1,1,774,14,21588.010082550336,5753.421216778044,302232.1411557047,958775.336394306,736.4834675830049
14,2,0,795,14,3,3,274,14,18111.818128669725,4824.491698975028,253565.45380137616,670955.3895915097,410.0058473741502
14,3,0,601,14,3,3,238,14,15744.707758970933,4191.968566356516,220425.90862559306,670955.3895915097,410.0058473741502
14,4,0,1191,14,2,2,844,14,22173.463460915635,5909.873445079905,310428.4884528189,958775.336394306,504.81125938588195
14,5,0,655,14,2,2,506,14,16437.817747590194,4377.173317709017,230129.44846626272,670955.3895915097,504.81125938588195
14,6,0,859,14,1,1,454,14,18827.628425937157,5015.771280889723,263586.7979631202,670955.3895915097,736.4834675830049
14,7,0,1565,14,3,3,871,14,25420.93288355678,6777.717151394807,355893.0603697949,958775.336394306,410.0058473741502
14,8,0,1055,14,4,4,642,14,20867.77649943909,5560.952613084555,292148.87099214725,958775.336394306,354.5764350063729
14,9,0,1003,14,6,6,165,14,20346.436907082098,5421.635578481395,284850.11669914937,670955.3895915097,291.1179068100689
14,10,0,1265,14,3,3,1119,14,22852.62467366386,6091.36853679952,319936.745431294,958775.336394306,410.0058473741502
14,11,0,1909,14,1,1,808,14,28078.503507052028,7487.931707469431,393099.0490987284,958775.336394306,736.4834675830049
14,12,0,697,14,6,6,165,14,16957.354920069964,4515.999932761004,237402.9688809795,670955.3895915097,291.1179068100689
14,13,0,1313,14,1,1,539,14,23282.581452303544,6206.268238799753,325956.14033224963,958775.336394306,736.4834675830049
14,14,0,437,14,2,2,303,14,13422.428182916157,3571.4637118855944,187913.9945608262,467528.3627212915,504.81125938588195
14,15,0,933,14,1,1,753,14,19622.798688048424,5228.259973529087,274719.1816326779,670955.3895915097,736.4834675830049
14,16,0,2541,14,4,4,1144,14,32398.147633118628,8642.340015138268,453574.0668636608,1365945.6830964186,354.5764350063729
14,17,0,899,14,1,1,95,14,19261.52214175305,5131.717856202082,269661.30998454266,670955.3895915097,736.4834675830049
14,18,0,803,14,3,3,206,14,18202.83191507401,4848.812373523605,254839.64681103613,670955.3895915097,410.0058473741502
14,19,0,589,14,2,2,173,14,15586.50439051183,4149.695767557781,218211.0614671656,670955.3895915097,504.81125938588195
15,0,0,1275,15,1,1,1043,15,23748.914567959095,6115.483334080689,356233.7185193864,1063426.420007875,1018.9831563404214
15,1,0,903,15,1,1,444,15,19982.720443767437,5143.16939256172,299740.80665651156,744212.4219165484,1018.9831563404214
15,2,0,2169,15,2,2,1009,15,30982.41806687543,7983.025613736925,464736.27100313146,1515004.1199615784,695.9487945820046
15,3,0,735,15,3,3,499,15,18026.075894643815,4638.043395822169,270391.13841965725,744212.4219165484,563.6848043032306
15,4,0,1231,15,1,1,914,15,23335.137118646853,6008.657108230196,350027.0567797028,1063426.420007875,1018.9831563404214
15,5,0,2803,15,1,1,2174,15,35223.74043899628,9078.074859558892,528356.1065849443,1515004.1199615784,1018.9831563404214
15,6,0,1411,15,1,1,544,15,24984.6154436754,6434.5102146993795,374769.231655131,1063426.420007875,1018.9831563404214
15,7,0,1565,15,3,3,29,15,26313.96193913954,6777.717151394807,394709.4290870931,1063426.420007875,563.6848043032306
15,8,0,2459,15,1,1,1226,15,32990.14270800441,8501.389846687023,494852.14062006614,1515004.1199615784,1018.9831563404214
15,9,0,2091,15,6,6,1183,15,30419.821320317635,7837.772279092499,456297.3198047645,1515004.1199615784,398.31647593421076
15,10,0,1267,15,2,2,533,15,23674.219705242995,6096.199098869102,355113.2955786449,1063426.420007875,695.9487945820046
15,11,0,887,15,2,2,468,15,19804.694004563327,5097.209578744776,297070.4100684499,744212.4219165484,695.9487945820046
15,12,0,1407,15,1,1,1185,15,24949.14407985142,6425.352359894262,374237.1611977713,1063426.420007875,1018.9831563404214
15,13,0,3193,15,1,1,173,15,37595.952794817,9690.551879699215,563939.291922255,1515004.1199615784,1018.9831563404214
15,14,0,4363,15,1,1,3133,15,43951.35960639746,11331.455939433969,659270.3940959619,2153772.9389938936,1018.9831563404214
15,15,0,2715,15,1,1,737,15,34666.047355444935,8934.085645244772,519990.710331674,1515004.1199615784,1018.9831563404214
15,16,0,1381,15,3,3,558,15,24717.340608499002,6365.506324329622,370760.109127485,1063426.420007875,563.6848043032306
15,17,0,781,15,3,3,159,15,18582.292750730852,4781.634295870648,278734.39126096276,744212.4219165484,563.6848043032306
15,18,0,3155,15,3,3,1213,15,37371.43183358555,9632.583098470799,560571.4775037833,1515004.1199615784,563.6848043032306
15,19,0,3857,15,2,2,1262,15,41322.84317927411,10652.796584238493,619842.6476891116,1515004.1199615784,695.9487945820046
16,0,0,3393,16,1,1,764,16,40028.002506805155,9990.120937013382,640448.0401088825,1669126.447213476,1416.3357787609364
16,1,0,709,16,3,3,617,16,18285.32582171704,4554.891483683649,292565.21314747265,819961.0448457517,779.1233637530053
16,2,0,4245,16,1,1,3025,16,44775.1514678999,11176.8689376508,716402.4234863984,2372837.192927164,1416.3357787609364
16,3,0,1407,16,2,2,572,16,25768.10928071299,6425.352359894262,412289.74849140784,1171634.5747744893,964.288510389305
16,4,0,1679,16,4,4,1290,16,28150.960582332296,7021.016554329974,450415.36931731674,1171634.5747744893,671.6633813398583
16,5,0,1659,16,3,3,375,16,27982.65752928109,6978.943954339395,447722.5204684974,1171634.5747744893,779.1233637530053
16,6,0,2769,16,3,3,1754,16,36158.21781919585,9022.714370173033,578531.4851071336,1669126.447213476,779.1233637530053
16,7,0,2483,16,1,1,827,16,34238.80300337032,8542.883629367063,547820.8480539251,1669126.447213476,1416.3357787609364
16,8,0,1113,16,2,2,888,16,22915.82864473173,5712.353695394179,366653.2583157077,1171634.5747744893,964.288510389305
16,9,0,823,16,2,2,185,16,19702.350225142734,4909.089403161959,315237.60360228375,819961.0448457517,964.288510389305
16,10,0,983,16,9,9,502,16,21534.621656482177,5367.093366955778,344553.94650371483,819961.0448457517,449.41714394124887
16,11,0,2943,16,2,2,1722,16,37277.680606830654,9302.567765291742,596442.8897092905,1669126.447213476,964.288510389305
16,12,0,651,16,1,1,257,16,17520.50907819146,4363.722604665746,280328.14525106334,819961.0448457517,1416.3357787609364
16,13,0,1661,16,2,2,1064,16,27999.533321813047,6983.16258357644,447992.53314900876,1171634.5747744893,964.288510389305
16,14,0,2611,16,1,1,1937,16,35110.80755092377,8760.874022937327,561772.9208147803,1669126.447213476,1416.3357787609364
16,15,0,5137,16,1,1,4186,16,49257.58796906305,12297.447950370302,788121.4075050089,2372837.192927164,1416.3357787609364
16,16,0,2189,16,4,4,769,16,32146.545951170086,8019.847518495947,514344.7352187214,1669126.447213476,671.6633813398583
16,17,0,4149,16,1,1,2505,16,44265.705207459025,11049.51118068183,708251.2833193444,2372837.192927164,1416.3357787609364
16,18,0,1273,16,5,5,162,16,24509.253658640024,6110.667959303783,392148.0585382404,1171634.5747744893,601.453100466502
16,19,0,1183,16,6,6,497,16,23626.166242351814,5889.918677281838,378018.659877629,1171634.5747744893,548.1052919400894
17,0,0,2125,17,2,2,788,17,32648.26395621086,7901.4151807113985,555020.4872555846,1828151.7204021844,1341.8021780079985
17,1,0,531,17,1,1,336,17,16308.969503459532,3939.024071418142,277252.481558812,898122.0787947694,1976.1009698378987
17,2,0,1757,17,3,3,757,17,29684.950183562352,7182.752876815678,504644.15312056,1283286.7530774307,1081.8988100509855
17,3,0,1655,17,1,1,876,17,28809.740631953042,6970.499061565462,489765.5907432017,1283286.7530774307,1976.1009698378987
17,4,0,1319,17,1,1,1098,17,25717.07750731798,6220.482026426342,437190.31762440567,1283286.7530774307,1976.1009698378987
17,5,0,1475,17,1,1,1423,17,27196.690858289825,6579.308567647691,462343.74459092703,1283286.7530774307,1976.1009698378987
17,6,0,1405,17,2,2,409,17,26542.956425131055,6420.768551830314,451230.25922722794,1283286.7530774307,1341.8021780079985
17,7,0,1243,17,1,1,580,17,24964.52118650852,6037.978264112377,424396.8601706448,1283286.7530774307,1976.1009698378987
17,8,0,7115,17,1,1,1935,17,59759.323843959006,14476.6000085692,1015908.5053473031,2598867.6220485405,1976.1009698378987
17,9,0,1151,17,1,1,543,17,24022.039383402273,5809.416922632053,408374.6695178386,1283286.7530774307,1976.1009698378987
17,10,0,805,17,4,4,102,17,20085.841364432905,4854.873595186143,341459.30319535936,898122.0787947694,931.3971968799622
17,11,0,5569,17,2,2,986,17,52867.06283538028,12805.014631338056,898740.0682014648,2598867.6220485405,1341.8021780079985
17,12,0,4619,17,6,6,1322,17,48145.10727830109,11659.80063505735,818466.8237311186,2598867.6220485405,758.1236658001045
17,13,0,567,17,4,4,254,17,16853.501422026264,4071.0621493613644,286509.5241744465,898122.0787947694,931.3971968799622
17,14,0,1751,17,1,1,1183,17,29634.18224497063,7170.44072738129,503781.0981645007,1283286.7530774307,1976.1009698378987
17,15,0,6193,17,1,1,5160,17,55751.534225603275,13504.586695871669,947776.0818352557,2598867.6220485405,1976.1009698378987
17,16,0,991,17,1,1,490,17,22288.31346080188,5388.97621351818,378901.328833632,898122.0787947694,1976.1009698378987
17,17,0,4741,17,1,1,214,17,48777.08280586077,11813.0730884057,829210.4076996332,2598867.6220485405,1976.1009698378987
17,18,0,6269,17,1,1,1154,17,56092.7201069319,13587.33475380345,953576.2418178422,2598867.6220485405,1976.1009698378987
17,19,0,2895,17,2,2,291,17,38110.82113720506,9226.212612862404,647883.9593324859,1828151.7204021844,1341.8021780079985
18,0,0,679,18,14,14,136,18,18980.61815067868,4457.029611446348,341651.1267122163,978623.447033534,688.94402582769
18,1,0,4321,18,1,1,3232,18,47916.062030558496,11276.675858927163,862489.1165500529,2831656.06257681,2765.5378781627746
18,2,0,3913,18,4,4,1440,18,45596.69749725523,10730.013202183829,820740.5549505941,1991933.4344403339,1296.8510108410023
18,3,0,11927,18,2,2,8723,18,79622.7364337212,18749.87908571363,1433209.2558069816,4019373.597793829,1873.7036611400056
18,4,0,1937,18,8,8,528,18,32073.90298281939,7542.806316805914,577330.2536907489,1398280.0490233148,910.4956883194693
18,5,0,1637,18,2,2,571,18,29483.857847592495,6932.370159376761,530709.4412566649,1398280.0490233148,1873.7036611400056
18,6,0,5405,18,2,2,2876,18,53593.08494129509,12614.727989734229,964675.5289433117,2831656.06257681,1873.7036611400056
18,7,0,4573,18,2,2,351,18,49294.14860017908,11601.48474123379,887294.6748032235,2831656.06257681,1873.7036611400056
18,8,0,3801,18,7,7,1014,18,44939.0843809784,10575.01738485728,808903.5188576111,1991933.4344403339,972.9500997902213
18,9,0,2933,18,3,3,236,18,39473.06095519071,9286.7120850253,710515.0971934327,1991933.4344403339,1508.1817674341296
18,10,0,4773,18,3,3,3750,18,50361.04668231607,11852.94822651333,906498.8402816892,2831656.06257681,1508.1817674341296
18,11,0,4851,18,2,2,1526,18,50771.06319205949,11949.587505751953,913879.1374570709,2831656.06257681,1873.7036611400056
18,12,0,4725,18,1,1,3811,18,50107.062005923435,11793.085057738444,901927.1161066218,2831656.06257681,2765.5378781627746
18,13,0,7121,18,3,3,4752,18,61518.43209936674,14482.71216562252,1107331.7777886014,2831656.06257681,1508.1817674341296
18,14,0,2317,18,2,2,1630,18,35081.36023847281,8251.628493458238,631464.4842925105,1991933.4344403339,1873.7036611400056
18,15,0,1213,18,4,4,623,18,25376.765949446755,5964.406149669115,456781.7870900416,1398280.0490233148,1296.8510108410023
18,16,0,5305,18,8,8,3174,18,53094.784756287954,12497.280282513168,955706.1256131831,2831656.06257681,910.4956883194693
18,17,0,633,18,3,3,208,18,18325.628547906865,4302.676841849971,329861.3138623236,978623.447033534,1508.1817674341296
18,18,0,663,18,2,2,516,18,18755.3870897932,4403.952140814748,337596.9676162776,978623.447033534,1873.7036611400056
18,19,0,2509,18,3,3,649,18,36506.882031355985,8587.60958662119,657123.8765644077,1991933.4344403339,1508.1817674341296
19,0,0,2475,19,3,3,2157,19,37252.71972460363,8529.074737785722,707801.6747674689,2160337.48501975,2109.124835760793
19,1,0,1777,19,3,3,933,19,31562.1275806947,7223.642298313211,599680.4240331993,1516520.266677529,2109.124835760793
19,2,0,3477,19,2,2,2600,19,44158.49680807423,10113.300174457538,839011.4393534104,2160337.48501975,2623.9348018213077
19,3,0,7349,19,1,1,5149,19,64209.04361521975,14713.09569460948,1219971.8286891752,3071011.971135038,3879.7659333880206
19,4,0,2599,19,7,7,1648,19,38175.07848794827,8740.667771204831,725326.4912710171,2160337.48501975,1356.4185881399299
19,5,0,2679,19,1,1,74,19,38758.50855880642,8874.509377118597,736411.6626173219,2160337.48501975,3879.7659333880206
19,6,0,7691,19,1,1,1481,19,65686.62720422518,15052.070900459647,1248045.9168802784,3071011.971135038,3879.7659333880206
19,7,0,13893,19,1,1,4229,19,88292.19615377008,20238.080470467554,1677551.7269216315,4359080.083538608,3879.7659333880206
19,8,0,5963,19,2,2,2425,19,57835.89265559166,13251.02259745437,1098881.9604562416,3071011.971135038,2623.9348018213077
19,9,0,5673,19,1,1,4627,19,56411.42843559225,12924.235217884936,1071817.1402762528,3071011.971135038,3879.7659333880206
19,10,0,6153,19,1,1,3316,19,58750.4459463108,13460.831119470251,1116258.472979905,3071011.971135038,3879.7659333880206
19,11,0,7049,19,2,2,5329,19,62884.349767475695,14409.195437673941,1194802.6455820382,3071011.971135038,2623.9348018213077
19,12,0,4583,19,1,1,745,19,50700.91849137303,11614.1869684284,963317.4513360875,3071011.971135038,3879.7659333880206
19,13,0,2345,19,3,3,1353,19,36260.56303284661,8301.470362365499,688950.6976240855,2160337.48501975,2109.124835760793
19,14,0,2409,19,1,1,621,19,36752.35466992551,8414.289082601645,698294.7387285847,2160337.48501975,3879.7659333880206
19,15,0,1471,19,1,1,705,19,28714.277126137124,6570.35183399469,545571.2653966054,1516520.266677529,3879.7659333880206
19,16,0,2875,19,3,3,129,19,40152.120542617144,9194.21128541427,762890.2903097257,2160337.48501975,2109.124835760793
19,17,0,1665,19,1,1,99,19,30550.570219935238,6991.592230707315,580460.8341787695,1516520.266677529,3879.7659333880206
19,18,0,2473,19,2,2,2086,19,37237.65586968472,8525.61902957876,707515.4615240097,2160337.48501975,2623.9348018213077
19,19,0,1393,19,8,8,1153,19,27942.00841850785,6393.196934538286,530898.1599516491,1516520.266677529,1268.2350998315137
20,0,0,847,20,7,7,453,20,22349.80997569806,4980.463397921501,446996.1995139612,1146388.5653170303,1896.9129755780098
20,1,0,5687,20,8,8,3027,20,57948.89839532763,12940.200408919665,1158977.9679065526,3316760.0702855242,1772.3559631265166
20,2,0,5239,20,1,1,3893,20,55618.66935516923,12419.157493594288,1112373.3871033846,3316760.0702855242,5453.3054950843125
20,3,0,5871,20,2,2,283,20,58879.256475484144,13148.230221930333,1177585.1295096828,3316760.0702855242,3682.9233286505505
20,4,0,18965,20,4,4,10308,20,105841.89568678779,23649.26904212244,2116837.9137357557,6675352.875895636,2538.19932183467
20,5,0,4125,20,10,10,754,20,49349.836476925455,11017.442190092133,986996.7295385092,3316760.0702855242,1581.4354752937224
20,6,0,8807,20,2,2,4331,20,72119.25701215818,16108.731990221002,1442385.1402431636,4707856.170320295,3682.9233286505505
20,7,0,1325,20,4,4,155,20,27959.43669653978,6234.663528642158,559188.7339307956,1637920.7563154076,2538.19932183467
20,8,0,1717,20,10,10,1065,20,31830.872512428476,7100.269920886598,636617.4502485695,1637920.7563154076,1581.4354752937224
20,9,0,9033,20,2,2,666,20,73039.02819815732,16314.396147652227,1460780.5639631464,4707856.170320295,3682.9233286505505
20,10,0,2961,20,2,2,2925,20,41807.74337166655,9331.04026157771,836154.867433331,2333240.5116530824,3682.9233286505505
20,11,0,9629,20,2,2,6080,20,75410.85321521974,16844.74511334197,1508217.0643043949,4707856.170320295,3682.9233286505505
20,12,0,9339,20,9,9,555,20,74266.23669203738,16588.804509991765,1485324.7338407475,4707856.170320295,1667.6648975141443
20,13,0,7857,20,1,1,4336,20,68117.31605989036,15213.884468322029,1362346.3211978073,3316760.0702855242,5453.3054950843125
20,14,0,1901,20,2,2,789,20,33494.21958014364,7472.179456362846,669884.3916028728,1637920.7563154076,3682.9233286505505
20,15,0,2731,20,4,4,1465,20,40150.281831266024,8960.43716617542,803005.6366253204,2333240.5116530824,2538.19932183467
20,16,0,6517,20,2,2,3021,20,62035.27558246325,13853.923040694328,1240705.511649265,3316760.0702855242,3682.9233286505505
20,17,0,10419,20,1,1,3297,20,78444.29747154226,17523.03525837904,1568885.9494308452,4707856.170320295,5453.3054950843125
20,18,0,19763,20,1,1,19418,20,108046.21069847028,24142.165625615355,2160924.2139694057,6675352.875895636,5453.3054950843125
20,19,0,9619,20,2,2,5984,20,75371.67295582421,16835.984256760235,1507433.459116484,4707856.170320295,3682.9233286505505
21,0,0,14401,21,1,1,4233,21,94506.32659541044,20605.17281804345,1984632.8585036192,5065472.072882354,7673.63308823043
21,1,0,3231,21,10,10,1861,21,44752.39053064663,9748.176759620157,939800.2011435793,2510528.5351048796,2214.6397337393746
21,2,0,1753,21,4,4,924,21,32957.906160661965,7174.547117327148,692116.0293739013,1762401.4574261599,3563.5886481199145
21,3,0,8933,21,2,2,1746,21,74427.74082206846,16223.71543714291,1562982.5572634377,5065472.072882354,5178.553973523689
21,4,0,3439,21,9,9,1943,21,46171.145670197526,10057.762673457535,969594.0590741481,2510528.5351048796,2336.4784703506825
21,5,0,12727,21,4,4,2219,21,88842.51994189354,19369.240517418708,1865692.9187797643,5065472.072882354,3563.5886481199145
21,6,0,8007,21,3,3,4154,21,70463.39619209986,15358.637555401214,1479731.320034097,3568738.412391863,4151.955333386246
21,7,0,5345,21,2,2,242,21,57566.6473789372,12544.391078048691,1208899.5949576814,3568738.412391863,5178.553973523689
21,8,0,4379,21,1,1,4371,21,52103.45030261184,11352.255150673285,1094172.4563548486,3568738.412391863,7673.63308823043
21,9,0,5973,21,7,7,1141,21,60855.89590523388,13262.147758181367,1277973.8140099116,3568738.412391863,2659.472331527218
