n,repetition,CPU_time_s,nodes,depth,n_solutions_tree,n_total_solutions,nodes_first_solution,depth_first_solution,q_detect_opt_W_R=n,q_detect_opt_W_R=1,q_binary_search_opt_W_R=n,q_binary_search_est_W_R=n
10,0,0,725,10,4,4,68,10,14613.506189482594,4606.238652171122,146135.06189482595,404755.68001296,107.95606685338727
10,1,0,693,10,2,2,52,10,14286.86066275022,4502.961817560047,142868.6066275022,404755.68001296,150.9692952005997
10,2,0,689,10,1,1,407,10,14245.50419740613,4489.886034282108,142455.04197406129,404755.68001296,216.67124862880527
10,3,0,665,10,4,4,51,10,13994.803362004302,4410.621574385974,139948.03362004302,404755.68001296,107.95606685338727
10,4,0,685,10,2,2,476,10,14204.027513696135,4476.772254550838,142040.27513696137,404755.68001296,150.9692952005997
10,5,0,673,10,3,3,199,10,14078.865529343206,4437.199580293095,140788.65529343206,404755.68001296,124.22161529271375
10,6,0,773,10,1,1,436,10,15090.243043963688,4756.971828982942,150902.43043963687,404755.68001296,216.67124862880527
10,7,0,681,10,1,1,588,10,14162.429557103205,4463.620145190873,141624.29557103204,404755.68001296,216.67124862880527
10,8,0,701,10,1,1,51,10,14369.217080741406,4529.000703558533,143692.17080741405,404755.68001296,216.67124862880527
10,9,0,675,10,2,2,153,10,14099.802890561172,4443.819372197979,140998.02890561172,404755.68001296,150.9692952005997
10,10,0,783,10,5,5,136,10,15187.682617678294,4787.780157609877,151876.82617678295,404755.68001296,96.39500722500266
10,11,0,675,10,1,1,228,10,14099.802890561172,4443.819372197979,140998.02890561172,404755.68001296,216.67124862880527
10,12,0,683,10,3,3,119,10,14183.243761019376,4470.201012088049,141832.43761019377,404755.68001296,124.22161529271375
10,13,0,677,10,2,2,269,10,14120.709257603103,4450.4293681290665,141207.09257603102,404755.68001296,150.9692952005997
10,14,0,685,10,1,1,288,10,14204.027513696135,4476.772254550838,142040.27513696137,404755.68001296,216.67124862880527
10,15,0,683,10,2,2,235,10,14183.243761019376,4470.201012088049,141832.43761019377,404755.68001296,150.9692952005997
10,16,0,641,10,2,2,455,10,13739.536472621663,4329.913986205453,137395.36472621662,404755.68001296,150.9692952005997
10,17,0,693,10,1,1,357,10,14286.86066275022,4502.961817560047,142868.6066275022,404755.68001296,216.67124862880527
10,18,0,725,10,1,1,31,10,14613.506189482594,4606.238652171122,146135.06189482595,404755.68001296,216.67124862880527
10,19,0,711,10,3,3,225,10,14471.504575493742,4561.341331552415,144715.04575493743,404755.68001296,124.22161529271375
11,0,0,1035,11,1,1,93,11,18318.380592910078,5507.784456766423,201502.18652201086,667488.0860602041,288.1409568328545
11,1,0,1017,11,3,3,177,11,18158.194577973358,5459.492283354421,199740.14035770693,467060.8670949125,163.57640052388575
11,2,0,809,11,1,1,781,11,16192.768478951517,4866.973499540371,178120.4532684667,467060.8670949125,288.1409568328545
11,3,0,1075,11,6,6,496,11,18669.43546917318,5613.619276050018,205363.79016090496,667488.0860602041,119.83992682877458
11,4,0,1085,11,2,2,317,11,18756.17381563976,5639.768925368666,206317.91197203734,667488.0860602041,202.2898526451104
11,5,0,1127,11,2,2,542,11,19116.1827411464,5748.303757891021,210278.0101526104,667488.0860602041,202.2898526451104
11,6,0,967,11,2,2,285,11,17705.64092755269,5323.05896358512,194762.0502030796,467060.8670949125,202.2898526451104
11,7,0,957,11,4,4,89,11,17613.736764755828,5295.352320328771,193751.1044123141,467060.8670949125,144.34056196408565
11,8,0,1043,11,4,4,73,11,18389.127047058522,5529.112817513252,202280.39751764375,667488.0860602041,144.34056196408565
11,9,0,895,11,2,2,327,11,17032.881274524967,5120.240822813534,187361.69401977464,467060.8670949125,202.2898526451104
11,10,0,1045,11,1,1,890,11,18406.771227087567,5534.432118001211,202474.48349796323,667488.0860602041,288.1409568328545
11,11,0,969,11,4,4,24,11,17723.964648183017,5328.583078858564,194963.6111300132,467060.8670949125,144.34056196408565
11,12,0,1007,11,3,3,77,11,18068.589505992037,5432.478585610833,198754.4845659124,467060.8670949125,163.57640052388575
11,13,0,1077,11,1,1,1062,11,18686.815307879588,5618.858902076079,205554.96838667546,667488.0860602041,288.1409568328545
11,14,0,807,11,1,1,297,11,16172.712465871842,4860.927294545924,177899.83712459027,467060.8670949125,288.1409568328545
11,15,0,919,11,1,1,807,11,17260.044496842165,5188.723923522174,189860.48946526382,467060.8670949125,288.1409568328545
11,16,0,969,11,2,2,439,11,17723.964648183017,5328.583078858564,194963.6111300132,467060.8670949125,202.2898526451104
11,17,0,857,11,1,1,214,11,16666.88404457107,5009.903835095856,183335.72449028178,467060.8670949125,288.1409568328545
11,18,0,1091,11,1,1,362,11,18808.025050572625,5655.400912713933,206888.27555629888,667488.0860602041,288.1409568328545
11,19,0,965,11,1,1,547,11,17687.29824854273,5317.5291343023655,194560.28073397005,467060.8670949125,288.1409568328545
12,0,0,1243,12,3,3,272,12,20970.77236988769,6037.978264112377,251649.26843865227,760658.4642350338,220.8723312005291
12,1,0,1447,12,1,1,1443,12,22628.065490646284,6516.3538146581,271536.7858877554,760658.4642350338,391.3658604966136
12,2,0,1321,12,1,1,126,12,21619.4338272619,6225.212770233203,259433.2059271428,760658.4642350338,391.3658604966136
12,3,0,1467,12,1,1,509,12,22784.064010896393,6561.382916511473,273408.7681307567,760658.4642350338,391.3658604966136
12,4,0,1499,12,1,1,943,12,23031.466168056202,6632.795858948181,276377.59401667444,760658.4642350338,391.3658604966136
12,5,0,1329,12,4,4,69,12,21684.86729141399,6244.100035366532,260218.40749696788,760658.4642350338,193.93235222394148
12,6,0,1507,12,1,1,1222,12,23092.902981892785,6650.529691788122,277114.83578271343,760658.4642350338,391.3658604966136
12,7,0,1333,12,1,1,235,12,21717.510171768237,6253.522354686882,260610.12206121883,760658.4642350338,391.3658604966136
12,8,0,1519,12,1,1,1448,12,23184.753256824013,6677.042432250453,278217.03908188816,760658.4642350338,391.3658604966136
12,9,0,1583,12,2,2,1099,12,23668.60809703455,6816.7082425673525,284023.2971644146,760658.4642350338,270.32565698837067
12,10,0,1523,12,1,1,144,12,23215.28933929393,6685.856728947898,278583.47207152715,760658.4642350338,391.3658604966136
12,11,0,1581,12,3,3,944,12,23653.637306212113,6812.386882660503,283843.64767454535,760658.4642350338,220.8723312005291
12,12,0,1535,12,1,1,1469,12,23306.65777670319,6712.230408555324,279679.8933204383,760658.4642350338,391.3658604966136
12,13,0,1549,12,1,1,721,12,23412.804074812346,6742.869767509842,280953.64889774815,760658.4642350338,391.3658604966136
12,14,0,1253,12,2,2,307,12,21055.04969124156,6062.304639623647,252660.5962948987,760658.4642350338,270.32565698837067
12,15,0,1531,12,1,1,345,12,23276.241442394046,6703.450671842874,279314.89730872854,760658.4642350338,391.3658604966136
12,16,0,1495,12,1,1,1018,12,23000.686284062613,6623.911199978439,276008.23540875135,760658.4642350338,391.3658604966136
12,17,0,1557,12,3,3,633,12,23473.243806345356,6760.315836822698,281678.92567614425,760658.4642350338,220.8723312005291
12,18,0,1467,12,1,1,793,12,22784.064010896393,6561.382916511473,273408.7681307567,760658.4642350338,391.3658604966136
12,19,0,1325,12,2,2,343,12,21652.175250837678,6234.663528642158,259826.10301005212,760658.4642350338,270.32565698837067
13,0,0,2103,13,1,1,1553,13,28398.947843989827,7860.293148838749,369186.32197186776,1222129.0617312584,535.2056336348548
13,1,0,2401,13,1,1,843,13,30345.966879830696,8400.269379059593,394497.56943779904,1222129.0617312584,535.2056336348548
13,2,0,2175,13,1,1,1029,13,28881.386914363517,7994.089942815975,375458.0298867257,1222129.0617312584,535.2056336348548
13,3,0,1871,13,2,2,39,13,26785.42866505591,7412.811318621291,348210.57264572685,857806.2980924004,368.26683467442604
13,4,0,2255,13,1,1,1637,13,29408.15673821534,8140.181454743014,382306.03759679943,1222129.0617312584,535.2056336348548
13,5,0,2271,13,1,1,378,13,29512.38331832232,8169.0871287744485,383660.9831381902,1222129.0617312584,535.2056336348548
13,6,0,2219,13,2,2,538,13,29172.28652239983,8074.766440366358,379239.7247911978,1222129.0617312584,368.26683467442604
13,7,0,1927,13,1,1,1733,13,27183.661506463974,7523.2540498208755,353387.5995840317,857806.2980924004,535.2056336348548
13,8,0,1833,13,2,2,871,13,26511.795657092607,7336.924239963573,344653.3435422039,857806.2980924004,368.26683467442604
13,9,0,2255,13,3,3,1253,13,29408.15673821534,8140.181454743014,382306.03759679943,1222129.0617312584,299.99909677792004
13,10,0,2395,13,3,3,400,13,30307.998072008642,8389.739269037978,394003.97493611235,1222129.0617312584,299.99909677792004
13,11,0,2243,13,3,3,1587,13,29329.743932063186,8118.434849968477,381286.6711168214,1222129.0617312584,299.99909677792004
13,12,0,1985,13,2,2,817,13,27590.063000445654,7635.962423888485,358670.8190057935,857806.2980924004,368.26683467442604
13,13,0,2089,13,1,1,1002,13,28304.18612105688,7834.012524869269,367954.4195737394,1222129.0617312584,535.2056336348548
13,14,0,2181,13,1,1,29,13,28921.227199897596,8005.139023123022,375975.95359866874,1222129.0617312584,535.2056336348548
13,15,0,2087,13,1,1,1675,13,28290.622841940327,7830.250970658974,367778.0969452243,1222129.0617312584,535.2056336348548
13,16,0,1921,13,1,1,1220,13,27141.272952229847,7511.498335061767,352836.548378988,857806.2980924004,535.2056336348548
13,17,0,2333,13,4,4,598,13,29912.83397706186,8280.146196901678,388866.84170180414,1222129.0617312584,259.8462955840448
13,18,0,2351,13,3,3,191,13,30028.09435302483,8312.111987087577,390365.2265893228,1222129.0617312584,299.99909677792004
13,19,0,2065,13,2,2,1371,13,28140.995673922895,7788.754330647817,365832.9437609976,1222129.0617312584,368.26683467442604
14,0,0,3003,14,1,1,799,14,35222.482959696856,9397.141420326054,493114.761435756,1365945.6830964186,736.4834675830049
14,1,0,2651,14,1,1,2436,14,33092.46421012036,8827.895039868157,463294.498941685,1365945.6830964186,736.4834675830049
14,2,0,2867,14,4,4,273,14,34415.141959752036,9181.379601514825,481811.9874365285,1365945.6830964186,354.5764350063729
14,3,0,3243,14,1,1,1127,14,36603.816434961445,9766.30361744491,512453.4300894602,1365945.6830964186,736.4834675830049
14,4,0,2753,14,2,2,103,14,33723.5228641181,8996.544800286933,472129.3200976534,1365945.6830964186,504.81125938588195
14,5,0,3231,14,1,1,1109,14,36535.98933922352,9748.176759620157,511503.85074912925,1365945.6830964186,736.4834675830049
14,6,0,3411,14,1,1,2205,14,37540.5383228074,10016.643717255318,525567.5365193036,1365945.6830964186,736.4834675830049
14,7,0,3717,14,1,1,1213,14,39189.25469198465,10457.26632115258,548649.5656877852,1365945.6830964186,736.4834675830049
14,8,0,2999,14,4,4,1562,14,35199.00177224431,9390.866068908652,492786.0248114203,1365945.6830964186,354.5764350063729
14,9,0,3301,14,2,2,1049,14,36929.892381053636,9853.447769345907,517018.4933347509,1365945.6830964186,504.81125938588195
14,10,0,3169,14,2,2,344,14,36183.5252146873,9653.980418810945,506569.3530056222,1365945.6830964186,504.81125938588195
14,11,0,3001,14,1,1,1951,14,35210.74432207185,9394.004267342469,492950.4205090059,1365945.6830964186,736.4834675830049
14,12,0,3565,14,2,2,403,14,38379.13314040799,10240.75962158861,537307.8639657119,1365945.6830964186,504.81125938588195
14,13,0,3681,14,1,1,1017,14,38998.9037985637,10406.394614355551,545984.6531798918,1365945.6830964186,736.4834675830049
14,14,0,3111,14,3,3,1482,14,35850.66575855356,9565.023508521059,501909.32061974984,1365945.6830964186,410.0058473741502
14,15,0,3397,14,1,1,1911,14,37463.37219797301,9996.02095590426,524487.2107716221,1365945.6830964186,736.4834675830049
14,16,0,3387,14,1,1,398,14,37408.156140563064,9981.26438454454,523714.18596788286,1365945.6830964186,736.4834675830049
14,17,0,3311,14,3,3,227,14,36985.82200059177,9868.39502697169,517801.5080082847,1365945.6830964186,410.0058473741502
14,18,0,2875,14,1,1,1787,14,34463.155803113776,9194.21128541427,482484.1812435929,1365945.6830964186,736.4834675830049
14,19,0,3199,14,4,4,476,14,36354.498811202604,9699.673250860456,508962.9833568365,1365945.6830964186,354.5764350063729
15,0,0,4207,15,1,1,4090,15,43158.05074764716,11126.630445553887,647370.7612147074,2153772.9389938936,1018.9831563404214
15,1,0,4071,15,1,1,3828,15,42454.36144958248,10944.944134716468,636815.4217437372,1515004.1199615784,1018.9831563404214
15,2,0,4651,15,4,4,587,15,45379.52767889859,11700.19712379008,680692.9151834788,2153772.9389938936,486.687823275769
15,3,0,4367,15,1,1,2033,15,43971.51276041884,11336.659312503172,659572.6914062826,2153772.9389938936,1018.9831563404214
15,4,0,4163,15,3,3,1517,15,42931.648073264914,11068.175271399308,643974.7210989738,2153772.9389938936,563.6848043032306
15,5,0,4069,15,2,2,2753,15,42443.92607902681,10942.249816327258,636658.8911854022,1515004.1199615784,695.9487945820046
15,6,0,4701,15,1,1,2939,15,45622.92147779287,11763.039453444566,684343.822166893,2153772.9389938936,1018.9831563404214
15,7,0,4689,15,3,3,1672,15,45564.62547945602,11747.98789190496,683469.3821918403,2153772.9389938936,563.6848043032306
15,8,0,4517,15,4,4,1451,15,44720.70387884413,11530.094186445289,670810.5581826619,2153772.9389938936,486.687823275769
15,9,0,4947,15,1,1,2670,15,46801.99799189884,12067.467813824192,702029.9698784826,2153772.9389938936,1018.9831563404214
15,10,0,4065,15,2,2,603,15,42423.04764130148,10936.859192474705,636345.7146195221,1515004.1199615784,695.9487945820046
15,11,0,2977,15,1,1,1916,15,36301.257690259525,9356.276586048014,544518.8653538929,1515004.1199615784,1018.9831563404214
15,12,0,4981,15,1,1,846,15,46962.63252665045,12108.94242855029,704439.4878997568,2153772.9389938936,1018.9831563404214
15,13,0,4627,15,3,3,2470,15,45262.23399773691,11669.912841105173,678933.5099660537,2153772.9389938936,563.6848043032306
15,14,0,4669,15,1,1,390,15,45467.29946797088,11722.859094736683,682009.4920195632,2153772.9389938936,1018.9831563404214
15,15,0,5211,15,2,2,1814,15,48035.178829189485,12385.865902501071,720527.6824378422,2153772.9389938936,695.9487945820046
15,16,0,3969,15,2,2,115,15,41918.84729782616,10806.679272473459,628782.7094673924,1515004.1199615784,695.9487945820046
15,17,0,3965,15,3,3,1777,15,41897.707347566,10801.221132675004,628465.61021349,1515004.1199615784,563.6848043032306
15,18,0,4791,15,1,1,3331,15,46057.79076816559,11875.319265719567,690866.8615224839,2153772.9389938936,1018.9831563404214
15,19,0,5167,15,1,1,2921,15,47831.85555098372,12333.369321719518,717477.8332647558,2153772.9389938936,1018.9831563404214
16,0,0,6051,16,1,1,5968,16,53462.316186635784,13348.60634556575,855397.0589861725,2372837.192927164,1416.3357787609364
16,1,0,6179,16,1,1,5808,16,54025.055798224574,13489.288361330533,864400.8927715932,2372837.192927164,1416.3357787609364
16,2,0,6685,16,1,1,3982,16,56194.51441613318,14031.642426339324,899112.2306581308,2372837.192927164,1416.3357787609364
16,3,0,6899,16,1,1,4275,16,57087.240591996335,14254.819846407929,913395.8494719414,2372837.192927164,1416.3357787609364
16,4,0,7493,16,2,2,725,16,59495.05656710042,14856.76333420779,951920.9050736068,2372837.192927164,964.288510389305
16,5,0,5063,16,1,1,1555,16,48901.35084864232,12208.390861603362,782421.6135782772,2372837.192927164,1416.3357787609364
16,6,0,6421,16,4,4,1323,16,55073.28182247847,13751.339646717082,881172.5091596555,2372837.192927164,671.6633813398583
16,7,0,6855,16,1,1,2060,16,56904.832715916295,14209.218709497054,910477.3234546607,2372837.192927164,1416.3357787609364
16,8,0,6795,16,3,3,248,16,56655.148646449605,14146.798839823508,906482.3783431937,2372837.192927164,779.1233637530053
16,9,0,6009,16,1,1,392,16,53276.372650761914,13302.121428979486,852421.9624121906,2372837.192927164,1416.3357787609364
16,10,0,6973,16,1,1,3276,16,57392.71061208962,14331.185969777258,918283.3697934339,2372837.192927164,1416.3357787609364
16,11,0,6725,16,1,1,1339,16,56362.45317387287,14073.626330019071,901799.2507819659,2372837.192927164,1416.3357787609364
16,12,0,6877,16,3,3,5856,16,56996.109595849724,14232.037512427629,911937.7535335956,2372837.192927164,779.1233637530053
16,13,0,6987,16,1,1,4535,16,57450.319601049945,14345.58795809544,919205.1136167991,2372837.192927164,1416.3357787609364
16,14,0,6229,16,1,1,3617,16,54243.29099806423,13543.846057749033,867892.6559690277,2372837.192927164,1416.3357787609364
16,15,0,6931,16,2,2,1940,16,57219.535779537255,14287.893043106154,915512.5724725961,2372837.192927164,964.288510389305
16,16,0,6155,16,1,1,1973,16,53919.989294912746,13463.02226997237,862719.8287186039,2372837.192927164,1416.3357787609364
16,17,0,6373,16,1,1,4608,16,54866.96071840577,13699.760382518041,877871.3714944923,2372837.192927164,1416.3357787609364
16,18,0,7623,16,2,2,1967,16,60009.14027196519,14985.282126506183,960146.244351443,2372837.192927164,964.288510389305
16,19,0,6745,16,2,2,6410,16,56446.23526018785,14094.57146134389,903139.7641630056,2372837.192927164,964.288510389305
17,0,0,9797,17,1,1,9344,17,70127.66027430014,16991.253021028457,1192170.2246631025,3688985.412243937,1976.1009698378987
17,1,0,10645,17,2,2,1868,17,73100.67573581958,17712.3062891308,1242711.4875089328,3688985.412243937,1341.8021780079985
17,2,0,8107,17,1,1,5025,17,63790.911883882196,15454.387514550148,1084445.5020259973,2598867.6220485405,1976.1009698378987
17,3,0,9931,17,9,9,413,17,70605.77848866195,17107.212239956047,1200298.234307253,3688985.412243937,619.8531425949488
17,4,0,5391,17,1,1,336,17,52014.94769141467,12598.351103900746,884254.1107540494,2598867.6220485405,1976.1009698378987
17,5,0,8749,17,1,1,3603,17,66269.50943710955,16055.52672909498,1126581.6604308623,3688985.412243937,1976.1009698378987
17,6,0,10031,17,2,2,2447,17,70960.48475122555,17193.24005919306,1206328.2407708343,3688985.412243937,1341.8021780079985
17,7,0,10449,17,5,5,1396,17,72424.35792372524,17548.277085210044,1231214.084703329,3688985.412243937,830.1266804015385
17,8,0,8931,17,1,1,1193,17,66955.48001060047,16221.896659803704,1138243.160180208,3688985.412243937,1976.1009698378987
17,9,0,9589,17,2,2,1634,17,69378.98241502981,16809.674328600966,1179442.7010555067,3688985.412243937,1341.8021780079985
17,10,0,8905,17,1,1,8896,17,66857.91497435865,16198.233997028297,1136584.554564097,3688985.412243937,1976.1009698378987
17,11,0,9989,17,1,1,1264,17,70811.72446225882,17157.16084360208,1203799.3158584,3688985.412243937,1976.1009698378987
17,12,0,9305,17,1,1,5826,17,68343.5109122545,16558.53894985754,1161839.6855083264,3688985.412243937,1976.1009698378987
17,13,0,10301,17,1,1,8212,17,71909.45547261945,17423.39641382393,1222460.7430345307,3688985.412243937,1976.1009698378987
17,14,0,9943,17,2,2,310,17,70648.43724020124,17117.558375756576,1201023.433083421,3688985.412243937,1341.8021780079985
17,15,0,8647,17,2,2,436,17,65881.94242247473,15961.529282421852,1119993.0211820705,3688985.412243937,1341.8021780079985
17,16,0,8333,17,1,1,5177,17,64674.27088448878,15668.630258088377,1099462.6050363092,3688985.412243937,1976.1009698378987
17,17,0,9287,17,1,1,1361,17,68277.35342604427,16542.49362003662,1160715.0082427526,3688985.412243937,1976.1009698378987
17,18,0,8799,17,3,3,3813,17,66458.66804302338,16101.403771089754,1129797.3567313976,3688985.412243937,1081.8988100509855
17,19,0,8067,17,1,1,4823,17,63633.288356085315,15416.158789248311,1081765.9020534505,2598867.6220485405,1976.1009698378987
18,0,0,14295,18,1,1,3672,18,87171.47309450469,20529.11615376513,1569086.5157010844,4019373.597793829,2765.5378781627746
18,1,0,13941,18,1,1,2250,18,86085.06839889468,20273.050404398306,1549531.2311801044,4019373.597793829,2765.5378781627746
18,2,0,13665,18,3,3,998,18,85228.43660972692,20071.14220468152,1534111.8589750845,4019373.597793829,1508.1817674341296
18,3,0,12899,18,2,2,8909,18,82804.57065297378,19499.836959722645,1490482.2717535282,4019373.597793829,1873.7036611400056
18,4,0,12063,18,4,4,3675,18,80075.53695051296,18856.604066213473,1441359.6651092335,4019373.597793829,1296.8510108410023
18,5,0,13573,18,2,2,1000,18,84940.97340971527,20003.387107596944,1528937.5213748747,4019373.597793829,1873.7036611400056
18,6,0,16499,18,1,1,3754,18,93652.4221387831,22056.677918610407,1685743.598498096,5699230.566137448,2765.5378781627746
18,7,0,13875,18,4,4,4555,18,85880.99879375608,20224.95117439278,1545857.9782876095,4019373.597793829,1296.8510108410023
18,8,0,15425,18,3,3,5670,18,90552.2304303913,21325.96151579422,1629940.1477470433,4019373.597793829,1508.1817674341296
18,9,0,10591,18,1,1,7776,18,75029.54798023152,17667.266362007584,1350531.8636441673,4019373.597793829,2765.5378781627746
18,10,0,14787,18,1,1,12928,18,88659.29153980581,20879.79527517281,1595867.2477165046,4019373.597793829,2765.5378781627746
18,11,0,13823,18,1,1,4315,18,85719.87460255166,20186.97418498807,1542957.74284593,4019373.597793829,2765.5378781627746
18,12,0,14109,18,2,2,9932,18,86602.34903350752,20394.973520229203,1558842.2826031353,4019373.597793829,1873.7036611400056
18,13,0,15483,18,5,5,6238,18,90722.35779635364,21366.060592484202,1633002.4403343655,4019373.597793829,1154.918005170963
18,14,0,13319,18,2,2,8775,18,84142.22791357522,19815.122758798843,1514560.102444354,4019373.597793829,1873.7036611400056
18,15,0,15359,18,1,1,2340,18,90358.24768383864,21280.239719478806,1626448.4583090954,4019373.597793829,2765.5378781627746
18,16,0,15781,18,2,2,9371,18,91591.47905488733,21570.9127809352,1648646.6229879719,4019373.597793829,1873.7036611400056
18,17,0,14099,18,2,2,2829,18,86571.64501038924,20387.73657744372,1558289.6101870064,4019373.597793829,1873.7036611400056
18,18,0,11717,18,3,3,3080,18,78918.45784905706,18583.880806524066,1420532.241283027,4019373.597793829,1508.1817674341296
18,19,0,13213,18,1,1,4243,18,83806.64244410336,19736.025258852198,1508519.5639938605,4019373.597793829,2765.5378781627746
19,0,0,19733,19,1,1,7700,19,105229.86173889741,24123.817690877502,1999367.3730390507,6180863.705145109,3879.7659333880206
