n,repetition,CPU_time_s,nodes,depth,n_solutions_tree,n_total_solutions,nodes_first_solution,depth_first_solution,q_detect_opt_W_R=n,q_detect_opt_W_R=1,q_binary_search_opt_W_R=n,q_binary_search_est_W_R=n
18,15,0,12265,18,2,2,1649,18,80743.39366584762,19014.017767613426,1453381.085985257,4019373.597793829,1873.7036611400056
18,16,0,14321,18,1,1,10325,18,87250.73241733547,20547.79759025419,1570513.1835120386,4019373.597793829,2765.5378781627746
18,17,0,12321,18,5,5,5034,18,80927.56658057505,19057.427293505,1456696.198450351,4019373.597793829,1154.918005170963
18,18,0,15097,18,2,2,10647,18,89584.05276094784,21097.761741098293,1612512.9496970612,4019373.597793829,1873.7036611400056
18,19,0,13517,18,1,1,13335,18,84765.5186427819,19962.032408405626,1525779.3355700742,4019373.597793829,2765.5378781627746
19,0,0,16181,19,2,2,7094,19,95287.35075553514,21842.865424216165,1810459.6643551677,4359080.083538608,2623.9348018213077
19,1,0,17583,19,1,1,2803,19,99330.65806040776,22770.456763186718,1887282.5031477474,6180863.705145109,3879.7659333880206
19,2,0,11925,19,1,1,11116,19,81798.3517727247,18748.305073409996,1554168.6836817693,4359080.083538608,3879.7659333880206
19,3,0,13567,19,2,2,6717,19,87249.88601010753,19998.9603325932,1657747.834192043,4359080.083538608,2623.9348018213077
19,4,0,13933,19,1,1,11400,19,88419.24089563507,20267.22626750846,1679965.5770170663,4359080.083538608,3879.7659333880206
19,5,0,13451,19,4,4,905,19,86875.98695578375,19913.182811855924,1650643.7521598912,4359080.083538608,1811.8108219790156
19,6,0,16893,19,1,1,2400,19,97361.7092406117,22318.752248323708,1849872.4755716224,6180863.705145109,3879.7659333880206
19,7,0,13207,19,1,1,12650,19,86084.2105335508,19731.53857108714,1635600.000137465,4359080.083538608,3879.7659333880206
19,8,0,16409,19,1,1,809,19,95956.49128866172,21996.37559602292,1823173.3344845728,6180863.705145109,3879.7659333880206
19,9,0,13885,19,1,1,9365,19,88266.76526804423,20232.246278423176,1677068.5400928403,4359080.083538608,3879.7659333880206
19,10,0,19605,19,1,1,7404,19,104887.94020523768,24045.37601703739,1992870.863899516,6180863.705145109,3879.7659333880206
19,11,0,14181,19,2,2,10307,19,89202.88084748758,20447.00398029894,1694854.7361022641,4359080.083538608,2623.9348018213077
19,12,0,15473,19,2,2,2620,19,93178.87733465468,21359.152323608072,1770398.6693584388,4359080.083538608,2623.9348018213077
19,13,0,20691,19,1,1,4208,19,107754.49565741073,24703.004799218717,2047335.4174908039,6180863.705145109,3879.7659333880206
19,14,0,14307,19,2,2,2577,19,89598.39553333475,20537.74046440528,1702369.5151333604,4359080.083538608,2623.9348018213077
19,15,0,17447,19,2,2,9539,19,98945.67494268752,22682.13621815782,1879967.823911063,6180863.705145109,2623.9348018213077
19,16,0,19345,19,2,2,5199,19,104189.9584336308,23885.249059351005,1979609.2102389853,6180863.705145109,2623.9348018213077
19,17,0,13137,19,4,4,1560,19,85855.71404303037,19679.118385688715,1631258.566817577,4359080.083538608,1811.8108219790156
19,18,0,17569,19,1,1,5422,19,99291.09635065653,22761.38074999376,1886530.830662474,6180863.705145109,3879.7659333880206
19,19,0,16123,19,1,1,6434,19,95116.37992149868,21803.642332796713,1807211.218508475,4359080.083538608,3879.7659333880206
20,0,0,19271,20,3,3,5963,20,106692.54180451731,23839.47803132543,2133850.8360903463,6675352.875895636,2957.0688097843085
20,1,0,25163,20,2,2,3178,20,121919.95683638356,27244.41188239015,2438399.136727671,6675352.875895636,3682.9233286505505
20,2,0,23131,20,1,1,3421,20,116892.6711633463,26120.28255676189,2337853.423266926,6675352.875895636,5453.3054950843125
20,3,0,18267,20,3,3,4683,20,103875.47440821762,23209.5668810327,2077509.4881643523,6675352.875895636,2957.0688097843085
20,4,0,19987,20,1,1,14177,20,108656.92969474377,24278.725670960677,2173138.5938948756,6675352.875895636,5453.3054950843125
20,5,0,24051,20,1,1,21678,20,119195.0700871445,26635.11183165587,2383901.40174289,6675352.875895636,5453.3054950843125
20,6,0,29219,20,1,1,15154,20,131380.87451755462,29359.927467751855,2627617.4903510925,6675352.875895636,5453.3054950843125
20,7,0,24267,20,1,1,6114,20,119729.21689865999,26754.550061032256,2394584.3379732,6675352.875895636,5453.3054950843125
20,8,0,20851,20,3,3,5254,20,110981.08995084818,24798.42046609552,2219621.7990169637,6675352.875895636,2957.0688097843085
20,9,0,29517,20,1,1,25110,20,132049.25810691182,29509.381934697416,2640985.162138236,6675352.875895636,5453.3054950843125
20,10,0,21413,20,1,1,16195,20,112467.09702917069,25130.69975064335,2249341.940583414,6675352.875895636,5453.3054950843125
20,11,0,28945,20,1,1,16147,20,130763.306304838,29221.83562113232,2615266.12609676,6675352.875895636,5453.3054950843125
20,12,0,25441,20,2,2,3347,20,122591.71707619075,27394.621283539924,2451834.341523815,6675352.875895636,3682.9233286505505
20,13,0,19687,20,4,4,8309,20,107838.21682544185,24095.657081544905,2156764.336508837,6675352.875895636,2538.19932183467
20,14,0,21385,20,1,1,15055,20,112393.52604243379,25114.248875649966,2247870.5208486756,6675352.875895636,5453.3054950843125
20,15,0,21905,20,2,2,15988,20,113752.08236864021,25418.029520509754,2275041.647372804,6675352.875895636,3682.9233286505505
20,16,0,18735,20,1,1,11023,20,105197.99420192976,23505.289264330993,2103959.884038595,6675352.875895636,5453.3054950843125
20,17,0,22807,20,1,1,2698,20,116070.95478798673,25936.542206665756,2321419.0957597345,6675352.875895636,5453.3054950843125
20,18,0,22411,20,2,2,5234,20,115058.66712140139,25710.189076287425,2301173.3424280277,6675352.875895636,3682.9233286505505
20,19,0,23933,20,1,1,883,20,118902.25436636005,26569.63659303223,2378045.087327201,6675352.875895636,5453.3054950843125
21,0,0,24807,21,3,3,9795,21,124044.28587120883,27050.840499200294,2604930.0032953857,7182372.356209799,4151.955333386246
21,1,0,13397,21,1,1,1968,21,91151.6347093932,19873.12575094042,1914184.328897257,5065472.072882354,7673.63308823043
21,2,0,18199,21,1,1,18076,21,106242.90893836775,23166.284887994643,2231101.0877057225,7182372.356209799,7673.63308823043
21,3,0,17633,21,1,1,15388,21,104577.39087480995,22802.84163640357,2196125.2083710087,7182372.356209799,7673.63308823043
21,4,0,39129,21,1,1,23756,21,155795.66958387982,33979.53211463393,3271709.061261476,10176320.929754753,7673.63308823043
21,5,0,38461,21,5,5,23497,21,154459.89680804726,33688.043555527714,3243657.832968992,10176320.929754753,3168.025564889136
21,6,0,37747,21,2,2,26682,21,153019.24950240258,33373.66959173243,3213404.239550454,10176320.929754753,5178.553973523689
21,7,0,33473,21,1,1,22556,21,144094.74168322628,31426.189308442794,3025989.575347752,10176320.929754753,7673.63308823043
