n,repetition,CPU_time_s,nodes,depth,n_solutions_tree,n_total_solutions,nodes_first_solution,depth_first_solution,q_detect_opt_W_R=n,q_detect_opt_W_R=1,q_binary_search_opt_W_R=n,q_binary_search_est_W_R=n
12,3,0,467,12,1,1,416,12,12845.260256082072,3692.7226071128503,154143.12307298486,370864.56207374996,391.3658604966136
12,4,0,581,12,1,1,507,12,14330.156703354558,4121.274355952887,171961.8804402547,532276.1604657004,391.3658604966136
12,5,0,687,12,3,3,318,12,15584.61135823196,4483.333914682977,187015.3362987835,532276.1604657004,220.8723312005291
12,6,0,515,12,1,1,14,12,13490.381673868571,3878.9065442582005,161884.58008642285,532276.1604657004,391.3658604966136
12,7,0,795,12,4,4,124,12,16766.612781768647,4824.491698975028,201199.35338122374,532276.1604657004,193.93235222394148
12,8,0,517,12,5,5,44,12,13516.594689546828,3886.4717914216303,162199.13627456193,532276.1604657004,173.60391921524962
12,9,0,595,12,1,1,48,12,14502.0503615635,4170.88542904835,174024.604338762,532276.1604657004,391.3658604966136
12,10,0,537,12,3,3,307,12,13775.986386426433,3961.3342939424915,165311.8366371172,532276.1604657004,220.8723312005291
12,11,0,495,12,2,2,75,12,13225.399274179104,3802.431296227941,158704.79129014927,370864.56207374996,270.32565698837067
12,12,0,537,12,4,4,142,12,13775.986386426433,3961.3342939424915,165311.8366371172,532276.1604657004,193.93235222394148
12,13,0,915,12,6,6,198,12,17989.20427863266,5177.372701972465,215870.4513435919,532276.1604657004,158.24680914835324
12,14,0,593,12,2,2,221,12,14477.618880323638,4163.834124274279,173731.42656388367,532276.1604657004,270.32565698837067
12,15,0,569,12,4,4,150,12,14181.163713140799,4078.272959780885,170173.9645576896,532276.1604657004,193.93235222394148
12,16,0,547,12,7,7,21,12,13903.870637748108,3998.2429427813227,166846.4476529773,532276.1604657004,148.24078575798453
12,17,0,669,12,1,1,65,12,15378.794423624524,4423.930433507334,184545.5330834943,532276.1604657004,391.3658604966136
12,18,0,649,12,6,6,364,12,15146.834228890399,4356.981758237009,181762.0107466848,532276.1604657004,158.24680914835324
12,19,0,535,12,1,1,449,12,13750.267048860413,3953.911459674422,165003.20458632495,532276.1604657004,391.3658604966136
12,20,0,629,12,5,5,154,12,14911.271645997242,4288.9937528391865,178935.2597519669,532276.1604657004,173.60391921524962
12,21,0,707,12,2,2,518,12,15810.159294505582,4548.432535714247,189721.91153406698,532276.1604657004,270.32565698837067
12,22,0,459,12,3,3,258,12,12734.56879832636,3660.7772003506966,152814.8255799163,370864.56207374996,220.8723312005291
12,23,0,587,12,4,4,183,12,14404.076198305918,4142.608594287052,172848.914379671,532276.1604657004,193.93235222394148
12,24,0,581,12,1,1,236,12,14330.156703354558,4121.274355952887,171961.8804402547,532276.1604657004,391.3658604966136
12,25,0,699,12,3,3,28,12,15720.327884248545,4522.504966161721,188643.93461098254,532276.1604657004,220.8723312005291
12,26,0,725,12,7,7,157,12,16010.43987069549,4606.238652171122,192125.2784483459,532276.1604657004,148.24078575798453
12,27,0,641,12,3,3,171,12,15053.050880710893,4329.913986205453,180636.6105685307,532276.1604657004,220.8723312005291
12,28,0,557,12,2,2,231,12,14030.591221761053,4034.815895756116,168367.09466113264,532276.1604657004,270.32565698837067
12,29,0,537,12,2,2,201,12,13775.986386426433,3961.3342939424915,165311.8366371172,532276.1604657004,270.32565698837067
13,0,0,697,13,3,3,231,13,16339.696690780294,4515.999932761004,212416.05698014383,600277.4802194359,299.99909677792004
13,1,0,879,13,7,7,49,13,18352.179923410407,5074.0742685469895,238578.33900433528,600277.4802194359,199.97114384660054
13,2,0,723,13,1,1,547,13,16642.080237192888,4599.851445910693,216347.04308350754,600277.4802194359,535.2056336348548
13,3,0,769,13,3,3,368,13,17164.038914345423,4744.592754239562,223132.50588649051,600277.4802194359,299.99909677792004
13,4,0,1205,13,4,4,171,13,21491.40351807226,5944.633732888573,279388.2457349394,857806.2980924004,259.8462955840448
13,5,0,745,13,1,1,557,13,16893.722065074355,4669.632584884506,219618.38684596663,600277.4802194359,535.2056336348548
13,6,0,541,13,2,2,38,13,14392.80747266155,3976.138629940099,187106.49714460014,600277.4802194359,368.26683467442604
13,7,0,939,13,2,2,691,13,18968.953302868325,5245.113166303299,246596.39293728824,600277.4802194359,368.26683467442604
13,8,0,567,13,2,2,421,13,14735.135431227376,4071.0621493613644,191556.7606059559,600277.4802194359,368.26683467442604
13,9,0,929,13,2,2,197,13,18867.55623192604,5216.994398279045,245278.2310150385,600277.4802194359,368.26683467442604
13,10,0,909,13,4,4,295,13,18663.111520003782,5160.29925974094,242620.44976004917,600277.4802194359,259.8462955840448
13,11,0,793,13,3,3,184,13,17430.169564851945,4818.392440593443,226592.20434307528,600277.4802194359,299.99909677792004
13,12,0,1131,13,1,1,467,13,20820.340902751992,5758.534146006575,270664.4317357759,857806.2980924004,535.2056336348548
13,13,0,739,13,2,2,165,13,16825.465215648303,4650.704692567816,218731.04780342794,600277.4802194359,368.26683467442604
13,14,0,593,13,2,2,59,13,15069.700809465934,4163.834124274279,195906.11052305714,600277.4802194359,368.26683467442604
13,15,0,629,13,1,1,281,13,15521.06155251675,4288.9937528391865,201773.80018271776,600277.4802194359,535.2056336348548
13,16,0,919,13,2,2,535,13,18765.611956309844,5188.723923522174,243952.95543202796,600277.4802194359,368.26683467442604
13,17,0,745,13,3,3,557,13,16893.722065074355,4669.632584884506,219618.38684596663,600277.4802194359,299.99909677792004
13,18,0,651,13,2,2,558,13,15790.552278451729,4363.722604665746,205277.17961987248,600277.4802194359,368.26683467442604
13,19,0,617,13,1,1,212,13,15372.07839994018,4247.681453555782,199837.01919922233,600277.4802194359,535.2056336348548
13,20,0,793,13,2,2,442,13,17430.169564851945,4818.392440593443,226592.20434307528,600277.4802194359,368.26683467442604
13,21,0,653,13,3,3,118,13,15814.824053975339,4370.453108669978,205592.7127016794,600277.4802194359,299.99909677792004
13,22,0,513,13,2,2,216,13,14014.813706909115,3871.326600624105,182192.5781898185,600277.4802194359,368.26683467442604
13,23,0,789,13,3,3,393,13,17386.096979934526,4806.170813736282,226019.26073914883,600277.4802194359,299.99909677792004
13,24,0,1085,13,2,2,464,13,20392.079050965935,5639.768925368666,265097.02766255714,857806.2980924004,368.26683467442604
13,25,0,789,13,1,1,243,13,17386.096979934526,4806.170813736282,226019.26073914883,600277.4802194359,535.2056336348548
13,26,0,789,13,2,2,331,13,17386.096979934526,4806.170813736282,226019.26073914883,600277.4802194359,368.26683467442604
13,27,0,589,13,1,1,432,13,15018.713583277191,4149.695767557781,195243.2765826035,600277.4802194359,535.2056336348548
13,28,0,653,13,4,4,40,13,15814.824053975339,4370.453108669978,205592.7127016794,600277.4802194359,259.8462955840448
13,29,0,875,13,4,4,557,13,18310.32394889144,5062.467145060606,238034.2113355887,600277.4802194359,259.8462955840448
14,0,0,995,14,4,4,637,14,20265.04178512545,5399.884523137065,283710.5849917563,670955.3895915097,354.5764350063729
14,1,0,1073,14,2,2,354,14,21045.234708486445,5608.374774896633,294633.28591881023,958775.336394306,504.81125938588195
14,2,0,1413,14,7,7,21,14,24153.778782283818,6439.084275273977,338152.90295197343,958775.336394306,271.33201126711486
14,3,0,1095,14,3,3,125,14,21260.118778330627,5665.798374094778,297641.6628966288,958775.336394306,410.0058473741502
14,4,0,1015,14,1,1,30,14,20467.923370275523,5454.100202593003,286550.9271838573,670955.3895915097,736.4834675830049
14,5,0,901,14,2,2,381,14,19282.96085008239,5137.446800892835,269961.4519011534,670955.3895915097,504.81125938588195
14,6,0,1207,14,2,2,429,14,22322.058313751804,5949.582973697901,312508.8163925253,958775.336394306,504.81125938588195
14,7,0,1177,14,3,3,861,14,22042.622116942646,5874.908295383959,308596.709637197,958775.336394306,410.0058473741502
14,8,0,1159,14,5,5,81,14,21873.248729527884,5829.6461699466045,306225.4822133904,958775.336394306,319.16129052772317
14,9,0,705,14,1,1,683,14,17054.522468090847,4541.964449017134,238763.31455327186,670955.3895915097,736.4834675830049
14,10,0,797,14,2,2,459,14,18134.614344100355,4830.583292725926,253884.60081740498,670955.3895915097,504.81125938588195
14,11,0,1377,14,1,1,564,14,23843.81148211417,6356.249410424918,333813.3607495984,958775.336394306,736.4834675830049
14,12,0,1343,14,3,3,312,14,23547.321984801438,6277.01650060272,329662.5077872201,958775.336394306,410.0058473741502
14,13,0,1329,14,10,10,490,14,23424.148391716226,6244.100035366532,327938.07748402713,958775.336394306,229.34284464147038
14,14,0,1239,14,1,1,173,14,22616.322268817567,6028.2203316727555,316628.5117634459,958775.336394306,736.4834675830049
14,15,0,1133,14,1,2,849,13,21626.25904058597,5763.642557583497,281141.3675276176,958775.336394306,504.81125938588195
14,16,0,1537,14,3,3,439,14,25192.294942848308,6716.615987882751,352692.12919987633,958775.336394306,410.0058473741502
14,17,0,1443,14,17,17,29,14,24409.08103958295,6507.310735155751,341727.1345541613,958775.336394306,178.5298582778866
14,18,0,1311,14,1,1,1064,14,23264.82507493571,6201.523096842271,325707.55104909994,958775.336394306,736.4834675830049
14,19,0,1099,14,1,1,556,14,21298.9559410208,5676.176866591907,298185.3831742912,958775.336394306,736.4834675830049
14,20,0,1075,14,1,1,455,14,21064.860105781787,5613.619276050018,294908.041480945,958775.336394306,736.4834675830049
14,21,0,1209,14,2,2,282,14,22340.56324815254,5954.528116663491,312767.8854741355,958775.336394306,504.81125938588195
14,22,0,1229,14,1,1,873,14,22524.7773238434,6003.756379966533,315346.8825338076,958775.336394306,736.4834675830049
14,23,0,839,14,6,6,664,14,18606.892403372683,4956.785732654999,260496.49364721758,670955.3895915097,291.1179068100689
14,24,0,1077,14,3,4,325,14,21084.46725569352,5618.858902076079,295182.5415797093,958775.336394306,354.5764350063729
14,25,0,913,14,6,6,110,14,19411.096454423034,5171.687789619694,271755.35036192246,670955.3895915097,291.1179068100689
14,26,0,851,14,2,2,130,14,18739.64564543464,4992.260311283268,262355.03903608496,670955.3895915097,504.81125938588195
14,27,0,917,14,6,6,21,14,19453.620990770436,5183.051406509249,272350.6938707861,670955.3895915097,291.1179068100689
14,28,0,1095,14,2,2,312,14,21260.118778330627,5665.798374094778,297641.6628966288,958775.336394306,504.81125938588195
14,29,0,1215,14,4,4,423,14,22395.986406204254,5969.339059907407,313543.80968685955,958775.336394306,354.5764350063729
15,0,0,1987,15,7,7,240,15,29653.10594164159,7639.81935180076,444796.5891246238,1063426.420007875,370.45610943016806
15,1,0,1995,15,3,4,772,15,29712.785920794566,7655.227689351117,445691.78881191846,1063426.420007875,486.687823275769
15,2,0,2349,15,1,1,979,15,32243.301461849787,8308.566289089627,483649.5219277468,1515004.1199615784,1018.9831563404214
15,3,0,1765,15,2,2,825,15,27946.234452848385,7199.13642580388,419193.5167927258,1063426.420007875,695.9487945820046
15,4,0,1737,15,2,2,1478,15,27723.49751304008,7141.630098181808,415852.4626956012,1063426.420007875,695.9487945820046
15,5,0,1737,15,9,9,242,15,27723.49751304008,7141.630098181808,415852.4626956012,1063426.420007875,327.6423964440871
15,6,0,1663,15,3,3,140,15,27126.04040503265,6987.378674173237,406890.6060754898,1063426.420007875,563.6848043032306
15,7,0,1999,15,1,1,583,15,29742.58103852868,7662.920274444117,446138.71557793015,1063426.420007875,1018.9831563404214
15,8,0,1321,15,2,2,556,15,24173.93575468039,6225.212770233203,362609.0363202059,1063426.420007875,695.9487945820046
15,9,0,1219,15,3,3,627,15,23221.0103887394,5979.192718039381,348315.155831091,1063426.420007875,563.6848043032306
15,10,0,2191,15,3,3,303,15,31139.26284768399,8023.520441381658,467088.94271525985,1515004.1199615784,563.6848043032306
15,11,0,2123,15,5,5,601,15,30651.878513401516,7897.68563626235,459778.17770102277,1515004.1199615784,436.8475540770048
15,12,0,1877,15,9,9,177,15,28819.986711286336,7424.722805631664,432299.800669295,1063426.420007875,327.6423964440871
15,13,0,1741,15,6,6,1109,15,27755.42642186621,7149.873514803228,416331.39632799313,1063426.420007875,398.31647593421076
15,14,0,1475,15,3,3,305,15,25545.46561530555,6579.308567647691,383181.9842295833,1063426.420007875,563.6848043032306
15,15,0,1471,15,1,1,228,15,25510.773393041,6570.35183399469,382661.600895615,1063426.420007875,1018.9831563404214
15,16,0,1361,15,5,5,634,15,24537.541570883055,6319.086642268054,368063.1235632458,1063426.420007875,436.8475540770048
15,17,0,1259,15,1,1,143,15,23599.288654801603,6076.853898284329,353989.32982202404,1063426.420007875,1018.9831563404214
15,18,0,1421,15,3,3,672,15,25073.07450904402,6457.34823230428,376096.11763566034,1063426.420007875,563.6848043032306
15,19,0,1311,15,4,4,214,15,24082.177334576783,6201.523096842271,361232.66001865175,1063426.420007875,486.687823275769
15,20,0,1149,15,3,3,512,15,22543.77070071558,5804.348638240916,338156.5605107337,1063426.420007875,563.6848043032306
15,21,0,1179,15,4,4,456,15,22836.473235682453,5879.915997077661,342547.0985352368,1063426.420007875,486.687823275769
15,22,0,1409,15,3,3,91,15,24966.8860553986,6429.932911874279,374503.290830979,1063426.420007875,563.6848043032306
15,23,0,2285,15,2,2,436,15,31800.71138451113,8194.296184269328,477010.67076766695,1515004.1199615784,695.9487945820046
15,24,0,1239,15,2,2,941,15,23410.91282140688,6028.2203316727555,351163.6923211032,1063426.420007875,695.9487945820046
15,25,0,1337,15,4,4,1022,15,24320.02982070447,6262.930550401997,364800.447310567,1063426.420007875,486.687823275769
15,26,0,1291,15,1,1,398,15,23897.604573503653,6153.8711905914115,358464.0686025548,1063426.420007875,1018.9831563404214
15,27,0,1629,15,7,7,302,15,26847.079417932364,6915.356723516224,402706.19126898545,1063426.420007875,370.45610943016806
15,28,0,2027,15,2,2,243,15,29950.317570774143,7716.554287829611,449254.76356161217,1063426.420007875,695.9487945820046
15,29,0,1903,15,8,8,657,15,29019.062752975286,7476.120621171539,435285.9412946293,1063426.420007875,345.9534244250628
16,0,0,1761,16,3,3,77,16,28830.741178732867,7190.949302381488,461291.8588597259,1171634.5747744893,779.1233637530053
16,1,0,1881,16,3,3,712,16,29797.6235262431,7432.653224575221,476761.9764198896,1171634.5747744893,779.1233637530053
16,2,0,2697,16,2,2,887,16,35684.72743243857,8904.347208778301,570955.6389190172,1669126.447213476,964.288510389305
16,3,0,1845,16,1,1,1062,16,29510.882664636843,7360.972837489475,472174.1226341895,1171634.5747744893,1416.3357787609364
16,4,0,1745,16,3,3,1584,16,28699.364439776793,7158.107468556538,459189.8310364287,1171634.5747744893,779.1233637530053
16,5,0,2177,16,10,10,879,16,32058.24944505715,7997.774660779197,512931.9911209144,1669126.447213476,427.699680695218
16,6,0,2865,16,1,1,2213,16,36780.063579922135,9178.168884494286,588481.0172787542,1669126.447213476,1416.3357787609364
16,7,0,2591,16,8,8,1249,16,34975.98901079736,8727.171013921297,559615.8241727578,1669126.447213476,475.23059624579867
16,8,0,1863,16,7,7,139,16,29654.599403779775,7396.899590624571,474473.5904604764,1171634.5747744893,508.84255696264574
16,9,0,3111,16,5,5,1094,16,38327.547117495735,9565.023508521059,613240.7538799318,1669126.447213476,601.453100466502
16,10,0,2101,16,5,5,319,16,31493.29421768557,7856.544140540836,503892.7074829691,1669126.447213476,601.453100466502
16,11,0,2193,16,1,1,896,16,32175.92431361535,8027.19168848602,514814.7890178456,1669126.447213476,1416.3357787609364
16,12,0,2681,16,1,1,263,16,35578.65217221494,8877.829631203478,569258.434755439,1669126.447213476,1416.3357787609364
16,13,0,2133,16,18,19,166,16,31732.395182734246,7916.315838753058,507718.32292374794,1669126.447213476,314.8350359250175
16,14,0,2137,16,5,5,532,16,31762.156338472003,7923.755690410273,508194.50141555205,1669126.447213476,601.453100466502
16,15,0,2063,16,2,2,2032,16,31206.984291472112,7784.970972960791,499311.7486635538,1669126.447213476,964.288510389305
16,16,0,1753,16,1,1,635,16,28765.12775277909,7174.547117327148,460242.04404446547,1171634.5747744893,1416.3357787609364
16,17,0,2379,16,2,2,2311,16,33513.6083341039,8361.594322114921,536217.7333456624,1669126.447213476,964.288510389305
16,18,0,1893,16,1,1,280,16,29892.593061852942,7456.394029725798,478281.48898964707,1171634.5747744893,1416.3357787609364
16,19,0,2005,16,3,3,388,16,30764.852072335736,7674.4447376061435,492237.6331573718,1171634.5747744893,779.1233637530053
16,20,0,3027,16,1,1,1384,16,37806.25612501556,9434.70608934854,604900.098000249,1669126.447213476,1416.3357787609364
16,21,0,2467,16,6,6,26,16,34128.2369328522,8515.243513128846,546051.7909256353,1669126.447213476,548.1052919400894
16,22,0,2209,16,1,1,554,16,32293.17068824646,8056.5016110983715,516690.73101194337,1669126.447213476,1416.3357787609364
16,23,0,1875,16,3,3,1339,16,29750.025159020908,7420.754427822665,476000.40254433453,1171634.5747744893,779.1233637530053
16,24,0,1919,16,1,1,1629,16,30097.333163231317,7507.575685381038,481557.33061170107,1171634.5747744893,1416.3357787609364
16,25,0,2699,16,6,6,112,16,35697.964691817455,8907.656369712035,571167.4350690793,1669126.447213476,548.1052919400894
16,26,0,2085,16,2,2,1745,16,31373.060902886704,7826.487613873888,501968.97444618726,1669126.447213476,964.288510389305
16,27,0,2275,16,2,2,902,16,32772.3815661355,8176.297624859402,524358.105058168,1669126.447213476,964.288510389305
16,28,0,2631,16,6,6,1255,16,35245.11072729564,8794.448209589778,563921.7716367303,1669126.447213476,548.1052919400894
16,29,0,3145,16,2,2,1769,16,38536.54235117293,9617.270220927034,616584.6776187669,1669126.447213476,964.288510389305
17,0,0,2831,17,11,11,211,17,37686.95399470889,9123.414254146031,640678.2179100511,1828151.7204021844,560.7987872772837
17,1,0,3173,17,1,1,778,17,39899.79822291299,9660.085254279411,678296.5697895208,1828151.7204021844,1976.1009698378987
17,2,0,2699,17,1,1,916,17,36797.320904840235,8907.656369712035,625554.455382284,1828151.7204021844,1976.1009698378987
17,3,0,2663,17,8,8,647,17,36550.93825047685,8847.902606473683,621365.9502581065,1828151.7204021844,656.2658875626531
17,4,0,2057,17,2,2,437,17,32121.27746878191,7773.609884508068,546061.7169692925,1828151.7204021844,1341.8021780079985
17,5,0,2957,17,1,1,1891,17,38516.99719295641,9324.720534955224,654788.952280259,1828151.7204021844,1976.1009698378987
17,6,0,4053,17,11,11,88,17,45097.51059402003,10920.671389076577,766657.6800983405,1828151.7204021844,560.7987872772837
17,7,0,4121,17,12,12,773,17,45474.4437828263,11012.088297660943,773065.5443080472,2598867.6220485405,538.0145179716196
17,8,0,3061,17,1,1,1484,17,39188.877926531124,9487.66872543885,666210.9247510291,1828151.7204021844,1976.1009698378987
17,9,0,2587,17,1,1,843,17,36025.26742179392,8720.414822440674,612429.5461704966,1828151.7204021844,1976.1009698378987
17,10,0,2329,17,6,7,64,17,34180.54122039846,8273.025961358233,581069.2007467739,1828151.7204021844,700.5179635524512
17,11,0,3179,17,2,2,179,17,39937.52631466511,9669.235297651037,678937.9473493069,1828151.7204021844,1341.8021780079985
17,12,0,3037,17,1,1,251,17,39034.8543821175,9450.314072249623,663592.5244959975,1828151.7204021844,1976.1009698378987
17,13,0,3311,17,3,3,534,17,40758.71480078653,9868.39502697169,692898.1516133711,1828151.7204021844,1081.8988100509855
17,14,0,2475,17,1,1,330,17,35236.31276543719,8529.074737785722,599017.3170124323,1828151.7204021844,1976.1009698378987
17,15,0,3025,17,4,5,85,17,38957.6143889428,9431.58140081855,662279.4446120276,1828151.7204021844,830.1266804015385
17,16,0,4215,17,4,4,1825,17,45990.41437016841,11137.225764007106,781837.044292863,2598867.6220485405,931.3971968799622
17,17,0,2797,17,2,2,82,17,37459.82504067536,9068.329857391911,636817.0256914811,1828151.7204021844,1341.8021780079985
17,18,0,2933,17,8,8,1519,17,38360.27763548354,9286.7120850253,652124.7198032201,1828151.7204021844,656.2658875626531
17,19,0,2737,17,1,1,1298,17,37055.615387493606,8970.299079982344,629945.4615873913,1828151.7204021844,1976.1009698378987
17,20,0,2205,17,4,4,774,17,33257.56630825272,8049.184107671737,565378.6272402962,1828151.7204021844,931.3971968799622
17,21,0,3137,17,5,5,2384,17,39672.67666083677,9605.002383740179,674435.5032342251,1828151.7204021844,830.1266804015385
17,22,0,2797,17,3,3,266,17,37459.82504067536,9068.329857391911,636817.0256914811,1828151.7204021844,1081.8988100509855
17,23,0,2817,17,8,8,1799,17,37593.59639514561,9100.772720419458,639091.1387174753,1828151.7204021844,656.2658875626531
