n,repetition,CPU_time_s,nodes,depth,n_solutions_tree,n_total_solutions,nodes_first_solution,depth_first_solution,q_detect_opt_W_R=n,q_detect_opt_W_R=1,q_binary_search_opt_W_R=n,q_binary_search_est_W_R=n
11,9,0,1057,11,3,3,173,11,18512.283596356243,5566.241611611567,203635.11955991868,667488.0860602041,163.57640052388575
11,10,0,1139,11,2,2,524,11,19217.80524597563,5778.9408056809625,211395.85770573193,667488.0860602041,202.2898526451104
11,11,0,1047,11,1,1,872,11,18424.39853118988,5539.746331982787,202668.38384308867,667488.0860602041,288.1409568328545
11,12,0,1139,11,1,1,1102,11,19217.80524597563,5778.9408056809625,211395.85770573193,667488.0860602041,288.1409568328545
11,13,0,1041,11,2,2,533,11,18371.465942539977,5523.78841588522,202086.12536793973,667488.0860602041,202.2898526451104
11,14,0,1085,11,3,3,91,11,18756.17381563976,5639.768925368666,206317.91197203734,667488.0860602041,163.57640052388575
11,15,0,1155,11,1,1,1072,11,19352.47282518942,5819.540301529614,212877.20107708362,667488.0860602041,288.1409568328545
11,16,0,963,11,1,1,233,11,17668.93655218597,5311.9935732422255,194358.30207404567,467060.8670949125,288.1409568328545
11,17,0,999,11,1,1,24,11,17996.584637562442,5410.770934339472,197962.43101318687,467060.8670949125,288.1409568328545
11,18,0,1131,11,2,2,568,11,19150.11675681653,5758.534146006575,210651.28432498183,667488.0860602041,202.2898526451104
11,19,0,1131,11,3,3,17,11,19150.11675681653,5758.534146006575,210651.28432498183,667488.0860602041,163.57640052388575
12,0,0,1525,12,2,2,360,12,23230.542343271038,6690.259537463599,278766.50811925245,760658.4642350338,270.32565698837067
12,1,0,1713,12,1,1,166,12,24622.210494226372,7091.969033679261,295466.5259307165,760658.4642350338,391.3658604966136
12,2,0,1423,12,1,1,1272,12,22439.43723950841,6461.906184342655,269273.24687410094,760658.4642350338,391.3658604966136
12,3,0,1579,12,1,1,1004,12,23638.65704333401,6808.062789043215,283663.8845200081,760658.4642350338,391.3658604966136
12,4,0,1409,12,1,1,1273,12,22328.668977594294,6429.932911874279,267944.02773113153,760658.4642350338,391.3658604966136
12,5,0,1711,12,1,1,477,12,24607.819316684687,7087.814956277399,295293.8318002162,760658.4642350338,391.3658604966136
12,6,0,1733,12,1,1,1617,12,24765.662756193666,7133.377185991504,297187.953074324,760658.4642350338,391.3658604966136
12,7,0,1663,12,1,1,1294,12,24259.87252294881,6987.378674173237,291118.4702753857,760658.4642350338,391.3658604966136
12,8,0,1697,12,1,1,528,12,24506.84467044712,7058.6681853814,294082.1360453655,760658.4642350338,391.3658604966136
12,9,0,1655,12,1,1,1535,12,24201.395505183416,6970.499061565462,290416.746062201,760658.4642350338,391.3658604966136
12,10,0,1675,12,1,1,765,12,24347.324957356006,7012.622161691299,292167.8994882721,760658.4642350338,391.3658604966136
12,11,0,1793,12,1,1,1592,12,25191.123106842988,7256.188461777451,302293.47728211584,760658.4642350338,391.3658604966136
12,12,0,1647,12,1,1,303,12,24142.776983521966,6953.578609385199,289713.3238022636,760658.4642350338,391.3658604966136
12,13,0,1647,12,2,2,803,12,24142.776983521966,6953.578609385199,289713.3238022636,760658.4642350338,270.32565698837067
12,14,0,1499,12,1,1,1332,12,23031.466168056202,6632.795858948181,276377.59401667444,760658.4642350338,391.3658604966136
12,15,0,1821,12,3,3,813,12,25387.233477023437,7312.796805475505,304646.8017242813,760658.4642350338,220.8723312005291
12,16,0,1447,12,2,2,309,12,22628.065490646284,6516.3538146581,271536.7858877554,760658.4642350338,270.32565698837067
12,17,0,1655,12,5,5,472,12,24201.395505183416,6970.499061565462,290416.746062201,760658.4642350338,173.60391921524962
12,18,0,1593,12,1,1,122,12,23743.320596408295,6838.274217113482,284919.8471568995,760658.4642350338,391.3658604966136
12,19,0,1701,12,1,1,1321,12,24535.73693298129,7067.008060886532,294428.84319577547,760658.4642350338,391.3658604966136
13,0,0,2449,13,1,1,1708,13,30648.025280886122,8484.041037829695,398424.3286515196,1222129.0617312584,535.2056336348548
13,1,0,2225,13,1,1,1272,13,29211.730380646313,8085.705590050303,379752.49494840205,1222129.0617312584,535.2056336348548
13,2,0,2313,13,5,5,1260,13,29784.24416796476,8244.483697544141,387195.1741835419,1222129.0617312584,234.6529451988595
13,3,0,2607,13,1,1,1186,13,31621.942167552425,8754.143774328879,411085.24817818153,1222129.0617312584,535.2056336348548
13,4,0,2333,13,1,1,2092,13,29912.83397706186,8280.146196901678,388866.84170180414,1222129.0617312584,535.2056336348548
13,5,0,2431,13,1,1,308,13,30535.10327668533,8452.723694714821,396956.3425969093,1222129.0617312584,535.2056336348548
13,6,0,2691,13,2,2,755,13,32127.711330305185,8894.412358004549,417660.2472939674,1222129.0617312584,368.26683467442604
13,7,0,2247,13,1,1,1967,13,29355.904788027412,8125.690166638702,381626.76224435633,1222129.0617312584,535.2056336348548
13,8,0,1991,13,1,1,1459,13,27631.763668681804,7647.527389555763,359212.92769286345,857806.2980924004,535.2056336348548
13,9,0,2129,13,1,1,1923,13,28574.10082445565,7908.86900874455,371463.31071792345,1222129.0617312584,535.2056336348548
13,10,0,2259,13,3,3,146,13,29434.24795618398,8147.417460488366,382645.22343039175,1222129.0617312584,299.99909677792004
13,11,0,2577,13,2,2,1953,13,31439.339999870073,8703.501459250043,408711.419998311,1222129.0617312584,368.26683467442604
13,12,0,2293,13,3,3,382,13,29655.09720779162,8208.666697042176,385516.26370129106,1222129.0617312584,299.99909677792004
13,13,0,2659,13,2,2,1151,13,31935.981169977025,8841.23843530558,415167.7552097013,1222129.0617312584,368.26683467442604
13,14,0,2383,13,2,2,383,13,30231.917508333543,8368.639408484782,393014.9276083361,1222129.0617312584,368.26683467442604
13,15,0,2299,13,2,2,890,13,29693.90022830761,8219.428139485519,386020.7029679989,1222129.0617312584,368.26683467442604
13,16,0,2461,13,2,2,999,13,30723.07621126442,8504.855373193031,399399.99074643746,1222129.0617312584,368.26683467442604
13,17,0,2317,13,3,3,80,13,29810.00647087683,8251.628493458238,387530.0841213988,1222129.0617312584,299.99909677792004
13,18,0,2633,13,1,1,1376,13,31779.34930166862,8797.798599707086,413131.54092169204,1222129.0617312584,535.2056336348548
13,19,0,2271,13,2,2,191,13,29512.38331832232,8169.0871287744485,383660.9831381902,1222129.0617312584,368.26683467442604
14,0,0,3753,14,2,2,3362,14,39378.68600445654,10507.892284256915,551301.6040623916,1365945.6830964186,504.81125938588195
14,1,0,3615,14,2,2,3018,14,38647.493693026314,10312.479513049442,541064.9117023684,1365945.6830964186,504.81125938588195
14,2,0,3667,14,2,2,212,14,38924.62721014349,10386.544032635307,544944.7809420088,1365945.6830964186,504.81125938588195
14,3,0,3407,14,1,1,1817,14,37518.50704368058,10010.755824905797,525259.0986115282,1365945.6830964186,736.4834675830049
14,4,0,3345,14,2,2,288,14,37175.35369646146,9919.047611641192,520454.95175046043,1365945.6830964186,504.81125938588195
14,5,0,3511,14,2,2,722,14,38087.181274648305,10162.734944482308,533220.5378450763,1365945.6830964186,504.81125938588195
14,6,0,3405,14,2,2,476,14,37507.4865542877,10007.810582701406,525104.8117600278,1365945.6830964186,504.81125938588195
14,7,0,3729,14,1,1,430,14,39252.49998006362,10474.168771105089,549534.9997208907,1365945.6830964186,736.4834675830049
14,8,0,3647,14,1,1,2459,14,38818.271403093895,10358.120213609334,543455.7996433146,1365945.6830964186,736.4834675830049
14,9,0,3505,14,1,1,1713,14,38054.604001027976,10154.028610348822,532764.4560143916,1365945.6830964186,736.4834675830049
14,10,0,3417,14,3,3,900,14,37573.56103497327,10025.469087020849,526029.8544896258,1365945.6830964186,410.0058473741502
14,11,0,4033,14,2,2,320,14,40822.061822390264,10893.638374249116,571508.8655134637,1365945.6830964186,504.81125938588195
14,12,0,3425,14,1,1,2453,14,37617.546251257765,10037.224203465812,526645.6475176087,1365945.6830964186,736.4834675830049
14,13,0,3861,14,1,1,3401,14,39941.592902817414,10658.330568970869,559182.3006394438,1365945.6830964186,736.4834675830049
14,14,0,4071,14,2,2,2287,14,41014.03628856188,10944.944134716468,574196.5080398663,1365945.6830964186,504.81125938588195
14,15,0,3687,14,4,4,160,14,39030.69337709063,10414.890449958642,546429.7072792689,1365945.6830964186,354.5764350063729
14,16,0,3447,14,2,2,2091,14,37738.24141621581,10069.480176337258,528335.3798270214,1365945.6830964186,504.81125938588195
14,17,0,2827,14,1,1,17,14,34174.06156173396,9116.950967748824,478436.8618642754,1365945.6830964186,736.4834675830049
14,18,0,3573,14,4,4,197,14,38422.196711295735,10252.268444227557,537910.7539581403,1365945.6830964186,354.5764350063729
14,19,0,3377,14,2,2,69,14,37352.85851152394,9966.486014649798,522940.0191613352,1365945.6830964186,504.81125938588195
15,0,0,5325,15,3,3,188,15,48558.01258768022,12520.8577969719,728370.1888152033,2153772.9389938936,563.6848043032306
15,1,0,5193,15,1,1,3226,15,47952.10527686033,12364.416918635032,719281.579152905,2153772.9389938936,1018.9831563404214
15,2,0,4719,15,1,1,1107,15,45710.226144777465,11785.580823634997,685653.392171662,2153772.9389938936,1018.9831563404214
15,3,0,5699,15,2,2,2142,15,50235.09667022279,12953.869225225093,753526.4500533418,2153772.9389938936,695.9487945820046
15,4,0,5003,15,1,1,517,15,47066.28052344667,12135.703556523618,705994.2078517001,2153772.9389938936,1018.9831563404214
15,5,0,5081,15,1,1,5047,15,47431.93567350809,12230.112970975273,711479.0351026213,2153772.9389938936,1018.9831563404214
15,6,0,4935,15,1,1,2976,15,46745.171722226274,12052.79570505975,701177.5758333941,2153772.9389938936,1018.9831563404214
15,7,0,4969,15,2,2,743,15,46906.00076954277,12094.320538917835,703590.0115431416,2153772.9389938936,695.9487945820046
15,8,0,5345,15,1,1,246,15,48649.15872769373,12544.391078048691,729737.3809154059,2153772.9389938936,1018.9831563404214
15,9,0,5507,15,2,2,2988,15,49381.245462171915,12733.41070756709,740718.6819325787,2153772.9389938936,695.9487945820046
15,10,0,5207,15,2,2,3682,15,48016.73045453585,12381.10266688649,720250.9568180378,2153772.9389938936,695.9487945820046
15,11,0,5833,15,3,3,2878,15,50822.51862011951,13105.537634137245,762337.7793017926,2153772.9389938936,563.6848043032306
15,12,0,4777,15,1,1,4132,15,45990.41437016841,11857.923208842736,689856.2155525261,2153772.9389938936,1018.9831563404214
15,13,0,5087,15,1,1,1689,15,47459.94636106351,12237.345121686916,711899.1954159526,2153772.9389938936,1018.9831563404214
15,14,0,5475,15,1,1,3836,15,49237.49804676546,12696.296128929022,738562.4707014819,2153772.9389938936,1018.9831563404214
15,15,0,5871,15,2,2,458,15,50987.869831545875,13148.230221930333,764818.0474731881,2153772.9389938936,695.9487945820046
15,16,0,5449,15,1,1,2182,15,49120.39366888561,12666.060600140356,736805.9050332842,2153772.9389938936,1018.9831563404214
15,17,0,5395,15,6,6,1066,15,48876.280803888076,12603.032381691788,733144.2120583211,2153772.9389938936,398.31647593421076
15,18,0,5419,15,1,1,3675,15,48984.92552782518,12631.083680657679,734773.8829173777,2153772.9389938936,1018.9831563404214
15,19,0,5795,15,6,6,3151,15,50656.627924116874,13062.705760975405,759849.4188617531,2153772.9389938936,398.31647593421076
16,0,0,6323,16,4,4,722,16,54651.21498795883,13645.825016112218,874419.4398073413,2372837.192927164,671.6633813398583
16,1,0,9159,16,1,1,3012,16,65779.86712169931,16427.94217291215,1052477.873947189,3368185.8872370226,1416.3357787609364
16,2,0,6865,16,1,1,666,16,56946.34033631655,14219.595424779172,911141.4453810648,2372837.192927164,1416.3357787609364
16,3,0,8083,16,1,1,5589,16,61793.88680549954,15431.461627051096,988702.1888879926,2372837.192927164,1416.3357787609364
16,4,0,7143,16,3,3,1596,16,58088.384733926505,14505.101407880189,929414.1557428241,2372837.192927164,779.1233637530053
16,5,0,6715,16,2,2,1917,16,56320.51541215094,14063.142085369027,901128.246594415,2372837.192927164,964.288510389305
16,6,0,7353,16,1,1,4153,16,58936.415268407414,14717.105370596271,942982.6442945186,2372837.192927164,1416.3357787609364
16,7,0,7059,16,1,1,1545,16,57745.686937260354,14419.42847273957,923930.9909961657,2372837.192927164,1416.3357787609364
16,8,0,6959,16,1,1,477,16,57335.04376212647,14316.769516989287,917360.7001940235,2372837.192927164,1416.3357787609364
16,9,0,8147,16,1,1,1393,16,62038.132267432324,15492.522048306413,992610.1162789172,2372837.192927164,1416.3357787609364
16,10,0,8417,16,1,1,6979,16,63058.13311566404,15747.51839617223,1008930.1298506246,3368185.8872370226,1416.3357787609364
16,11,0,8679,16,2,2,3647,16,64032.38612402196,15991.078072288325,1024518.1779843514,3368185.8872370226,964.288510389305
16,12,0,7885,16,5,5,44,16,61032.065326099844,15241.009250853587,976513.0452175975,2372837.192927164,601.453100466502
16,13,0,6195,16,1,1,1453,16,54094.98681183498,13506.770760146683,865519.7889893596,2372837.192927164,1416.3357787609364
16,14,0,9269,16,1,1,5758,16,66173.83473019625,16526.43273364093,1058781.35568314,3368185.8872370226,1416.3357787609364
16,15,0,8287,16,1,1,2184,16,62569.096522227104,15625.261084773463,1001105.5443556337,3368185.8872370226,1416.3357787609364
16,16,0,7553,16,2,2,534,16,59732.87553761448,14916.217085106193,955726.0086018317,2372837.192927164,964.288510389305
16,17,0,7271,16,1,1,1010,16,58606.73924279401,14634.687778658166,937707.8278847041,2372837.192927164,1416.3357787609364
16,18,0,8607,16,2,2,5493,16,63766.13517995657,15924.516302693422,1020258.1628793051,3368185.8872370226,964.288510389305
16,19,0,8029,16,1,1,7714,16,61587.0515415777,15379.753616528764,985392.8246652432,2372837.192927164,1416.3357787609364
17,0,0,13665,17,4,4,5376,17,82826.50695841754,20071.14220468152,1408050.6182930982,3688985.412243937,931.3971968799622
17,1,0,13227,17,1,1,11443,17,81487.92006121989,19746.49023709349,1385294.6410407382,3688985.412243937,1976.1009698378987
17,2,0,11291,17,3,3,4716,17,75286.77785737874,18242.507840942835,1279875.2235754386,3688985.412243937,1081.8988100509855
17,3,0,12483,17,1,1,10432,17,79162.3096219347,19182.45238556604,1345759.26357289,3688985.412243937,1976.1009698378987
17,4,0,12581,17,3,3,1017,17,79472.53070088985,19257.691292489293,1351033.0219151275,3688985.412243937,1081.8988100509855
17,5,0,11737,17,2,2,2489,17,76759.75727977087,18599.753916275622,1304915.8737561048,3688985.412243937,1341.8021780079985
17,6,0,11227,17,2,2,5403,17,75073.03822230881,18190.668945,1276241.6497792497,3688985.412243937,1341.8021780079985
17,7,0,10385,17,1,1,5879,17,72202.1478772254,17494.38388446574,1227436.513912832,3688985.412243937,1976.1009698378987
17,8,0,11789,17,1,1,141,17,76929.6595312354,18640.960823706948,1307804.212031002,3688985.412243937,1976.1009698378987
17,9,0,10731,17,1,1,9791,17,73395.4609196932,17783.80135522746,1247722.8356347843,3688985.412243937,1976.1009698378987
17,10,0,11677,17,1,1,6955,17,76563.24786153178,18552.093894574646,1301575.2136460403,3688985.412243937,1976.1009698378987
17,11,0,10593,17,2,2,38,17,72921.85560799502,17668.93655218597,1239671.5453359154,3688985.412243937,1341.8021780079985
17,12,0,9175,17,2,2,7417,17,67864.2582352558,16442.304687094977,1153692.3899993484,3688985.412243937,1341.8021780079985
17,13,0,11257,17,1,1,3162,17,75173.30432191837,18214.986773627297,1277946.1734726124,3688985.412243937,1976.1009698378987
17,14,0,10823,17,1,1,4224,17,73709.50775548976,17859.968010460918,1253061.631843326,3688985.412243937,1976.1009698378987
17,15,0,13039,17,2,2,13015,17,80906.57597051775,19605.49493725044,1375411.7914988017,3688985.412243937,1341.8021780079985
17,16,0,12283,17,1,1,2906,17,78525.4038454483,19027.981616562385,1334931.865372621,3688985.412243937,1976.1009698378987
17,17,0,11409,17,1,1,3715,17,75679.2782599547,18337.70211477592,1286547.73041923,3688985.412243937,1976.1009698378987
17,18,0,11235,17,2,2,2828,17,75099.7889339621,18197.156872794563,1276696.4118773558,3688985.412243937,1341.8021780079985
17,19,0,11293,17,2,2,2299,17,75293.44744715658,18244.12543602143,1279988.6066016618,3688985.412243937,1341.8021780079985
18,0,0,16427,18,2,2,3548,18,93447.80371873954,22008.449264832714,1682060.4669373117,5699230.566137448,1873.7036611400056
18,1,0,16995,18,2,2,3623,18,95050.04995466751,22386.099467026743,1710900.899184015,5699230.566137448,1873.7036611400056
18,2,0,17861,18,1,1,11220,18,97442.23133122122,22949.937933555033,1753960.163961982,5699230.566137448,2765.5378781627746
18,3,0,20371,18,2,2,6173,18,104065.55626134362,24511.060244556986,1873180.0127041852,5699230.566137448,1873.7036611400056
18,4,0,17979,18,2,2,968,18,97763.65663948386,23025.698070801398,1759745.8195107095,5699230.566137448,1873.7036611400056
18,5,0,16877,18,2,2,1849,18,94719.41884922961,22308.169549826656,1704949.539286133,5699230.566137448,1873.7036611400056
18,6,0,15311,18,1,1,5838,18,90216.90741085296,21246.92577228382,1623904.3333953533,4019373.597793829,2765.5378781627746
18,7,0,16317,18,1,1,4081,18,93134.32440398123,21934.56205228831,1676417.839271662,4019373.597793829,2765.5378781627746
18,8,0,16253,18,1,1,1724,18,92951.45006891867,21891.458492753256,1673126.101240536,4019373.597793829,2765.5378781627746
18,9,0,15771,18,1,1,5490,18,91562.44765297983,21564.070068715977,1648124.057753637,4019373.597793829,2765.5378781627746
18,10,0,17089,18,1,1,8777,18,95312.61351498468,22447.985832613853,1715627.0432697244,5699230.566137448,2765.5378781627746
18,11,0,17105,18,1,1,2831,18,95357.23320060197,22458.50271560831,1716430.1976108355,5699230.566137448,2765.5378781627746
18,12,0,17759,18,5,5,871,18,97163.53250986635,22884.248457668404,1748943.5851775943,5699230.566137448,1154.918005170963
18,13,0,18053,18,1,1,17741,18,97964.69051223091,23073.08187653121,1763364.4292201563,5699230.566137448,2765.5378781627746
18,14,0,18967,18,2,2,14211,18,100414.55784593037,23650.51719982531,1807462.0412267465,5699230.566137448,1873.7036611400056
18,15,0,17041,18,1,1,7780,18,95178.62898244163,22416.405609383175,1713215.3216839493,5699230.566137448,2765.5378781627746
18,16,0,14515,18,2,2,6392,18,87839.87187239747,20686.657873935674,1581117.6937031546,4019373.597793829,1873.7036611400056
18,17,0,13527,18,2,2,1855,18,84796.87646972293,19969.423449997405,1526343.7764550128,4019373.597793829,1873.7036611400056
18,18,0,17553,18,1,1,10490,18,96598.21897821722,22751.003734484515,1738767.94160791,5699230.566137448,2765.5378781627746
18,19,0,15233,18,3,3,1802,18,89986.75610480331,21192.679038258502,1619761.6098864595,4019373.597793829,1508.1817674341296
19,0,0,26311,19,2,2,5776,19,121513.29514032883,27859.472724618412,2308752.607666248,6180863.705145109,2623.9348018213077
19,1,0,24697,19,1,1,20541,19,117726.59567613696,26990.74860968635,2236805.3178466023,6180863.705145109,3879.7659333880206
19,2,0,27851,19,1,1,15712,19,125019.51677129492,28663.85136508323,2375370.8186546033,6180863.705145109,3879.7659333880206
19,3,0,21199,19,1,1,2819,19,109069.53447330385,25004.69356755217,2072321.1549927732,6180863.705145109,3879.7659333880206
19,4,0,22715,19,2,2,6691,19,112902.93758784486,25884.131474191097,2145155.8141690525,6180863.705145109,2623.9348018213077
19,5,0,26339,19,1,1,25364,19,121577.94698854508,27874.304804375653,2309980.9927823567,6180863.705145109,3879.7659333880206
19,6,0,22109,19,1,1,20263,19,111386.41351703428,25536.218960263453,2116341.856823651,6180863.705145109,3879.7659333880206
19,7,0,24669,19,2,2,14181,19,117659.8280158998,26975.431136608302,2235536.732302096,6180863.705145109,2623.9348018213077
19,8,0,26389,19,1,1,2915,19,121693.31130302252,27900.771065942205,2312172.9147574278,6180863.705145109,3879.7659333880206
19,9,0,23035,19,1,1,12710,19,113695.58337050775,26065.975880023714,2160216.084039647,6180863.705145109,3879.7659333880206
19,10,0,26237,19,2,2,19034,19,121342.2637534982,27820.23562286932,2305503.011316466,6180863.705145109,2623.9348018213077
19,11,0,30303,19,1,1,17092,19,130407.78667289673,29899.999862996006,2477747.946785038,6180863.705145109,3879.7659333880206
19,12,0,25667,19,1,1,6905,19,120016.69251351104,27516.13021009601,2280317.1577567095,6180863.705145109,3879.7659333880206
19,13,0,24423,19,1,1,15312,19,117071.58986904357,26840.480747647245,2224360.207511828,6180863.705145109,3879.7659333880206
19,14,0,28983,19,2,2,5458,19,127535.37375234478,29241.025964572647,2423172.1012945506,6180863.705145109,2623.9348018213077
19,15,0,26397,19,2,2,4340,19,121711.75944777178,27905.003340273677,2312523.429507664,6180863.705145109,2623.9348018213077
19,16,0,22079,19,1,1,17818,19,111310.80143957872,25518.872459585702,2114905.2273519957,6180863.705145109,3879.7659333880206
19,17,0,21967,19,2,2,17140,19,111028.06147485528,25454.00783657964,2109533.1680222503,6180863.705145109,2623.9348018213077
19,18,0,20673,19,1,1,6729,19,107707.60532573833,24692.2474853241,2046444.5011890284,6180863.705145109,3879.7659333880206
19,19,0,26997,19,1,1,22773,19,123087.49184471127,28220.616498481228,2338662.345049514,6180863.705145109,3879.7659333880206
20,0,0,38597,20,1,1,25373,20,151003.18339009603,33747.59250491246,3020063.667801921,9458003.370642275,5453.3054950843125
20,1,0,32113,20,2,2,2893,20,137734.7139903798,30780.683267698187,2754694.279807596,6675352.875895636,3682.9233286505505
20,2,0,39231,20,2,2,25187,20,152238.5198229957,34023.82122613406,3044770.396459914,9458003.370642275,3682.9233286505505
20,3,0,33777,20,2,2,23854,20,141258.7351733362,31568.675317135992,2825174.703466724,9458003.370642275,3682.9233286505505
20,4,0,38777,20,2,2,4999,20,151354.93459884613,33826.246207774435,3027098.6919769226,9458003.370642275,3682.9233286505505
20,5,0,29863,20,3,3,6480,20,132821.081872075,29681.96623606284,2656421.6374415,6675352.875895636,2957.0688097843085
20,6,0,39239,20,2,2,19865,20,152254.04363899463,34027.29244566803,3045080.8727798928,9458003.370642275,3682.9233286505505
20,7,0,44887,20,1,1,16920,20,162844.99581187597,36395.49417058275,3256899.916237519,9458003.370642275,5453.3054950843125
20,8,0,42131,20,2,2,6341,20,157765.8641346605,35259.76912189893,3155317.28269321,9458003.370642275,3682.9233286505505
20,9,0,33227,20,1,1,18560,20,140103.7503038161,31310.413829318175,2802075.006076322,9458003.370642275,5453.3054950843125
20,10,0,38025,20,1,1,19007,20,149879.91733246218,33496.423412449345,2997598.3466492435,9458003.370642275,5453.3054950843125
20,11,0,37221,20,1,1,31905,20,148286.67858538195,33140.16560234975,2965733.571707639,9458003.370642275,5453.3054950843125
20,12,0,34319,20,2,2,6379,20,142387.7567420578,31821.131271808677,2847755.134841156,9458003.370642275,3682.9233286505505
20,13,0,43497,20,1,1,5915,20,160303.4278009282,35827.18392190223,3206068.5560185644,9458003.370642275,5453.3054950843125
20,14,0,36491,20,1,1,34336,20,146825.109300682,32813.349902557035,2936502.18601364,9458003.370642275,5453.3054950843125
20,15,0,45669,20,4,4,44370,20,164257.57408210431,36711.35538703778,3285151.481642086,9458003.370642275,2538.19932183467
20,16,0,29591,20,4,4,7973,20,132214.7089457775,29546.37770777923,2644294.17891555,6675352.875895636,2538.19932183467
20,17,0,39053,20,4,4,2973,20,151892.70460268678,33946.494843321496,3037854.0920537356,9458003.370642275,2538.19932183467
20,18,0,29751,20,1,1,159,20,132571.734735971,29626.2107592939,2651434.69471942,6675352.875895636,5453.3054950843125
20,19,0,37515,20,1,1,4403,20,148871.25806598776,33270.88110321404,2977425.161319755,9458003.370642275,5453.3054950843125
21,0,0,51533,21,1,1,25695,21,178795.65058298333,38998.52519521073,3754708.66224265,10176320.929754753,7673.63308823043
21,1,0,48697,21,1,1,40168,21,173805.5898641407,37909.607444058725,3649917.3871469544,10176320.929754753,7673.63308823043
21,2,0,50699,21,1,1,790,21,177342.7656173968,38681.48049398587,3724198.0779653327,10176320.929754753,7673.63308823043
21,3,0,56757,21,4,4,7569,21,187640.49981808258,40928.624985156144,3940450.4961797344,10176320.929754753,3563.5886481199145
21,4,0,56409,21,2,2,17618,21,187064.29514716717,40802.887100812346,3928350.1980905104,10176320.929754753,5178.553973523689
21,5,0,65317,21,1,1,1516,21,201295.2765292779,43908.33531198188,4227200.807114836,10176320.929754753,7673.63308823043
21,6,0,47091,21,2,2,33606,21,170915.1746061529,37278.86880364696,3589218.666729211,10176320.929754753,5178.553973523689
21,7,0,51575,21,1,1,40610,21,178868.50537338905,39014.423374554215,3756238.6128411703,10176320.929754753,7673.63308823043
