n,repetition,CPU_time_s,nodes,depth,n_solutions_tree,n_total_solutions,nodes_first_solution,depth_first_solution,q_detect_opt_W_R=n,q_detect_opt_W_R=1,q_binary_search_opt_W_R=n,q_binary_search_est_W_R=n
12,9,0,1327,12,1,1,885,12,21668.52743003786,6239.383559436034,260022.3291604543,760658.4642350338,391.3658604966136
12,10,0,1313,12,1,1,58,12,21553.801931546284,6206.268238799753,258645.6231785554,760658.4642350338,391.3658604966136
12,11,0,1267,12,1,1,501,12,21172.474975601563,6096.199098869102,254069.69970721874,760658.4642350338,391.3658604966136
12,12,0,939,12,3,3,46,12,18223.89519063133,5245.113166303299,218686.74228757597,532276.1604657004,220.8723312005291
12,13,0,1243,12,3,3,302,12,20970.77236988769,6037.978264112377,251649.26843865227,760658.4642350338,220.8723312005291
12,14,0,1239,12,1,1,237,12,20936.96655845483,6028.2203316727555,251243.59870145796,760658.4642350338,391.3658604966136
12,15,0,1527,12,2,2,182,12,23245.78534869959,6694.659460343494,278949.42418439506,760658.4642350338,270.32565698837067
12,16,0,1241,12,2,2,51,12,20953.876274247843,6033.101263209374,251446.51529097412,760658.4642350338,270.32565698837067
12,17,0,1507,12,1,1,902,12,23092.902981892785,6650.529691788122,277114.83578271343,760658.4642350338,391.3658604966136
12,18,0,1253,12,1,1,1179,12,21055.04969124156,6062.304639623647,252660.5962948987,760658.4642350338,391.3658604966136
12,19,0,963,12,3,3,224,12,18455.60560812363,5311.9935732422255,221467.26729748357,532276.1604657004,220.8723312005291
13,0,0,1743,13,2,2,75,13,25852.177313454726,7153.9916725019275,336078.30507491145,857806.2980924004,368.26683467442604
13,1,0,1371,13,1,1,951,13,22925.487360844483,6342.338798290104,298031.3356909783,857806.2980924004,535.2056336348548
13,2,0,1813,13,1,1,68,13,26366.638677900057,7296.667665955789,342766.30281270074,857806.2980924004,535.2056336348548
13,3,0,1839,13,1,1,278,13,26555.188159987938,7348.958345066314,345217.4460798432,857806.2980924004,535.2056336348548
13,4,0,1937,13,3,3,751,13,27254.162715980536,7542.806316805914,354304.115307747,857806.2980924004,299.99909677792004
13,5,0,1341,13,1,1,1223,13,22673.024886101204,6272.324685833933,294749.3235193156,857806.2980924004,535.2056336348548
13,6,0,1813,13,3,3,416,13,26366.638677900057,7296.667665955789,342766.30281270074,857806.2980924004,299.99909677792004
13,7,0,1563,13,2,2,1283,13,24479.727233531426,6773.3709996938105,318236.45403590857,857806.2980924004,368.26683467442604
13,8,0,1161,13,2,2,415,13,21094.963597578426,5834.692566052532,274234.52676851954,857806.2980924004,368.26683467442604
13,9,0,1521,13,2,2,755,13,24148.278508850217,6681.45102911141,313927.6206150528,857806.2980924004,368.26683467442604
13,10,0,1333,13,2,2,714,13,22605.22585235329,6253.522354686882,293867.9360805928,857806.2980924004,368.26683467442604
13,11,0,1371,13,1,1,951,13,22925.487360844483,6342.338798290104,298031.3356909783,857806.2980924004,535.2056336348548
13,12,0,1763,13,1,1,366,13,26000.20410741657,7195.044024881452,338002.6533964154,857806.2980924004,535.2056336348548
13,13,0,1733,13,3,3,247,13,25777.845441495712,7133.377185991504,335111.99073944427,857806.2980924004,299.99909677792004
13,14,0,1503,13,1,1,624,13,24004.829465855142,6641.668673804026,312062.78305611684,857806.2980924004,535.2056336348548
13,15,0,1803,13,7,7,519,13,26293.759945771206,7276.4561236475865,341818.87929502566,857806.2980924004,199.97114384660054
13,16,0,1565,13,1,1,894,13,24495.398744253205,6777.717151394807,318440.18367529166,857806.2980924004,535.2056336348548
13,17,0,1415,13,1,1,935,13,23290.82088763299,6443.655100478121,302780.6715392289,857806.2980924004,535.2056336348548
13,18,0,1515,13,4,4,374,13,24100.556940226346,6668.216524546461,313307.2402229425,857806.2980924004,259.8462955840448
13,19,0,1979,13,1,1,1663,13,27548.29926141526,7624.379968796268,358127.8903983984,857806.2980924004,535.2056336348548
14,0,0,2641,14,4,4,878,14,33029.947210589366,8811.187453737908,462419.2609482511,1365945.6830964186,354.5764350063729
14,1,0,2765,14,3,3,1776,14,33796.990923614256,9016.179080600286,473157.8729305996,1365945.6830964186,410.0058473741502
14,2,0,2983,14,2,2,1825,14,35104.920063259866,9365.722719357404,491468.8808856381,1365945.6830964186,504.81125938588195
14,3,0,2769,14,1,1,2529,14,33821.444836511255,9022.714370173033,473500.2277111576,1365945.6830964186,736.4834675830049
14,4,0,2845,14,1,1,2195,14,34282.7573949239,9145.999878014012,479958.60352893465,1365945.6830964186,736.4834675830049
14,5,0,2859,14,3,3,1264,14,34367.061081705426,9168.530004172115,481138.85514387593,1365945.6830964186,410.0058473741502
14,6,0,2125,14,1,1,1884,14,29625.71247027655,7901.4151807113985,414759.9745838717,1365945.6830964186,736.4834675830049
14,7,0,2639,14,1,1,1169,14,33017.42961580338,8807.84214330569,462244.01462124736,1365945.6830964186,736.4834675830049
14,8,0,2049,14,2,2,1249,14,29090.701362028954,7758.435963883723,407269.81906840537,1365945.6830964186,504.81125938588195
14,9,0,2747,14,1,1,1501,14,33686.72878993535,8986.711614751812,471614.20305909484,1365945.6830964186,736.4834675830049
14,10,0,2259,14,1,1,1033,14,30546.220933125307,8147.417460488366,427647.0930637543,1365945.6830964186,736.4834675830049
14,11,0,1829,14,1,1,1746,14,27483.386440076632,7328.8905597411185,384767.41016107285,958775.336394306,736.4834675830049
14,12,0,2751,14,3,3,160,14,33711.262631770944,8993.268263344133,471957.6768447932,1365945.6830964186,410.0058473741502
14,13,0,2843,14,1,1,98,14,34270.69709334687,9142.776767695388,479789.7593068562,1365945.6830964186,736.4834675830049
14,14,0,1869,14,2,2,891,14,27782.537167511167,7408.836580438248,388955.5203451563,958775.336394306,504.81125938588195
14,15,0,1785,14,2,2,1214,14,27150.51711850188,7239.9336105246075,380107.2396590263,958775.336394306,504.81125938588195
14,16,0,2849,14,1,1,299,14,34306.86528749678,9152.442702050621,480296.11402495496,1365945.6830964186,736.4834675830049
14,17,0,3049,14,2,2,517,14,35491.40076325021,9469.00977445039,496879.61068550294,1365945.6830964186,504.81125938588195
14,18,0,2903,14,3,3,835,14,34630.680376040094,9238.982184668608,484829.5252645613,1365945.6830964186,410.0058473741502
14,19,0,2851,14,1,1,2621,14,34318.91288741541,9155.662418152784,480464.78042381577,1365945.6830964186,736.4834675830049
15,0,0,3893,15,1,1,898,15,41515.34855058848,10702.499654951978,622730.2282588272,1515004.1199615784,1018.9831563404214
15,1,0,2907,15,4,4,1109,15,35871.66280180423,9245.360373049369,538074.9420270635,1515004.1199615784,486.687823275769
15,2,0,3195,15,4,4,467,15,37607.73257984248,9693.593288154258,564115.9886976372,1515004.1199615784,486.687823275769
15,3,0,3755,15,1,1,2210,15,40772.478514669085,10510.69770358056,611587.1777200362,1515004.1199615784,1018.9831563404214
15,4,0,2825,15,1,1,444,15,35361.79034642416,9113.717610009422,530426.8551963624,1515004.1199615784,1018.9831563404214
15,5,0,2747,15,3,3,1585,15,34869.8761826745,8986.711614751812,523048.14274011756,1515004.1199615784,563.6848043032306
15,6,0,3217,15,2,2,1874,15,37737.06767448964,9726.98616476792,566056.0151173446,1515004.1199615784,695.9487945820046
15,7,0,2723,15,3,3,467,15,34717.116679367835,8947.27108216,520756.7501905175,1515004.1199615784,563.6848043032306
15,8,0,3983,15,2,2,331,15,41992.75336195699,10825.761136609868,629891.3004293548,1515004.1199615784,695.9487945820046
15,9,0,3953,15,1,1,56,15,41834.22343656581,10784.830174566463,627513.3515484871,1515004.1199615784,1018.9831563404214
15,10,0,4643,15,2,2,927,15,45340.46348291055,11690.111062909553,680106.9522436582,2153772.9389938936,695.9487945820046
15,11,0,3657,15,1,1,3007,15,40236.61048632256,10372.341837976792,603549.1572948385,1515004.1199615784,1018.9831563404214
15,12,0,3669,15,1,1,934,15,40302.609570248234,10389.382147000253,604539.1435537235,1515004.1199615784,1018.9831563404214
15,13,0,4235,15,1,1,1558,15,43301.50917561724,11163.670156108688,649522.6376342586,2153772.9389938936,1018.9831563404214
15,14,0,4643,15,1,1,19,15,45340.46348291055,11690.111062909553,680106.9522436582,2153772.9389938936,1018.9831563404214
15,15,0,2573,15,5,5,1098,15,33746.717545828724,8696.726928218577,506200.76318743086,1515004.1199615784,436.8475540770048
15,16,0,4131,15,1,1,3528,15,42766.23917560218,11025.468164236874,641493.5876340327,2153772.9389938936,1018.9831563404214
15,17,0,3035,15,1,1,75,15,36653.39602169012,9447.194533571446,549800.9403253518,1515004.1199615784,1018.9831563404214
15,18,0,3399,15,1,1,2304,15,38790.49502974741,9998.969662828025,581857.4254462112,1515004.1199615784,1018.9831563404214
15,19,0,4551,15,4,4,1294,15,44888.783128548675,11573.490866353328,673331.7469282302,2153772.9389938936,486.687823275769
16,0,0,3499,16,1,1,634,16,40648.80065366571,10145.314821663867,650380.8104586514,1669126.447213476,1416.3357787609364
16,1,0,3793,16,1,1,683,16,42323.03673012196,10563.859423764496,677168.5876819514,1669126.447213476,1416.3357787609364
16,2,0,4365,16,2,2,3207,16,45403.92574262006,11334.057923967091,726462.8118819209,2372837.192927164,964.288510389305
16,3,0,5849,16,2,2,208,16,52561.993248885134,13123.53035874218,840991.8919821621,2372837.192927164,964.288510389305
16,4,0,5353,16,2,2,2559,16,50282.98894812499,12553.792060768264,804527.8231699999,2372837.192927164,964.288510389305
16,5,0,4397,16,1,1,1557,16,45570.13440005432,11375.608898154522,729122.1504008691,2372837.192927164,1416.3357787609364
16,6,0,4887,16,1,1,1356,16,48043.47828771743,11993.928131732511,768695.6526034789,2372837.192927164,1416.3357787609364
16,7,0,5061,16,3,3,3167,16,48891.68681118488,12205.97491213053,782266.9889789581,2372837.192927164,779.1233637530053
16,8,0,4987,16,1,1,1716,16,48532.76527273348,12116.246768768156,776524.2443637357,2372837.192927164,1416.3357787609364
16,9,0,4463,16,1,1,3142,16,45911.0404116376,11460.832986872076,734576.6465862016,2372837.192927164,1416.3357787609364
16,10,0,5147,16,1,1,2700,16,49305.53080318001,12309.433366402847,788888.4928508801,2372837.192927164,1416.3357787609364
16,11,0,5907,16,2,2,3283,16,52822.07165860279,13188.548573101778,845153.1465376447,2372837.192927164,964.288510389305
16,12,0,5931,16,1,1,798,16,52929.316664144,13215.359256077974,846869.066626304,2372837.192927164,1416.3357787609364
16,13,0,6345,16,2,2,2126,16,54746.24781226889,13669.582751506598,875939.9649963023,2372837.192927164,964.288510389305
16,14,0,5927,16,1,1,3376,16,52911.45758530354,13210.8945808629,846583.3213648567,2372837.192927164,1416.3357787609364
16,15,0,5995,16,2,2,4160,16,53214.24714982526,13286.590378462919,851427.9543972042,2372837.192927164,964.288510389305
16,16,0,6785,16,1,1,6592,16,56613.427618321024,14136.368775552139,905814.8418931364,2372837.192927164,1416.3357787609364
16,17,0,3947,16,3,3,2319,16,43174.128103082265,10776.625366598608,690786.0496493162,1669126.447213476,779.1233637530053
16,18,0,3011,16,1,1,1826,16,37706.146001123314,9409.679598615048,603298.336017973,1669126.447213476,1416.3357787609364
16,19,0,3905,16,1,1,87,16,42943.684230162355,10719.016239754703,687098.9476825977,1669126.447213476,1416.3357787609364
17,0,0,7513,17,1,1,7435,17,61408.62585801771,14876.607610940593,1043946.639586301,2598867.6220485405,1976.1009698378987
17,1,0,5557,17,2,2,798,17,52810.04889872666,12791.187033715563,897770.8312783532,2598867.6220485405,1341.8021780079985
17,2,0,7821,17,3,3,1250,17,62655.18907698791,15178.938631656709,1065138.2143087946,2598867.6220485405,1081.8988100509855
17,3,0,6629,17,2,2,2582,17,57681.46054662267,13972.65337931589,980584.8292925854,2598867.6220485405,1341.8021780079985
17,4,0,7625,17,4,4,4662,17,61864.826775398375,14987.250743961673,1051702.0551817724,2598867.6220485405,931.3971968799622
17,5,0,7825,17,1,1,5037,17,62671.215173616474,15182.825468426536,1065410.65795148,2598867.6220485405,1976.1009698378987
17,6,0,9917,17,1,1,7146,17,70555.9773577989,17095.133844884032,1199451.6150825813,3688985.412243937,1976.1009698378987
17,7,0,8807,17,1,1,2964,17,66488.88349695806,16108.731990221002,1130311.019448287,3688985.412243937,1976.1009698378987
17,8,0,8537,17,1,1,7486,17,65461.40733044785,15859.536036533813,1112843.9246176134,3688985.412243937,1976.1009698378987
17,9,0,8199,17,6,6,2470,17,64151.97679018462,15541.957264129913,1090583.6054331386,3688985.412243937,758.1236658001045
17,10,0,8909,17,1,1,8709,17,66872.93424171951,16201.876652903718,1136839.8821092318,3688985.412243937,1976.1009698378987
17,11,0,9393,17,1,1,1296,17,68666.03027519886,16636.76033106984,1167322.5146783807,3688985.412243937,1976.1009698378987
17,12,0,6775,17,2,2,2893,17,58313.45234030062,14125.931022628498,991328.6897851105,2598867.6220485405,1341.8021780079985
17,13,0,6139,17,10,10,2834,17,55507.83881506213,13445.483084735975,943633.2598560562,2598867.6220485405,589.2173811817546
17,14,0,3889,17,1,1,3166,17,44175.21303397664,10696.988471672066,750978.6215776028,1828151.7204021844,1976.1009698378987
17,15,0,8905,17,2,2,3088,17,66857.91497435865,16198.233997028297,1136584.554564097,3688985.412243937,1341.8021780079985
17,16,0,7221,17,4,4,565,17,60202.998092257556,14584.204928449291,1023450.9675683784,2598867.6220485405,931.3971968799622
17,17,0,9711,17,1,1,4952,17,69819.08391951841,16916.41322857222,1186924.426631813,3688985.412243937,1976.1009698378987
17,18,0,8163,17,1,1,5793,17,64010.93298583966,15507.749643653855,1088185.860759274,2598867.6220485405,1976.1009698378987
17,19,0,6089,17,1,1,282,17,55281.23746143605,13390.525316221208,939781.0368444129,2598867.6220485405,1976.1009698378987
18,0,0,10927,18,2,2,2240,18,76210.77376138145,17945.68067690518,1371793.927704866,4019373.597793829,1873.7036611400056
18,1,0,10671,18,5,5,472,18,75312.4721491703,17733.95143516016,1355624.4986850652,4019373.597793829,1154.918005170963
18,2,0,9909,18,4,4,866,18,72572.86627673906,17088.228076914253,1306311.592981303,4019373.597793829,1296.8510108410023
18,3,0,10549,18,1,1,3238,18,74880.58499683354,17632.155870029907,1347850.5299430038,4019373.597793829,2765.5378781627746
18,4,0,6169,18,1,1,3403,18,57257.20459147074,13478.350366565786,1030629.6826464734,2831656.06257681,2765.5378781627746
18,5,0,11257,18,1,1,1997,18,77353.35578816716,18214.986773627297,1392360.4041870087,4019373.597793829,2765.5378781627746
18,6,0,9225,18,1,1,5835,18,70022.49187831474,16487.107014607252,1260404.8538096654,4019373.597793829,2765.5378781627746
18,7,0,10373,18,1,1,368,18,74253.11024433273,17484.260439856418,1336555.984397989,4019373.597793829,2765.5378781627746
18,8,0,11789,18,2,2,10201,18,79160.63045722626,18640.960823706948,1424891.3482300728,4019373.597793829,1873.7036611400056
18,9,0,9915,18,2,2,7611,18,72594.84168433528,17093.40766409728,1306707.150318035,4019373.597793829,1873.7036611400056
18,10,0,8151,18,5,5,3647,18,65818.92119853664,15496.33034789437,1184740.5815736596,2831656.06257681,1154.918005170963
18,11,0,13409,18,3,3,13401,18,84426.11216856692,19882.0342864315,1519670.0190342045,4019373.597793829,1508.1817674341296
18,12,0,7917,18,3,3,290,18,64866.94144468715,15271.950099130341,1167604.9460043688,2831656.06257681,1508.1817674341296
18,13,0,10311,18,3,3,2955,18,74030.80164905661,17431.862441946403,1332554.429683019,4019373.597793829,1508.1817674341296
18,14,0,5619,18,1,1,4350,18,54644.18896603507,12862.46990127776,983595.4013886313,2831656.06257681,2765.5378781627746
18,15,0,7743,18,1,1,4967,18,64149.904862454554,15102.945684703287,1154698.287524182,2831656.06257681,2765.5378781627746
18,16,0,10997,18,2,2,1328,18,76454.56610152598,18003.14241987072,1376182.1898274678,4019373.597793829,1873.7036611400056
18,17,0,11423,18,2,2,153,18,77921.77773850506,18348.963618571415,1402591.999293091,4019373.597793829,1873.7036611400056
18,18,0,10863,18,2,2,9039,18,75987.19364144998,17892.982948727597,1367769.4855460997,4019373.597793829,1873.7036611400056
18,19,0,10145,18,1,1,3686,18,73432.27616876746,17290.79037704233,1321780.9710378144,4019373.597793829,2765.5378781627746
19,0,0,7723,19,2,2,1454,19,65823.18432140451,15083.398736251776,1250640.5021066857,3071011.971135038,2623.9348018213077
19,1,0,17601,19,1,1,8959,19,99381.49998022037,22782.120615454536,1888248.499624187,6180863.705145109,3879.7659333880206
19,2,0,10315,19,3,3,6710,19,76074.80195031149,17435.24770367472,1445421.2370559184,4359080.083538608,2109.124835760793
19,3,0,9355,19,1,1,6336,19,72447.19380797153,16603.02806266591,1376496.682351459,4359080.083538608,3879.7659333880206
19,4,0,13807,19,4,4,402,19,88018.42917007401,20175.274592041606,1672350.1542314063,4359080.083538608,1811.8108219790156
19,5,0,17371,19,3,3,12281,19,98729.88362514928,22632.63065528821,1875867.7888778362,6180863.705145109,2109.124835760793
19,6,0,13835,19,3,3,7725,19,88107.65597386088,20195.744436899717,1674045.4635033566,4359080.083538608,2109.124835760793
19,7,0,7339,19,1,1,4328,19,64165.3276090508,14703.066728142494,1219141.2245719652,3071011.971135038,3879.7659333880206
19,8,0,9355,19,3,3,3669,19,72447.19380797153,16603.02806266591,1376496.682351459,4359080.083538608,2109.124835760793
19,9,0,14147,19,2,2,4188,19,89095.85392828943,20422.45054091287,1692821.2246374993,4359080.083538608,2623.9348018213077
19,10,0,11073,19,1,1,3027,19,78821.26810371989,18065.322775695055,1497604.093970678,4359080.083538608,3879.7659333880206
19,11,0,9063,19,1,1,7738,19,71307.2140676553,16341.502375638216,1354837.0672854506,4359080.083538608,3879.7659333880206
19,12,0,19905,19,1,1,11771,19,105687.57727099454,24228.824163698933,2008063.9681488965,6180863.705145109,3879.7659333880206
19,13,0,13261,19,3,3,5467,19,86260.06580592072,19771.882150876132,1638941.2503124936,4359080.083538608,2109.124835760793
19,14,0,15625,19,1,1,3854,19,93635.54541878233,21463.918312836544,1779075.3629568643,4359080.083538608,3879.7659333880206
19,15,0,14333,19,1,1,8982,19,89679.79262246049,20556.41407197947,1703916.0598267494,4359080.083538608,3879.7659333880206
19,16,0,16633,19,3,3,10257,19,96609.38031126629,22146.15746057875,1835578.2259140594,6180863.705145109,2109.124835760793
19,17,0,14713,19,2,2,635,19,90861.12392939397,20827.427694110196,1726361.3546584854,4359080.083538608,2623.9348018213077
19,18,0,16055,19,1,1,13028,19,94915.53925993774,21757.566688191422,1803395.245938817,4359080.083538608,3879.7659333880206
19,19,0,13437,19,4,4,2488,19,86830.7523536234,19902.805380289257,1649784.2947188444,4359080.083538608,1811.8108219790156
20,0,0,18743,20,1,1,6029,20,105220.45690572052,23510.312043510115,2104409.1381144105,6675352.875895636,5453.3054950843125
20,1,0,18795,20,1,1,14479,20,105366.34778012654,23542.934013739552,2107326.955602531,6675352.875895636,5453.3054950843125
20,2,0,13499,20,6,6,6919,20,89292.41307422257,19948.721640731324,1785848.2614844514,4707856.170320295,2054.942477297165
20,3,0,8075,20,3,3,6971,20,69056.15597152348,15423.812103175502,1381123.1194304696,3316760.0702855242,2957.0688097843085
20,4,0,24401,20,1,1,398,20,120059.39155925783,26828.37897377811,2401187.8311851565,6675352.875895636,5453.3054950843125
20,5,0,20145,20,1,1,15558,20,109085.64874414352,24374.589557219566,2181712.9748828704,6675352.875895636,5453.3054950843125
20,6,0,17697,20,1,1,13045,20,102241.61479864446,22844.227349629895,2044832.295972889,6675352.875895636,5453.3054950843125
20,7,0,26451,20,1,1,20162,20,125001.9112074019,27933.554433349647,2500038.2241480383,6675352.875895636,5453.3054950843125
20,8,0,23569,20,2,2,16089,20,117994.4152306527,26366.638677900057,2359888.304613054,6675352.875895636,3682.9233286505505
20,9,0,22857,20,1,1,8115,20,116198.14197603347,25964.981968105418,2323962.8395206695,6675352.875895636,5453.3054950843125
20,10,0,21461,20,1,1,10970,20,112593.10690027656,25158.876247266242,2251862.1380055314,6675352.875895636,5453.3054950843125
20,11,0,24317,20,3,3,7836,20,119852.52275607355,26782.12194462099,2397050.455121471,6675352.875895636,2957.0688097843085
20,12,0,18389,20,4,4,4204,20,104221.85068274003,23287.018433224006,2084437.0136548006,6675352.875895636,2538.19932183467
20,13,0,12937,20,2,2,9738,20,87413.42872855,19528.572011069748,1748268.574571,4707856.170320295,3682.9233286505505
20,14,0,18341,20,1,1,3376,20,104085.7090022944,23256.576438804183,2081714.180045888,6675352.875895636,5453.3054950843125
20,15,0,19553,20,3,3,3526,20,107470.51043024755,24013.435964901128,2149410.208604951,6675352.875895636,2957.0688097843085
20,16,0,22329,20,1,1,5015,20,114847.93714707793,25663.06868939469,2296958.7429415584,6675352.875895636,5453.3054950843125
20,17,0,8705,20,1,1,6599,20,71700.27613024849,16015.046377495599,1434005.5226049698,4707856.170320295,5453.3054950843125
20,18,0,16361,20,5,5,8254,20,98305.7452160057,21964.146732844038,1966114.904320114,4707856.170320295,2257.5273015488965
20,19,0,14585,20,1,1,8417,20,92815.6492646717,20736.53406337297,1856312.985293434,4707856.170320295,5453.3054950843125
21,0,0,26989,21,1,1,2830,21,129385.72129448362,28216.431525476848,2717100.147184156,7182372.356209799,7673.63308823043
21,1,0,40635,21,3,3,15179,21,158765.93900135483,34627.69596815423,3334084.7190284515,10176320.929754753,4151.955333386246
21,2,0,25597,21,2,2,3304,21,126004.31653542446,27478.552091759222,2646090.6472439137,7182372.356209799,5178.553973523689
21,3,0,20115,21,2,2,9294,21,111696.81368292295,24356.41654522524,2345633.0873413817,7182372.356209799,5178.553973523689
21,4,0,31385,21,1,1,30365,21,139527.43717933353,30429.525675528996,2930076.180766004,7182372.356209799,7673.63308823043
21,5,0,17151,21,1,1,1769,21,103137.85467223031,22488.71138610352,2165894.9481168366,7182372.356209799,7673.63308823043
21,6,0,23383,21,1,1,21718,21,120430.73745498864,26262.30376132348,2529045.4865547614,7182372.356209799,7673.63308823043
21,7,0,27915,21,1,1,7836,21,131587.02206472927,28696.79250433165,2763327.463359315,7182372.356209799,7673.63308823043
21,8,0,8607,21,3,3,3307,21,73056.61820690814,15924.516302693422,1534188.982345071,5065472.072882354,4151.955333386246
