n,repetition,CPU_time_s,nodes,depth,n_solutions_tree,n_total_solutions,nodes_first_solution,depth_first_solution,q_detect_opt_W_R=n,q_detect_opt_W_R=1,q_binary_search_opt_W_R=n,q_binary_search_est_W_R=n
11,0,0,1845,11,1,1,1707,11,24465.252322027514,7360.972837489475,269117.77554230264,667488.0860602041,288.1409568328545
11,1,0,1881,11,1,1,1359,11,24703.004799218717,7432.653224575221,271733.0527914059,667488.0860602041,288.1409568328545
11,2,0,1855,11,1,1,1577,11,24531.525595419113,7380.953667046056,269846.78154961026,667488.0860602041,288.1409568328545
11,3,0,1857,11,1,1,806,11,24544.758796883612,7384.943365844615,269992.34676571976,667488.0860602041,288.1409568328545
11,4,0,1819,11,1,1,1298,11,24292.0964561605,7308.767847076727,267213.0610177655,667488.0860602041,288.1409568328545
11,5,0,1843,11,1,1,232,11,24451.976132808042,7356.970179952348,268971.73746088846,667488.0860602041,288.1409568328545
11,6,0,1793,11,1,1,1351,11,24117.6986136999,7256.188461777451,265294.6847506989,667488.0860602041,288.1409568328545
11,7,0,1873,11,2,2,1440,11,24650.36890227888,7416.7839332828125,271154.05792506767,667488.0860602041,202.2898526451104
11,8,0,1823,11,1,1,1548,11,24318.815993140495,7316.823552308404,267506.97592454543,667488.0860602041,288.1409568328545
11,9,0,1821,11,4,4,317,11,24305.459892852865,7312.796805475505,267360.05882138154,667488.0860602041,144.34056196408565
11,10,0,1909,11,1,1,1633,11,24886.354558712374,7487.931707469431,273749.9001458361,667488.0860602041,288.1409568328545
11,11,0,1811,11,1,1,1448,11,24238.569102787722,7292.629824713809,266624.2601306649,667488.0860602041,288.1409568328545
11,12,0,1857,11,1,1,1480,11,24544.758796883612,7384.943365844615,269992.34676571976,667488.0860602041,288.1409568328545
11,13,0,1835,11,1,1,1099,11,24398.79920395872,7340.937793449916,268386.7912435459,667488.0860602041,288.1409568328545
11,14,0,1847,11,1,1,330,11,24478.521317523253,7364.973326466392,269263.7344927558,667488.0860602041,288.1409568328545
12,0,0,3013,12,1,1,1803,12,32662.278966489626,9412.811539974988,391947.3475978755,1083752.377338422,391.3658604966136
12,1,0,2997,12,1,1,2833,12,32575.379413228304,9387.726823978759,390904.55295873963,1083752.377338422,391.3658604966136
12,2,0,3015,12,2,2,881,12,32673.125171200405,9415.942442123564,392077.5020544049,1083752.377338422,270.32565698837067
12,3,0,2975,12,2,2,966,12,32455.51288682491,9353.125760130995,389466.15464189893,1083752.377338422,270.32565698837067
12,4,0,2947,12,3,3,1079,12,32302.31265169517,9308.902494167058,387627.75182034203,1083752.377338422,220.8723312005291
12,5,0,2947,12,1,1,927,12,32302.31265169517,9308.902494167058,387627.75182034203,1083752.377338422,391.3658604966136
12,6,0,2995,12,1,1,2222,12,32564.500675492585,9384.586531505136,390774.008105911,1083752.377338422,391.3658604966136
12,7,0,3019,12,1,1,901,12,32694.80679382287,9422.201132920067,392337.6815258744,1083752.377338422,391.3658604966136
12,8,0,3017,12,1,1,1735,12,32683.967779119557,9419.072306094573,392207.6133494347,1083752.377338422,391.3658604966136
12,9,0,2913,12,1,1,503,12,32115.302015498,9254.919434232082,385383.624185976,1083752.377338422,391.3658604966136
12,10,0,3059,12,3,3,1280,12,32910.83796749287,9484.56144325368,394930.0556099145,1083752.377338422,220.8723312005291
12,11,0,3075,12,3,3,892,12,32996.85469407064,9509.391340037184,395962.2563288476,1083752.377338422,220.8723312005291
12,12,0,3025,12,1,1,2721,12,32727.30231430841,9431.58140081855,392727.6277717009,1083752.377338422,391.3658604966136
12,13,0,2951,12,1,1,2023,12,32324.242822487347,9315.232925786035,387890.9138698482,1083752.377338422,391.3658604966136
12,14,0,2919,12,1,1,2800,12,32148.382884794308,9264.46865682413,385780.5946175317,1083752.377338422,391.3658604966136
13,0,0,4789,13,1,1,228,13,42866.93891771328,11872.835672250887,557270.2059302727,1737481.808765111,535.2056336348548
13,1,0,4727,13,1,1,4520,13,42588.40190398802,11795.585410255579,553649.2247518443,1737481.808765111,535.2056336348548
13,2,0,4775,13,2,2,690,13,42804.201807445854,11855.435978133719,556454.6234967961,1737481.808765111,368.26683467442604
13,3,0,4699,13,1,1,3588,13,42462.012425609966,11760.532194989559,552006.1615329295,1737481.808765111,535.2056336348548
13,4,0,4869,13,3,3,1479,13,43223.69079154315,11971.778307791106,561907.980290061,1737481.808765111,299.99909677792004
13,5,0,4823,13,1,1,3781,13,43018.91976536589,11914.986491604725,559245.9569497566,1737481.808765111,535.2056336348548
