n,repetition,CPU_time_s,nodes,depth,n_solutions_tree,n_total_solutions,nodes_first_solution,depth_first_solution,q_detect_opt_W_R=n,q_detect_opt_W_R=1,q_binary_search_opt_W_R=n,q_binary_search_est_W_R=n
12,6,0,1909,12,2,2,589,12,25993.958497744952,7487.931707469431,311927.5019729394,760658.4642350338,270.32565698837067
12,7,0,1657,12,2,2,776,12,24216.027985567187,6974.722781870791,290592.33582680626,760658.4642350338,270.32565698837067
12,8,0,1935,12,3,3,188,12,26170.528794143655,7538.899907802526,314046.34552972385,760658.4642350338,220.8723312005291
12,9,0,1865,12,1,1,138,12,25692.385422254785,7400.880719862566,308308.62506705744,760658.4642350338,391.3658604966136
12,10,0,1831,12,1,1,368,12,25456.907099999993,7332.908496590139,305482.8851999999,760658.4642350338,391.3658604966136
12,11,0,1721,12,1,1,572,12,24679.69136509128,7108.561146158725,296156.29638109537,760658.4642350338,391.3658604966136
12,12,0,1835,12,3,3,27,12,25484.723262019048,7340.937793449916,305816.6791442286,760658.4642350338,220.8723312005291
12,13,0,1759,12,1,1,1221,12,24950.918844597723,7186.852254348483,299411.0261351727,760658.4642350338,391.3658604966136
12,14,0,1709,12,1,1,1409,12,24593.419725817366,7083.658450680033,295121.0367098084,760658.4642350338,391.3658604966136
12,15,0,1979,12,2,2,329,12,26466.658977569023,7624.379968796268,317599.9077308283,760658.4642350338,270.32565698837067
12,16,0,1819,12,1,1,1137,12,25373.275814837223,7308.767847076727,304479.3097780467,760658.4642350338,391.3658604966136
12,17,0,1891,12,1,1,419,12,25871.012215787716,7452.44246477099,310452.1465894526,760658.4642350338,391.3658604966136
12,18,0,1869,12,1,1,1582,12,25719.94714290165,7408.836580438248,308639.36571481975,760658.4642350338,391.3658604966136
12,19,0,1911,12,3,3,1052,12,26007.583350492543,7491.864611027016,312091.00020591053,760658.4642350338,220.8723312005291
13,0,0,2723,13,1,1,1669,13,32318.30486956707,8947.27108216,420137.9633043719,1222129.0617312584,535.2056336348548
13,1,0,2677,13,3,3,519,13,32043.97044210968,8871.187883562881,416571.6157474258,1222129.0617312584,299.99909677792004
13,2,0,2389,13,2,2,1690,13,30269.981674640923,8379.19596209373,393509.761770332,1222129.0617312584,368.26683467442604
13,3,0,2877,13,1,1,605,13,33220.256511216736,9197.41641618016,431863.3346458176,1222129.0617312584,535.2056336348548
13,4,0,2655,13,1,1,1643,13,31911.93396298543,8834.569250215074,414855.1415188106,1222129.0617312584,535.2056336348548
13,5,0,2557,13,2,2,2260,13,31317.014155291658,8669.576007164296,407121.18401879154,1222129.0617312584,368.26683467442604
13,6,0,2797,13,3,3,974,13,32754.808032514717,9068.329857391911,425812.5044226913,1222129.0617312584,299.99909677792004
13,7,0,2569,13,2,2,1661,13,31390.46682335474,8689.947129823933,408076.0687036116,1222129.0617312584,368.26683467442604
13,8,0,2805,13,1,1,244,13,32801.649881176236,9081.320875666208,426421.44845529104,1222129.0617312584,535.2056336348548
13,9,0,2665,13,1,1,1647,13,31972.018092306316,8851.232815367082,415636.2351999821,1222129.0617312584,535.2056336348548
13,10,0,2479,13,1,1,1369,13,30835.310360437266,8535.981968450787,400859.0346856845,1222129.0617312584,535.2056336348548
13,11,0,2689,13,1,1,1231,13,32115.761705194243,8891.098280527076,417504.90216752514,1222129.0617312584,535.2056336348548
13,12,0,2725,13,1,1,2035,13,32330.17968558324,8950.564414168555,420292.3359125821,1222129.0617312584,535.2056336348548
13,13,0,2731,13,2,2,1343,13,32365.778011399238,8960.43716617542,420755.11414819007,1222129.0617312584,368.26683467442604
13,14,0,2867,13,3,3,520,13,33162.432466125596,9181.379601514825,431111.62205963273,1222129.0617312584,299.99909677792004
13,15,0,2705,13,2,2,1490,13,32211.23466989862,8917.576503630376,418746.05070868204,1222129.0617312584,368.26683467442604
13,16,0,2887,13,1,1,1371,13,33277.98015039986,9213.42538684458,432613.7419551982,1222129.0617312584,535.2056336348548
13,17,0,2787,13,2,2,1658,13,32696.16141819067,9052.064932931507,425050.0984364787,1222129.0617312584,368.26683467442604
13,18,0,2731,13,2,2,1276,13,32365.778011399238,8960.43716617542,420755.11414819007,1222129.0617312584,368.26683467442604
13,19,0,2627,13,3,3,1205,13,31743.0938077265,8787.743607278835,412660.2195004445,1222129.0617312584,299.99909677792004
14,0,0,4511,14,1,1,3443,14,43174.81211313711,11522.419016107053,604447.3695839195,1941903.5411929623,736.4834675830049
14,1,0,3917,14,1,1,202,14,40230.37164690856,10735.507468135753,563225.2030567199,1365945.6830964186,736.4834675830049
14,2,0,4205,14,3,3,773,14,41683.94743878822,11123.980042353433,583575.264143035,1941903.5411929623,410.0058473741502
14,3,0,4125,14,3,3,1879,14,41285.30740051946,11017.442190092133,577994.3036072724,1941903.5411929623,410.0058473741502
14,4,0,4399,14,1,1,2864,14,42635.18192620798,11378.200806094232,596892.5469669118,1941903.5411929623,736.4834675830049
14,5,0,3873,14,1,1,3433,14,40003.64945436761,10674.915346945414,560051.0923611466,1365945.6830964186,736.4834675830049
14,6,0,3961,14,1,1,1979,14,40455.82398669033,10795.760239207424,566381.5358136647,1365945.6830964186,736.4834675830049
14,7,0,4211,14,1,1,3202,14,41713.691950719985,11131.929362753266,583991.6873100798,1941903.5411929623,736.4834675830049
14,8,0,4825,14,3,3,1957,14,44652.96443837059,11917.461317785559,625141.5021371882,1941903.5411929623,410.0058473741502
14,9,0,4423,14,2,2,289,14,42751.390078167875,11409.25786598787,598519.4610943502,1941903.5411929623,504.81125938588195
14,10,0,4173,14,1,1,664,14,41524.95040571112,11081.487558635105,581349.3056799556,1941903.5411929623,736.4834675830049
14,11,0,4363,14,1,1,2369,14,42460.27368841463,11331.455939433969,594443.8316378049,1941903.5411929623,736.4834675830049
14,12,0,4401,14,1,1,4246,14,42644.87802737095,11380.792124932843,597028.2923831933,1941903.5411929623,736.4834675830049
14,13,0,4149,14,1,1,3111,14,41405.30218106485,11049.51118068183,579674.2305349079,1941903.5411929623,736.4834675830049
14,14,0,4169,14,2,2,715,14,41505.03297409028,11076.164559744531,581070.4616372639,1941903.5411929623,504.81125938588195
14,15,0,4145,14,1,1,4040,14,41385.327198612125,11044.172802063369,579394.5807805697,1941903.5411929623,736.4834675830049
14,16,0,4543,14,3,3,1793,14,43327.75839138576,11563.294506106353,606588.6174794006,1941903.5411929623,410.0058473741502
14,17,0,3969,14,3,3,1450,14,40496.680548864926,10806.679272473459,566953.5276841089,1365945.6830964186,410.0058473741502
14,18,0,4311,14,1,1,1854,14,42206.34951484369,11263.593794313627,590888.8932078118,1941903.5411929623,736.4834675830049
14,19,0,3775,14,1,1,599,14,39494.00255832223,10538.710911986886,552916.0358165113,1365945.6830964186,736.4834675830049
15,0,0,6243,15,1,1,1800,15,52579.12840487627,13559.082940743516,788686.9260731441,2153772.9389938936,1018.9831563404214
15,1,0,6321,15,3,3,95,15,52906.71275459588,13643.66317406332,793600.6913189382,2153772.9389938936,563.6848043032306
15,2,0,6315,15,6,6,1381,15,52881.58597260907,13637.175595134531,793223.789589136,2153772.9389938936,398.31647593421076
15,3,0,5923,15,1,1,3912,15,51213.27517698325,13206.428398906704,768199.1276547487,2153772.9389938936,1018.9831563404214
15,4,0,6593,15,1,1,5374,15,54033.52882112242,13934.600201095425,810502.9323168363,2153772.9389938936,1018.9831563404214
15,5,0,6767,15,3,3,1282,15,54742.201481992626,14117.575273018876,821133.0222298894,2153772.9389938936,563.6848043032306
15,6,0,6823,15,1,1,5738,15,54968.33746907567,14175.962260327835,824525.062036135,2153772.9389938936,1018.9831563404214
15,7,0,6083,15,1,1,4627,15,51900.69308290117,13383.915244959144,778510.3962435175,2153772.9389938936,1018.9831563404214
15,8,0,6151,15,1,1,342,15,52190.10522602081,13458.639612843752,782851.5783903121,2153772.9389938936,1018.9831563404214
15,9,0,6335,15,1,1,6120,15,52965.295576501165,13658.788895019325,794479.4336475175,2153772.9389938936,1018.9831563404214
15,10,0,5849,15,1,1,4255,15,50892.205633332174,13123.53035874218,763383.0844999827,2153772.9389938936,1018.9831563404214
15,11,0,6743,15,1,1,6259,15,54644.99970695727,14092.47834677789,819674.9956043591,2153772.9389938936,1018.9831563404214
15,12,0,5871,15,4,4,1532,15,50987.869831545875,13148.230221930333,764818.0474731881,2153772.9389938936,486.687823275769
15,13,0,6333,15,1,1,3701,15,52956.93056795854,13656.629101699991,794353.9585193781,2153772.9389938936,1018.9831563404214
15,14,0,6587,15,1,1,2299,15,54008.926051529925,13928.247913725492,810133.8907729489,2153772.9389938936,1018.9831563404214
15,15,0,6457,15,1,1,3098,15,53473.08770963006,13789.897699015186,802096.315644451,2153772.9389938936,1018.9831563404214
15,16,0,6027,15,1,1,4536,15,51661.136832231176,13322.063363177278,774917.0524834676,2153772.9389938936,1018.9831563404214
15,17,0,6171,15,2,2,2606,15,52274.921646208764,13480.538674309133,784123.8246931315,2153772.9389938936,695.9487945820046
15,18,0,6481,15,3,3,4061,15,53572.41493112823,13815.543382054944,803586.2239669234,2153772.9389938936,563.6848043032306
15,19,0,6019,15,5,5,175,15,51626.82381020294,13313.203962748556,774402.3571530441,2153772.9389938936,436.8475540770048
16,0,0,9111,16,2,2,8288,16,65607.21284775915,16384.779197361982,1049715.4055641463,3368185.8872370226,964.288510389305
16,1,0,8851,16,2,2,338,16,64663.994227785064,16148.977837476848,1034623.907644561,3368185.8872370226,964.288510389305
16,2,0,8911,16,1,1,6876,16,64882.876667431316,16203.697674195351,1038126.026678901,3368185.8872370226,1416.3357787609364
16,3,0,9825,16,1,1,5294,16,68130.32363851112,17015.5485289307,1090085.178216178,3368185.8872370226,1416.3357787609364
16,4,0,10285,16,4,4,471,16,69707.51807972377,17409.842217088888,1115320.2892755803,3368185.8872370226,671.6633813398583
16,5,0,9041,16,2,2,8284,16,65354.608047986454,16321.628870565017,1045673.7287677833,3368185.8872370226,964.288510389305
16,6,0,10139,16,1,1,2189,16,69210.8225332127,17285.6698563689,1107373.1605314033,3368185.8872370226,1416.3357787609364
16,7,0,9875,16,1,1,581,16,68303.5213961185,17058.84741670639,1092856.342337896,3368185.8872370226,1416.3357787609364
16,8,0,9951,16,5,5,781,16,68565.94437760724,17124.452331582812,1097055.110041716,3368185.8872370226,601.453100466502
16,9,0,9785,16,3,3,259,16,67991.44788043764,16980.83003375407,1087863.1660870023,3368185.8872370226,779.1233637530053
16,10,0,10417,16,2,2,626,16,70153.55933358202,17521.351178669564,1122456.9493373123,3368185.8872370226,964.288510389305
16,11,0,10289,16,1,1,4553,16,69721.07639302555,17413.231754066277,1115537.2222884088,3368185.8872370226,1416.3357787609364
16,12,0,9745,16,2,2,7354,16,67852.28797718581,16946.04050501581,1085636.607634973,3368185.8872370226,964.288510389305
16,13,0,8999,16,1,1,1777,16,65202.575593140806,16283.621285624486,1043241.2094902529,3368185.8872370226,1416.3357787609364
16,14,0,9093,16,1,1,8059,16,65542.35027985035,16368.563778944826,1048677.6044776055,3368185.8872370226,1416.3357787609364
16,15,0,9849,16,2,2,2243,16,68213.51342553025,17036.34571038071,1091416.214808484,3368185.8872370226,964.288510389305
16,16,0,9771,16,3,3,1727,16,67942.77432507898,16968.66180107825,1087084.3892012637,3368185.8872370226,779.1233637530053
16,17,0,8235,16,1,1,6045,16,62372.40867567465,15576.089870070216,997958.5388107944,3368185.8872370226,1416.3357787609364
16,18,0,9619,16,3,3,2018,16,67412.05727829592,16835.984256760235,1078592.9164527347,3368185.8872370226,779.1233637530053
16,19,0,9477,16,2,2,6470,16,66912.45414255631,16711.085114404654,1070599.266280901,3368185.8872370226,964.288510389305
17,0,0,14801,17,2,2,8511,17,86201.48723266288,20889.687904006085,1465425.282955269,3688985.412243937,1341.8021780079985
17,1,0,13825,17,2,2,12454,17,83310.12674954698,20188.43615792012,1416272.1547422986,3688985.412243937,1341.8021780079985
17,2,0,14717,17,1,1,6387,17,85956.46477484582,20830.26173630664,1461259.901172379,3688985.412243937,1976.1009698378987
17,3,0,16165,17,1,1,7319,17,90086.98678796928,21832.052292034445,1531478.7753954777,3688985.412243937,1976.1009698378987
17,4,0,15487,17,1,1,14454,17,88177.0294160773,21368.823275367493,1499009.5000733142,3688985.412243937,1976.1009698378987
17,5,0,14453,17,1,1,1885,17,85181.80717350196,20642.381293694416,1448090.7219495333,3688985.412243937,1976.1009698378987
17,6,0,13953,17,2,2,7378,17,83695.01109879902,20281.783477413777,1422815.1886795834,3688985.412243937,1341.8021780079985
17,7,0,14375,17,2,2,4923,17,84951.57958298242,20586.543389161066,1444176.8529107012,3688985.412243937,1341.8021780079985
17,8,0,14543,17,4,4,2211,17,85446.68378576094,20706.622750176048,1452593.624357936,3688985.412243937,931.3971968799622
17,9,0,14623,17,3,3,508,17,85681.44242709695,20763.559592113274,1456584.521260648,3688985.412243937,1081.8988100509855
17,10,0,14501,17,3,3,9355,17,85323.17700081608,20676.668214753827,1450494.0090138733,3688985.412243937,1081.8988100509855
17,11,0,16277,17,1,1,5778,17,90398.61338059758,21907.632255458626,1536776.427470159,3688985.412243937,1976.1009698378987
17,12,0,15799,17,1,1,917,17,89061.03420183194,21583.224201854515,1514037.581431143,3688985.412243937,1976.1009698378987
17,13,0,14845,17,2,2,6074,17,86329.55486348695,20920.748602909756,1467602.432679278,3688985.412243937,1341.8021780079985
17,14,0,13509,17,1,1,4527,17,82352.24399305138,19956.117606486972,1399988.1478818734,3688985.412243937,1976.1009698378987
17,15,0,16651,17,4,4,2356,17,91431.53075783205,22158.149600101948,1554336.022883145,5230805.992069153,931.3971968799622
17,16,0,14965,17,1,1,11107,17,86677.86873500135,21005.226411413616,1473523.768495023,3688985.412243937,1976.1009698378987
17,17,0,13939,17,1,1,9636,17,83653.00059999799,20271.594526870456,1422101.010199966,3688985.412243937,1976.1009698378987
17,18,0,13985,17,1,1,10978,17,83790.95602439535,20305.053330051047,1424446.2524147208,3688985.412243937,1976.1009698378987
17,19,0,16791,17,1,1,14650,17,91815.19605922728,22251.201402695835,1560858.3330068637,5230805.992069153,1976.1009698378987
18,0,0,26565,18,1,1,8048,18,118841.36744959907,27993.733414679908,2139144.614092783,5699230.566137448,2765.5378781627746
18,1,0,23329,18,1,1,4249,18,111366.65320948207,26231.935319184115,2004599.7577706773,5699230.566137448,2765.5378781627746
18,2,0,23915,18,2,2,287,18,112756.97124156097,26559.63466812326,2029625.4823480975,5699230.566137448,1873.7036611400056
18,3,0,20637,18,2,2,6368,18,104742.93431662612,24670.718798927028,1885372.8176992703,5699230.566137448,1873.7036611400056
18,4,0,22865,18,4,4,16308,18,110253.35326565082,25969.52944224089,1984560.3587817147,5699230.566137448,1296.8510108410023
18,5,0,21961,18,1,1,17440,18,108051.40541653916,25450.528284902965,1944925.2974977049,5699230.566137448,2765.5378781627746
18,6,0,19911,18,2,2,9609,18,102883.62861202603,24232.47897466387,1851905.3150164685,5699230.566137448,1873.7036611400056
18,7,0,22171,18,1,1,15445,18,108566.90133006753,25572.0311408363,1954204.2239412155,5699230.566137448,2765.5378781627746
18,8,0,19645,18,2,2,4826,18,102193.92992664519,24069.916474628604,1839490.7386796135,5699230.566137448,1873.7036611400056
18,9,0,22865,18,2,2,14067,18,110253.35326565082,25969.52944224089,1984560.3587817147,5699230.566137448,1873.7036611400056
18,10,0,21615,18,1,1,21129,18,107196.65888707271,25249.063764816667,1929539.8599673088,5699230.566137448,2765.5378781627746
18,11,0,22583,18,2,2,638,18,109571.21043003653,25808.747728453367,1972281.7877406576,5699230.566137448,1873.7036611400056
18,12,0,17831,18,3,3,6813,18,97360.34388561225,22930.637014251697,1752486.1899410204,5699230.566137448,1508.1817674341296
18,13,0,22059,18,1,1,9411,18,108292.27548326224,25507.30157800291,1949260.9586987204,5699230.566137448,2765.5378781627746
18,14,0,20545,18,1,1,8608,18,104509.14972811067,24615.61558127496,1881164.695105992,5699230.566137448,2765.5378781627746
18,15,0,21199,18,2,2,13226,18,106159.87782251072,25004.69356755217,1910877.800805193,5699230.566137448,1873.7036611400056
18,16,0,21027,18,2,2,18675,18,105728.2386244307,24902.955842069423,1903108.2952397526,5699230.566137448,1873.7036611400056
18,17,0,22917,18,2,2,16467,18,110378.67821740454,25999.0686535192,1986816.2079132816,5699230.566137448,1873.7036611400056
18,18,0,23435,18,1,1,11275,18,111619.42687959858,26291.514322475254,2009149.6838327744,5699230.566137448,2765.5378781627746
18,19,0,24929,18,2,2,4975,18,115123.09396066355,27117.332253893353,2072215.691291944,5699230.566137448,1873.7036611400056
19,0,0,30601,19,1,1,13198,19,131047.54619243242,30046.770151474917,2489903.377656216,6180863.705145109,3879.7659333880206
19,1,0,34747,19,1,1,29911,19,139644.68828638355,32019.08214402786,2653249.077441287,8757435.26780913,3879.7659333880206
19,2,0,37701,19,1,1,17230,19,145460.49169254536,33353.31427584578,2763749.342158362,8757435.26780913,3879.7659333880206
19,3,0,35395,19,2,2,2748,19,140941.0096594075,32316.477587782498,2677879.1835287423,8757435.26780913,2623.9348018213077
19,4,0,33141,19,1,1,11345,19,136378.79843869922,31269.838427730705,2591197.1703352854,8757435.26780913,3879.7659333880206
19,5,0,32245,19,2,2,6121,19,134522.28572546842,30843.926853369077,2555923.4287839,6180863.705145109,2623.9348018213077
19,6,0,35309,19,1,1,24643,19,140769.65392018083,32277.166026128118,2674623.4244834357,8757435.26780913,3879.7659333880206
19,7,0,34257,19,1,1,985,19,138656.39965968198,31792.35401680286,2634471.5935339574,8757435.26780913,3879.7659333880206
19,8,0,33825,19,4,4,708,19,137779.2132549875,31591.114403703523,2617805.0518447626,8757435.26780913,1811.8108219790156
19,9,0,33991,19,1,1,25655,19,138116.93921117848,31668.59376203036,2624221.845012391,8757435.26780913,3879.7659333880206
19,10,0,34005,19,1,1,17741,19,138145.38437683566,31675.11950624419,2624762.3031598777,8757435.26780913,3879.7659333880206
19,11,0,31795,19,1,1,28497,19,133580.15397705988,30627.787862908666,2538022.9255641378,6180863.705145109,3879.7659333880206
19,12,0,33515,19,1,1,28752,19,137146.2938671494,31445.913284732305,2605779.5834758384,8757435.26780913,3879.7659333880206
19,13,0,30331,19,1,1,16618,19,130468.03181515815,29913.82098870898,2478892.604488005,6180863.705145109,3879.7659333880206
19,14,0,34449,19,1,1,29689,19,139044.48428079986,31881.38640630712,2641845.2013351973,8757435.26780913,3879.7659333880206
19,15,0,30799,19,1,1,12247,19,131470.9001963503,30143.89381978834,2497947.1037306557,6180863.705145109,3879.7659333880206
19,16,0,32389,19,1,1,17974,19,134822.37767982093,30912.772399159272,2561625.1759165977,6180863.705145109,3879.7659333880206
19,17,0,32877,19,1,1,17311,19,135834.42650940362,31144.951421851958,2580854.103678669,8757435.26780913,3879.7659333880206
19,18,0,31063,19,2,2,14745,19,132033.2609965968,30272.907706545455,2508631.958935339,6180863.705145109,2623.9348018213077
19,19,0,39249,19,4,4,17587,19,148417.21537208158,34031.63097251972,2819927.09206955,8757435.26780913,1811.8108219790156
20,0,0,45339,20,1,1,34955,20,163662.95998135384,36578.39600363314,3273259.1996270767,9458003.370642275,5453.3054950843125
20,1,0,50005,20,2,2,32325,20,171879.4914269743,38415.66338212028,3437589.828539486,9458003.370642275,3682.9233286505505
20,2,0,50269,20,2,2,34680,20,172332.67115527042,38516.99719295641,3446653.4231054084,9458003.370642275,3682.9233286505505
20,3,0,47949,20,1,1,7676,20,168308.4385327512,37617.15375352733,3366168.770655024,9458003.370642275,5453.3054950843125
20,4,0,51497,20,1,1,38257,20,174425.1701684613,38984.89302718267,3488503.403369226,9458003.370642275,5453.3054950843125
20,5,0,46553,20,1,1,1281,20,165839.91595672196,37065.17681077402,3316798.3191344393,9458003.370642275,5453.3054950843125
20,6,0,54257,20,4,4,3041,20,179038.96215362783,40016.565796587616,3580779.2430725563,9458003.370642275,2538.19932183467
20,7,0,53579,20,3,3,35375,20,177916.65869768048,39765.611706570766,3558333.1739536095,9458003.370642275,2957.0688097843085
20,8,0,44559,20,1,1,8624,20,162248.84732480513,36262.19169543061,3244976.9464961025,9458003.370642275,5453.3054950843125
20,9,0,51639,20,1,1,16734,20,174665.51990384312,39038.63672932407,3493310.398076862,9458003.370642275,5453.3054950843125
20,10,0,47277,20,2,2,1928,20,167124.70338270604,37352.46323418027,3342494.0676541207,9458003.370642275,3682.9233286505505
20,11,0,46515,20,6,6,4948,20,165772.2073695254,37050.036751783686,3315444.147390508,9458003.370642275,2054.942477297165
20,12,0,45389,20,2,2,1870,20,163753.19179513125,36598.57239400956,3275063.8359026248,9458003.370642275,3682.9233286505505
20,13,0,52793,20,2,2,22454,20,176606.65599289027,39472.68689708085,3532133.1198578053,9458003.370642275,3682.9233286505505
20,14,0,54721,20,3,3,1116,20,179802.99124287564,40187.40749592135,3596059.8248575125,9458003.370642275,2957.0688097843085
20,15,0,55643,20,4,4,10714,20,181311.61638188796,40524.745554866895,3626232.327637759,9458003.370642275,2538.19932183467
20,16,0,47659,20,1,1,28190,20,167798.62457769166,37503.15619083157,3355972.4915538332,9458003.370642275,5453.3054950843125
20,17,0,52573,20,2,2,11522,20,176238.24463141206,39390.30781112683,3524764.8926282413,9458003.370642275,3682.9233286505505
20,18,0,47069,20,1,1,27815,20,166756.60645683395,37270.15448120106,3335132.1291366788,9458003.370642275,5453.3054950843125
20,19,0,47267,20,1,1,857,20,167107.0249665916,37348.51023079719,3342140.499331832,9458003.370642275,5453.3054950843125
21,0,0,66299,21,1,1,7300,21,202802.97735523997,44237.34196797235,4258862.524460039,14410603.260785475,7673.63308823043
21,1,0,64331,21,1,1,33591,21,199769.9874870537,43575.49060976908,4195169.737228128,10176320.929754753,7673.63308823043
21,2,1,72903,21,1,1,333,21,212664.900738927,46389.38613630874,4465962.915517467,14410603.260785475,7673.63308823043
21,3,1,78481,21,3,3,1529,21,220651.59897406303,48132.22363783807,4633683.578455323,14410603.260785475,4151.955333386246
21,4,1,76181,21,1,1,32492,21,217393.9593064871,47421.34955444376,4565273.145436229,14410603.260785475,7673.63308823043
21,5,1,81309,21,1,1,42837,21,224592.32849267454,48992.15994704513,4716438.898346165,14410603.260785475,7673.63308823043
21,6,0,69047,21,2,2,48236,21,206963.72528707696,45145.289892735746,4346238.231028616,14410603.260785475,5178.553973523689
