n,repetition,CPU_time_s,nodes,depth,n_solutions_tree,n_total_solutions,nodes_first_solution,depth_first_solution,q_detect_opt_W_R=n,q_detect_opt_W_R=1,q_binary_search_opt_W_R=n,q_binary_search_est_W_R=n
16,4,0,10491,16,1,1,5199,16,70402.37699235468,17583.554846674393,1126438.0318776749,3368185.8872370226,1416.3357787609364
16,5,0,12511,16,1,1,11204,16,76884.14564009215,19203.979259451946,1230146.3302414743,3368185.8872370226,1416.3357787609364
16,6,0,10451,16,1,1,7032,16,70267.99033318853,17549.95858451343,1124287.8453310165,3368185.8872370226,1416.3357787609364
16,7,0,10163,16,1,1,8568,16,69292.71556333614,17306.14286080912,1108683.4490133782,3368185.8872370226,1416.3357787609364
16,8,0,10725,16,3,3,5353,16,71183.45742564554,17778.822644918742,1138935.3188103286,3368185.8872370226,779.1233637530053
16,9,0,9671,16,1,1,6425,16,67594.08714053269,16881.49113024103,1081505.394248523,3368185.8872370226,1416.3357787609364
16,10,0,10563,16,2,2,9179,16,70643.62896308306,17643.86712039309,1130298.063409329,3368185.8872370226,964.288510389305
16,11,0,10243,16,1,1,3296,16,69564.99629998743,17374.212207770248,1113039.9407997988,3368185.8872370226,1416.3357787609364
16,12,0,10419,16,2,2,3511,16,70160.29573356114,17523.03525837904,1122564.7317369783,3368185.8872370226,964.288510389305
16,13,0,11865,16,2,2,6227,16,74872.30058831566,18701.0231767944,1197956.8094130505,3368185.8872370226,964.288510389305
16,14,0,9627,16,1,1,3675,16,67440.09384119602,16842.99330608416,1079041.5014591364,3368185.8872370226,1416.3357787609364
16,15,0,10903,16,4,4,5367,16,71771.9223149693,17925.937160038975,1148350.7570395088,3368185.8872370226,671.6633813398583
16,16,0,10457,16,1,1,4480,16,70288.16470657155,17555.002117317363,1124610.6353051448,3368185.8872370226,1416.3357787609364
16,17,0,10141,16,2,2,5003,16,69217.65065180385,17287.37686489147,1107482.4104288616,3368185.8872370226,964.288510389305
16,18,0,10767,16,1,1,10229,16,71322.74620627282,17813.644433437235,1141163.939300365,3368185.8872370226,1416.3357787609364
